source,opcode,target,line
label0064,switch_jmp,label000A,46
label0064,switch_jmp,label0014,46
label00C8,switch_jmp,label000B,92
label00C8,switch_jmp,label0015,92
label000B,jmpi_eq,label03E8,97
label000B,jmpi_eq,label0BB8,103
label000B,jmpi_eq,label07D0,109
label07D0,bb_exchange_pd_item,label07D1,150
label07D0,bb_exchange_pd_item,label07D2,150
label00D2,call,label00D3,196
label00D3,switch_jmp,label0016,203
label00D3,switch_jmp,label0017,203
label00D3,switch_jmp,label0018,203
label00D3,switch_jmp,label0019,203
label00D3,switch_jmp,label001A,203
label00D3,switch_jmp,label001B,203
label00D3,switch_jmp,label001C,203
label00D3,switch_jmp,label001D,203
label00D3,switch_jmp,label00D4,203
label00D3,switch_jmp,label002E,203
label00D4,switch_jmp,label00D3,210
label00D4,switch_jmp,label001E,210
label00D4,switch_jmp,label001F,210
label00D4,switch_jmp,label0020,210
label00D4,switch_jmp,label0021,210
label00D4,switch_jmp,label0022,210
label00D4,switch_jmp,label0023,210
label00D4,switch_jmp,label0024,210
label00D4,switch_jmp,label0025,210
label00D4,switch_jmp,label00D5,210
label00D4,switch_jmp,label002E,210
label00D5,switch_jmp,label00D4,217
label00D5,switch_jmp,label0026,217
label00D5,switch_jmp,label0027,217
label00D5,switch_jmp,label0028,217
label00D5,switch_jmp,label0029,217
label00D5,switch_jmp,label002A,217
label00D5,switch_jmp,label002B,217
label00D5,switch_jmp,label002C,217
label00D5,switch_jmp,label002D,217
label00D5,switch_jmp,label002E,217
label0016,jmpi_eq,label03E9,229
label0016,jmpi_eq,label0BB9,235
label0016,jmpi_lt,label07D3,240
label0016,bb_swap_item,label07D1,249
label0016,bb_swap_item,label07D2,249
label0017,jmpi_eq,label03E9,258
label0017,jmpi_eq,label0BB9,264
label0017,jmpi_lt,label07D3,269
label0017,bb_swap_item,label07D1,278
label0017,bb_swap_item,label07D2,278
label0018,jmpi_eq,label03E9,287
label0018,jmpi_eq,label0BB9,293
label0018,jmpi_lt,label07D3,298
label0018,bb_swap_item,label07D1,307
label0018,bb_swap_item,label07D2,307
label0019,jmpi_eq,label03E9,316
label0019,jmpi_eq,label0BB9,322
label0019,jmpi_lt,label07D3,327
label0019,bb_swap_item,label07D1,336
label0019,bb_swap_item,label07D2,336
label001A,jmpi_eq,label03E9,345
label001A,jmpi_eq,label0BB9,351
label001A,jmpi_lt,label07D3,356
label001A,bb_swap_item,label07D1,365
label001A,bb_swap_item,label07D2,365
label001B,jmpi_eq,label03E9,374
label001B,jmpi_eq,label0BB9,380
label001B,jmpi_lt,label07D3,385
label001B,bb_swap_item,label07D1,394
label001B,bb_swap_item,label07D2,394
label001C,jmpi_eq,label03E9,403
label001C,jmpi_eq,label0BB9,409
label001C,jmpi_lt,label07D3,414
label001C,bb_swap_item,label07D1,423
label001C,bb_swap_item,label07D2,423
label001D,jmpi_eq,label03E9,432
label001D,jmpi_eq,label0BB9,438
label001D,jmpi_lt,label07D3,443
label001D,bb_swap_item,label07D1,452
label001D,bb_swap_item,label07D2,452
label001E,jmpi_eq,label03E9,461
label001E,jmpi_eq,label0BB9,467
label001E,jmpi_lt,label07D3,472
label001E,bb_swap_item,label07D1,481
label001E,bb_swap_item,label07D2,481
label001F,jmpi_eq,label03E9,490
label001F,jmpi_eq,label0BB9,496
label001F,jmpi_lt,label07D3,501
label001F,bb_swap_item,label07D1,510
label001F,bb_swap_item,label07D2,510
label0020,jmpi_eq,label03E9,519
label0020,jmpi_eq,label0BB9,525
label0020,jmpi_lt,label07D3,530
label0020,bb_swap_item,label07D1,539
label0020,bb_swap_item,label07D2,539
label0021,jmpi_eq,label03E9,548
label0021,jmpi_eq,label0BB9,554
label0021,jmpi_lt,label07D3,559
label0021,bb_swap_item,label07D1,568
label0021,bb_swap_item,label07D2,568
label0022,jmpi_eq,label03E9,577
label0022,jmpi_eq,label0BB9,583
label0022,jmpi_lt,label07D3,588
label0022,bb_swap_item,label07D1,597
label0022,bb_swap_item,label07D2,597
label0023,jmpi_eq,label03E9,606
label0023,jmpi_eq,label0BB9,612
label0023,jmpi_lt,label07D3,617
label0023,bb_swap_item,label07D1,626
label0023,bb_swap_item,label07D2,626
label0024,jmpi_eq,label03E9,635
label0024,jmpi_eq,label0BB9,641
label0024,jmpi_lt,label07D3,646
label0024,bb_swap_item,label07D1,655
label0024,bb_swap_item,label07D2,655
label0025,jmpi_eq,label03E9,664
label0025,jmpi_eq,label0BB9,670
label0025,jmpi_lt,label07D3,675
label0025,bb_swap_item,label07D1,684
label0025,bb_swap_item,label07D2,684
label0026,jmpi_eq,label03E9,693
label0026,jmpi_eq,label0BB9,699
label0026,jmpi_lt,label07D3,704
label0026,bb_swap_item,label07D1,713
label0026,bb_swap_item,label07D2,713
label0027,jmpi_eq,label03E9,722
label0027,jmpi_eq,label0BB9,728
label0027,jmpi_lt,label07D3,733
label0027,bb_swap_item,label07D1,742
label0027,bb_swap_item,label07D2,742
label0028,jmpi_eq,label03E9,751
label0028,jmpi_eq,label0BB9,757
label0028,jmpi_lt,label07D3,762
label0028,bb_swap_item,label07D1,771
label0028,bb_swap_item,label07D2,771
label0029,jmpi_eq,label03E9,780
label0029,jmpi_eq,label0BB9,786
label0029,jmpi_lt,label07D3,791
label0029,bb_swap_item,label07D1,800
label0029,bb_swap_item,label07D2,800
label002A,jmpi_eq,label03E9,809
label002A,jmpi_eq,label0BB9,815
label002A,jmpi_lt,label07D3,820
label002A,bb_swap_item,label07D1,829
label002A,bb_swap_item,label07D2,829
label002B,jmpi_eq,label03E9,838
label002B,jmpi_eq,label0BB9,844
label002B,jmpi_lt,label07D3,849
label002B,bb_swap_item,label07D1,858
label002B,bb_swap_item,label07D2,858
label002C,jmpi_eq,label03E9,867
label002C,jmpi_eq,label0BB9,873
label002C,jmpi_lt,label07D3,878
label002C,bb_swap_item,label07D1,887
