label,line,instructions
start,24,18
label0001,44,1
label0096,47,1
label012C,50,34
label012D,86,2
label012E,90,1
label012F,93,4
label0130,99,3
label015E,104,4
label0005,111,20
label015F,133,9
label0160,144,18
label0161,164,7
label0162,173,11
label0163,187,7
label0165,196,7
label00C8,206,5
label00C9,213,8
label00CA,223,8
label00CB,233,8
label00CC,243,8
label0097,253,8
label0039,263,4
label003A,269,17
label003D,288,4
label0098,294,8
label003B,304,4
label003C,310,17
label0034,330,5
label0099,337,1
label0032,340,13
label0033,355,13
label00FA,370,13
label00FB,386,13
label00FC,402,13
label00FD,418,13
label00FE,434,13
label01C2,450,13
label01C3,466,13
label01C4,482,13
label01C5,498,13
label01C6,514,13
label0189,530,5
label0112,537,3
label0113,542,3
label0114,547,3
label0115,552,3
label0116,557,3
label018A,562,8
label0037,572,4
label0038,578,4
label00FF,584,5
label010E,591,3
label010F,596,3
label0110,601,3
label0111,606,3
label0100,611,8
label0186,621,12
label0187,635,9
label0188,646,5
label0104,653,2
label018D,658,12
label018E,672,6
label0258,680,3
label0105,685,7
label018F,694,6
label0190,702,2
label0191,706,18
label0192,726,18
label0193,746,18
label0194,766,21
label0195,789,2
label0196,793,18
label0197,813,18
label0198,833,18
label0199,853,21
label019A,876,2
label019B,880,18
label019C,900,18
label019D,920,18
label019E,940,21
label019F,963,2
label01A0,967,18
label01A1,987,18
label01A2,1007,18
label01A3,1027,21
label01F4,1050,3
label01F5,1055,6
label01F6,1063,4
label0041,1069,2
label0320,1073,3
label0321,1079,2
label0384,1083,4
label0385,1089,4
label0386,1095,4
label0387,1101,4
label0322,1107,9
label0389,1118,3
label038A,1123,2
label038B,1127,4
label038C,1133,5
label038D,1140,5
label038F,1147,5
label0042,1154,16
label0043,1172,16
label0044,1190,16
label0045,1208,16
label0046,1226,1
label0047,1230,4
label02BE,1236,3
label02BF,1241,3
label02C0,1246,3
label02C1,1251,3
label02C2,1256,3
label02C3,1261,3
label02C4,1266,3
label02C5,1271,3
label02C6,1276,3
label02C7,1281,3
label02C8,1286,3
label02C9,1291,3
label02CA,1296,3
label02CB,1301,3
label02CC,1306,3
label02CD,1311,3
label02CE,1316,3
label02CF,1321,3
label02D0,1326,3
label02D1,1331,3
label02D2,1336,3
label02D3,1341,3
label02D4,1346,3
label02D5,1351,3
label02D6,1356,3
label02D7,1361,3
label02D8,1366,3
label02D9,1371,3
label0002,1376,8
label0003,1386,5
label0004,1393,5
