source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0099,23
start,set_qt_success,label00FA,24
label0096,thread_stg,label02BC,34
label0096,switch_jmp,label00C8,36
label0096,switch_jmp,label00C9,36
label00C8,thread_stg,label0109,70
label00C8,thread_stg,label0136,71
label00C8,thread_stg,label017C,72
label017C,call,label01F4,76
label017C,call,label01F6,77
label017C,call,label01F8,78
label017C,call,label01FA,79
label017C,call,label01FC,80
label017C,call,label01FE,81
label017C,call,label0200,82
label017C,call,label01A5,83
label00C9,jmpi_eq,label00FB,87
label00C9,thread_stg,label00D1,88
label00C9,thread_stg,label017D,89
label017D,call,label01F4,93
label017D,call,label01F6,94
label017D,call,label01F8,95
label017D,call,label01FA,96
label017D,call,label01FC,97
label017D,call,label01FE,98
label017D,call,label0200,99
label017D,call,label01A5,100
label00FA,jmpi_eq,label00FC,104
label00FA,jmpi_eq,label00FD,105
label00FA,jmpi_eq,label00FE,106
label00FA,jmpi_eq,label0100,107
label00FB,jmpi_eq,label00FF,151
label00FF,call,label00CF,166
label0099,thread_stg,label00D1,173
label0099,thread_stg,label017E,174
label017E,call,label0122,178
label017E,call,label0123,179
label017E,call,label0124,180
label017E,call,label0125,181
label017E,call,label0126,182
label017E,call,label0127,183
label017E,call,label0128,184
label017E,call,label01A0,185
label017E,call,label01A1,186
label017E,call,label01A5,187
label0136,jmpi_eq,label0139,192
label0136,jmpi_eq,label0138,193
label0136,jmpi_eq,label0137,194
label0136,call,label00DC,195
label0136,call,label00CF,196
label0136,jmpi_eq,label0295,197
label0136,jmpi_eq,label0296,198
label0136,jmpi_eq,label0296,199
label0136,call,label00DD,221
label0295,call,label00DD,246
label0296,call,label00DD,271
label0138,jmpi_eq,label029E,282
label0138,jmpi_eq,label029F,283
label0138,jmpi_eq,label02A0,284
label0138,jmpi_eq,label02A0,285
label0140,jmpi_eq,label0141,333
label014A,jmpi_eq,label014B,355
label01F4,jmpi_eq,label0001,374
label01F4,jmpi_eq,label0001,375
label01F4,jmpi_eq,label0001,376
label01F5,jmpi_eq,label01F5,380
label01F5,thread_stg,label0226,382
label01F6,jmpi_eq,label0001,395
label01F6,jmpi_eq,label0001,396
label01F6,jmpi_eq,label0001,397
label01F7,jmpi_eq,label01F7,401
label01F7,thread_stg,label0227,403
label01F8,jmpi_eq,label0001,416
label01F8,jmpi_eq,label0001,417
label01F8,jmpi_eq,label0001,418
label01F9,jmpi_eq,label01F9,422
label01F9,thread_stg,label0228,428
label01FA,jmpi_eq,label0001,441
label01FA,jmpi_eq,label0001,442
label01FA,jmpi_eq,label0001,443
label01FB,jmpi_eq,label01FB,447
label01FB,thread_stg,label0229,449
label01FC,jmpi_eq,label0001,462
label01FC,jmpi_eq,label0001,463
label01FC,jmpi_eq,label0001,464
label01FD,jmpi_eq,label01FD,468
label01FD,thread_stg,label022A,470
label01FE,jmpi_eq,label0001,483
label01FE,jmpi_eq,label0001,484
label01FE,jmpi_eq,label0001,485
label01FF,jmpi_eq,label01FF,489
label01FF,thread_stg,label022B,491
label0200,jmpi_eq,label0001,504
label0200,jmpi_eq,label0001,505
label0200,jmpi_eq,label0001,506
label0201,jmpi_eq,label0201,510
label0201,thread_stg,label022C,512
label0122,jmpi_eq,label0001,525
label0122,jmpi_eq,label0001,526
label0122,jmpi_eq,label0001,527
label0122,jmpi_eq,label01C2,528
label0190,jmpi_gt,label0190,534
label0190,jmpi_eq,label0122,538
label0123,jmpi_eq,label0001,554
label0123,jmpi_eq,label0001,555
label0123,jmpi_eq,label0001,556
label0123,jmpi_eq,label01C3,557
label0191,jmpi_gt,label0191,563
label0191,jmpi_eq,label0123,567
label01C3,thread_stg,label0230,571
label0124,jmpi_eq,label0001,587
label0124,jmpi_eq,label0001,588
label0124,jmpi_eq,label0001,589
label0124,jmpi_eq,label01C4,590
label0192,jmpi_gt,label0192,596
label0192,jmpi_eq,label0124,600
label01C4,thread_stg,label0231,608
label0125,jmpi_eq,label0001,624
label0125,jmpi_eq,label0001,625
label0125,jmpi_eq,label0001,626
label0125,jmpi_eq,label01C5,627
label0193,jmpi_gt,label0193,633
label0193,jmpi_eq,label0125,637
label01C5,thread_stg,label0232,641
label0126,jmpi_eq,label0001,657
label0126,jmpi_eq,label0001,658
label0126,jmpi_eq,label0001,659
label0126,jmpi_eq,label01C6,660
label0194,jmpi_gt,label0194,666
label0194,jmpi_eq,label0126,670
label01C6,thread_stg,label0233,674
label0127,jmpi_eq,label0001,690
label0127,jmpi_eq,label0001,691
label0127,jmpi_eq,label0001,692
label0127,jmpi_eq,label01C7,693
label0195,jmpi_gt,label0195,699
label0195,jmpi_eq,label0127,703
label01C7,thread_stg,label0234,707
label0128,jmpi_eq,label0001,723
label0128,jmpi_eq,label0001,724
label0128,jmpi_eq,label0001,725
label0128,jmpi_eq,label01C8,726
label0196,jmpi_gt,label0196,732
label0196,jmpi_eq,label0128,736
label01C8,thread_stg,label0235,740
label01A0,jmpi_eq,label0001,756
label01A0,jmpi_eq,label0001,757
label0197,jmpi_gt,label0197,763
label0197,jmpi_eq,label01A0,767
label01A1,jmpi_eq,label0001,778
label01A1,jmpi_eq,label0001,779
label01A2,jmpi_gt,label01A2,785
label01A2,jmpi_eq,label01A2,786
label01A2,call,label00CF,787
label01A2,thread_stg,label01A5,788
label01A5,jmpi_eq,label0001,803
label01A5,jmpi_eq,label0001,804
label01A6,jmpi_eq,label01A6,808
label01A6,jmpi_eq,label0001,809
label01A6,thread_stg,label0237,814
label0237,jmpi_eq,label0238,822
label00D1,jmpi_eq,label0001,845
label00D1,jmpi_eq,label0001,846
label00D1,jmpi_gt,label00D2,847
label00D1,call,label0299,849
label00D1,jmp,label00D2,851
label0299,jmpi_eq,label029A,855
label0299,jmpi_eq,label029B,856
label0299,jmpi_eq,label029C,857
label0299,jmpi_eq,label029C,858
label00D7,jmpi_lt,label00D7,879
label00D7,jmpi_eq,label019A,880
label00D7,jmpi_eq,label00D5,881
label00D7,jmpi_gt,label00D2,888
label00D7,jmp,label00D5,889
label00D5,thread_stg,label00D3,898
label00D3,call,label00CF,907
label0109,jmpi_eq,label0109,916
label0109,thread_stg,label00D1,920
label019A,jmp,label0001,925
label00D0,jmpi_le,label00D0,964
label02BD,jmpi_eq,label0001,989
