floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
6,201,20,1,3,1,trigger_event(202); set_switch(6); stop,3,"{""0x0117"": 3}"
6,202,20,2,3,1,trigger_event(203); stop,4,"{""0x0111"": 3, ""0x0112"": 1}"
6,203,20,3,3,1,set_switch(20); set_switch(21); stop,5,"{""0x0111"": 3, ""0x0117"": 2}"
6,321,32,1,3,1,set_switch(32); stop,3,"{""0x0111"": 1, ""0x0041"": 2}"
6,501,50,1,3,1,trigger_event(502); stop,4,"{""0x0111"": 1, ""0x0112"": 1, ""0x0117"": 2}"
6,502,50,2,3,1,trigger_event(503); stop,5,"{""0x0111"": 4, ""0x0112"": 1}"
6,503,50,3,3,1,set_switch(50); trigger_event(504); stop,6,"{""0x0111"": 2, ""0x0112"": 1, ""0x0117"": 3}"
6,504,50,4,3,1,stop,1,"{""0x0019"": 1}"
6,641,64,1,3,1,set_switch(64); stop,3,"{""0x0041"": 3}"
6,701,70,1,3,1,trigger_event(702); stop,4,"{""0x0117"": 1, ""0x0111"": 3}"
6,702,70,2,3,1,trigger_event(703); stop,5,"{""0x0117"": 3, ""0x0111"": 1, ""0x0112"": 1}"
6,703,70,3,3,1,set_switch(80); stop,6,"{""0x0112"": 2, ""0x0117"": 1, ""0x0111"": 3}"
6,851,85,1,3,1,stop,0,{}
6,901,90,1,3,1,trigger_event(902); stop,3,"{""0x0117"": 1, ""0x0111"": 2}"
6,902,90,2,3,1,set_switch(5); trigger_event(903); stop,3,"{""0x0111"": 1, ""0x0112"": 2}"
6,903,90,3,3,1,trigger_event(904); stop,4,"{""0x0117"": 3, ""0x0111"": 1}"
6,904,90,4,3,1,set_switch(90); set_switch(9); stop,4,"{""0x0117"": 1, ""0x0111"": 1, ""0x0112"": 2}"
6,1002,100,1,3,1,set_switch(7); stop,3,"{""0x0041"": 2, ""0x0112"": 1}"
6,1004,100,2,3,1,set_switch(8); stop,4,"{""0x0112"": 2, ""0x0111"": 1, ""0x0041"": 1}"
6,1101,110,1,3,1,trigger_event(1102); stop,3,"{""0x0117"": 3}"
6,1102,110,2,3,1,trigger_event(1103); stop,3,"{""0x0111"": 2, ""0x0114"": 1}"
6,1103,110,3,3,1,set_switch(110); set_switch(10); stop,3,"{""0x0117"": 1, ""0x0114"": 2}"
