source,opcode,target,line
start,set_floor_handler,label0096,44
start,set_floor_handler,label0097,47
start,set_floor_handler,label0098,50
start,set_floor_handler,label0099,53
start,set_floor_handler,label009A,56
start,set_floor_handler,label009B,59
start,set_floor_handler,label009C,62
start,set_floor_handler,label00A1,65
start,set_qt_success,label00B4,66
start,set_qt_failure,label00FB,67
start,call,label0096,78
start,call,label0004,79
label0009,jmpi_eq,label0009,111
label0009,jmpi_eq,label0063,112
label0096,call,label00C8,118
label0096,jmpi_eq,label012C,119
label0096,jmpi_eq,label012D,120
label012C,call,label00B5,124
label012C,thread_stg,label0131,125
label012D,call,label00B5,129
label0131,switch_jmp,label0131,135
label0131,switch_jmp,label0132,135
label0131,switch_jmp,label0133,135
label00B5,switch_jmp,label00B6,154
label00B5,switch_jmp,label00B7,154
label00B5,switch_jmp,label00B8,154
label00B5,switch_jmp,label00B9,154
label00B4,jmpi_le,label0137,207
label00B4,switch_jmp,label0066,209
label00B4,switch_jmp,label0067,209
label00B4,switch_jmp,label0068,209
label00B4,switch_jmp,label0069,209
label00B4,switch_jmp,label006A,209
label00B4,switch_jmp,label006B,209
label00B4,switch_jmp,label006C,209
label0066,call,label0190,216
label0066,switch_call,label0003,220
label0066,switch_call,label0006,220
label0066,switch_call,label0008,220
label0067,call,label0191,246
label0067,switch_call,label0002,250
label0067,switch_call,label0005,250
label0067,switch_call,label0007,250
label0068,jmpi_eq,label0068,283
label00C8,call,label0105,312
label00C8,call,label0106,313
label00C8,call,label0107,314
label00C8,call,label0108,315
label00C8,call,label0109,316
label00C8,call,label010A,317
label00C8,call,label010B,318
label0105,jmpi_eq,label0001,322
label0106,jmpi_eq,label0001,327
label0107,jmpi_eq,label0001,332
label0108,jmpi_eq,label0001,337
label0109,jmpi_eq,label0001,342
label010A,jmpi_eq,label0001,347
label010B,jmpi_eq,label0001,352
label012F,jmpi_eq,label0001,363
label012F,jmpi_eq,label012F,368
label012F,jmp,label0130,369
label0130,jmpi_ge,label00D3,376
label0136,jmpi_le,label0136,383
label00A1,thread_stg,label0009,418
label00A1,thread_stg,label00D2,422
label00A1,thread_stg,label00DC,423
label00A1,thread_stg,label00E6,424
label00A1,thread_stg,label012F,425
label00D2,jmpi_eq,label0001,432
label00D2,jmpi_ge,label0001,436
label00D2,jmpi_eq,label00D2,438
label00D3,jmp,label0136,446
label00DC,jmpi_eq,label0001,450
label00DC,jmpi_ge,label0001,453
label00DC,jmpi_eq,label00DC,454
label00E6,jmpi_eq,label0001,458
label00E6,jmpi_gt,label00E6,463
label00E6,jmpi_lt,label00E6,467
label00E6,jmp,label0063,478
label0137,switch_jmp,label0066,493
label0137,switch_jmp,label0067,493
label0137,switch_jmp,label0068,493
label0137,switch_jmp,label0069,493
label0137,switch_jmp,label006A,493
label0137,switch_jmp,label006B,493
label0137,switch_jmp,label006C,493
