label,line,opcode,args
start,44,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,47,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,50,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,53,set_floor_handler,"... 0x3 /* 3 */, label0099"
start,56,set_floor_handler,"... 0x4 /* 4 */, label009A"
start,59,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,62,set_floor_handler,"... 0x6 /* 6 */, label009C"
start,65,set_floor_handler,"... 0xF /* 15 */, label00A1"
start,66,set_qt_success,label00B4
start,67,set_qt_failure,label00FB
label0096,119,jmpi_eq,"r253, 0x00000001, label012C"
label0131,135,switch_jmp,"r11, [label0131, label0132, label0133]"
label00B5,154,switch_jmp,"r30, [label00B6, label00B7, label00B8, label00B9]"
label00B4,208,check_rank_time,"r201, r101"
label00B4,209,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
label0066,220,switch_call,"r150, [label0003, label0006, label0008]"
label0066,221,item_create_cmode,"r100-r105, r106"
label0067,250,switch_call,"r150, [label0002, label0005, label0007]"
label0067,251,item_create_cmode,"r100-r105, r106"
label0068,280,award_item_select,
label0068,281,award_item_name,
label0068,282,award_item_ok,r50
label0068,284,award_item_give,r100
label012F,363,jmpi_eq,"r255, 0x00000001, label0001"
label0130,374,set,r255
label0130,377,chl_set_timerecord,"r201, r200"
label0136,382,chl_get_timerecord,r201
label0136,384,disp_time_cmode,r201
label00D2,434,gettime,r201
label00D2,437,disp_time_cmode,r201
label00D2,438,jmpi_eq,"r255, 0x00000000, label00D2"
label00D3,444,chl_set_timerecord,"r201, r200"
label00DC,454,jmpi_eq,"r255, 0x00000000, label00DC"
label00E6,461,gettime,r10
label0063,482,set,r253
label0137,492,check_rank_time,"r203, r101"
label0137,493,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
