source,opcode,target,line
start,set_floor_handler,label0096,32
start,set_floor_handler,label00FA,35
start,set_qt_exit,label014A,36
start,set_qt_cancel,label0154,37
start,set_qt_success,label015E,38
start,set_qt_failure,label0168,39
start,thread,label0104,44
start,thread,label00FB,45
start,thread,label05DC,46
start,call,label0004,47
label0004,jmpi_eq,label0005,86
label0004,jmpi_eq,label0006,87
label0004,jmpi_eq,label0007,88
label0004,jmpi_eq,label0008,89
label0005,jmp,label0009,93
label0006,jmp,label0009,97
label0007,jmp,label0009,101
label0008,jmp,label0009,105
label000B,switch_jmp,label0001,113
label000B,switch_jmp,label000C,113
label015E,jmpi_eq,label015F,142
label015E,jmpi_eq,label0160,143
label015E,jmpi_eq,label0161,144
label015E,jmpi_eq,label0162,145
label015F,jmp,label0163,154
label0160,jmp,label0163,160
label0161,jmp,label0163,166
label0162,jmp,label0163,172
label0096,switch_jmp,label0097,187
label0096,switch_jmp,label000B,187
label0097,call,label0002,218
label0097,jmp,label0136,219
label0136,jmpi_eq,label0139,225
label0136,jmpi_eq,label0138,226
label0136,jmpi_eq,label0137,227
label0136,jmpi_eq,label0098,239
label0098,call,label0003,253
label00FA,jmpi_eq,label000B,287
label00FA,jmpi_eq,label000B,288
label00FA,thread_stg,label03F3,292
label00FA,switch_jmp,label0103,293
label00FA,switch_jmp,label000B,293
label00FB,jmpi_eq,label0001,306
label00FB,jmpi_eq,label00FB,307
label00FB,switch_jmp,label0102,308
label00FB,switch_jmp,label0001,308
label00FC,jmpi_eq,label0001,324
label00FC,jmpi_le,label0106,328
label00FC,jmpi_ge,label0105,330
label0106,thread,label00FD,346
label0104,jmpi_eq,label0104,368
label03F3,jmpi_eq,label03F3,392
label03F4,jmpi_eq,label03F4,401
label03F5,jmpi_eq,label03F5,410
label05DC,jmp,label05DC,466
