source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0098,23
start,set_qt_success,label00FA,24
label005A,set_enemy_physical_data,label005C,41
label005A,set_enemy_attack_data,label005D,44
label005A,set_enemy_attack_data,label005E,47
label005A,set_enemy_attack_data,label005F,50
label005A,set_enemy_resist_data,label0060,53
label005A,set_enemy_movement_data,label0061,56
label005B,set_enemy_physical_data,label0064,62
label005B,set_enemy_attack_data,label0065,65
label005B,set_enemy_attack_data,label0066,68
label005B,set_enemy_attack_data,label0067,71
label005B,set_enemy_resist_data,label0068,74
label005B,set_enemy_movement_data,label0069,77
label0096,call,label0640,85
label0096,switch_call,label0001,86
label0096,switch_call,label009B,86
label0096,switch_call,label0001,87
label0096,switch_call,label00B5,87
label0096,switch_call,label0001,88
label0096,switch_call,label00B6,88
label0096,prepare_npc_visual,label007C,92
label0096,jmpi_eq,label0001,115
label0096,call,label0136,125
label00B4,jmpi_gt,label0001,139
label00B5,jmpi_eq,label0001,144
label0098,call,label0642,167
label0098,call,label0258,168
label0098,call,label03AB,169
label0098,switch_call,label009A,170
label0098,switch_call,label0001,170
label0098,jmpi_eq,label0099,171
label0099,thread_stg,label046A,210
label0099,switch_call,label009C,211
label0099,switch_call,label0001,211
label0099,jmpi_eq,label0001,212
label00FA,jmpi_eq,label00FB,228
label00FA,jmpi_eq,label00FC,229
label00FA,jmpi_eq,label00FD,230
label00FA,jmpi_eq,label00FE,231
label0136,call,label00DC,289
label0136,jmpi_eq,label013E,290
label0136,jmpi_eq,label013D,291
label0136,jmpi_eq,label0139,292
label0136,jmpi_eq,label013B,293
label0136,jmpi_eq,label013A,294
label0136,jmpi_eq,label0139,295
label0136,call,label00C8,297
label0136,jmp,label0137,334
label0137,set_quest_board_handler,label01F4,346
label0137,jmp,label0138,348
label0138,call,label00DD,360
label0139,call,label00DD,371
label013A,jmpi_eq,label013C,375
label013A,call,label00DD,394
label013B,call,label00DD,404
label013F,switch_jmp,label0140,435
label013F,switch_jmp,label0141,435
label0142,switch_jmp,label0143,451
label0142,switch_jmp,label0141,451
label0143,call,label00DD,470
label0141,call,label00DD,490
label013D,call,label00DD,532
label013E,call,label00DD,543
label014A,jmpi_eq,label014B,548
label014A,jmpi_eq,label014C,549
label014B,jmpi_eq,label014D,559
label014C,jmpi_eq,label014D,569
label0154,jmpi_eq,label0155,591
label0154,jmpi_eq,label0159,592
label0155,jmpi_eq,label0156,602
label0155,jmpi_eq,label0001,615
label0155,jmpi_eq,label0001,616
label0155,jmpi_eq,label0001,617
label0157,jmpi_eq,label0158,643
label015F,jmpi_eq,label0166,672
label015F,jmpi_eq,label0166,673
label015F,jmpi_eq,label0166,674
label015F,jmpi_eq,label0165,675
label0161,switch_jmp,label0162,722
label0161,switch_jmp,label0163,722
label0162,call,label00C8,733
label0162,call,label0169,749
label0162,jmp,label0168,750
label0169,jmpi_ge,label0167,767
label0168,jmpi_eq,label0164,792
label017C,jmpi_eq,label0185,864
label017C,jmpi_eq,label0001,873
label017D,jmpi_gt,label017E,880
label017D,jmp,label0001,881
label017E,switch_jmp,label017F,924
label017E,switch_jmp,label0180,924
label017E,switch_jmp,label0181,924
label017F,jmp,label0182,940
label0180,jmp,label0182,956
label0181,jmp,label0182,972
label0182,jmpi_gt,label0183,980
label0183,jmpi_eq,label0184,997
label0185,call,label00C8,1024
label0190,jmpi_eq,label0001,1029
label0191,jmpi_eq,label0001,1036
label0192,jmpi_eq,label0001,1043
label0193,jmpi_eq,label0001,1050
label0194,jmpi_eq,label0001,1057
label02C6,call,label00DC,1071
label02C7,switch_jmp,label02C8,1083
label02C7,switch_jmp,label02C9,1083
label02C8,call,label02C5,1091
label02C8,call,label00DD,1097
label02C9,call,label00DD,1105
label02D0,jmpi_eq,label02D8,1109
label02D0,jmpi_eq,label02D9,1110
label02D0,call,label00DC,1117
label02D0,call,label02C5,1125
label02D0,call,label00DD,1131
label02D3,switch_call,label02D4,1141
label02D3,switch_call,label0001,1141
label02D4,jmpi_eq,label0001,1145
label02D4,switch_jmp,label02D5,1146
label02D4,switch_jmp,label02D6,1146
label02D4,switch_jmp,label02D7,1146
label02D8,call,label00DC,1174
label02D8,call,label00DD,1181
label02D9,call,label00DC,1185
label02D9,call,label00C8,1200
label02D9,call,label00C8,1218
label02D9,call,label00C8,1226
label02D9,call,label00DD,1230
label02DA,call,label00DC,1234
label02DB,switch_jmp,label02DC,1244
label02DB,switch_jmp,label02DD,1244
label02DC,jmpi_eq,label02DE,1247
label02DC,call,label02C5,1255
label02DC,call,label00DD,1261
label02DD,call,label00DD,1269
label02DE,call,label02C5,1278
label02DE,call,label00DD,1285
label02DF,jmpi_eq,label0001,1293
label02DF,switch_jmp,label02E0,1294
label02DF,switch_jmp,label02E1,1294
label02DF,switch_jmp,label02E2,1294
label02DF,switch_jmp,label02E3,1294
label02DF,switch_jmp,label0001,1294
label00C3,jmpi_eq,label0001,1333
label00C3,call,label00C8,1353
label02E4,call,label00DC,1370
label02E5,switch_jmp,label02E6,1380
label02E5,switch_jmp,label02E7,1380
label02E6,call,label02C5,1390
label02E6,call,label00DD,1396
label02E7,call,label00DD,1409
label02EE,call,label00DC,1419
label02EE,call,label02C5,1425
label02EE,call,label00DD,1431
label02F3,jmpi_eq,label0001,1438
label02F3,jmpi_eq,label0001,1439
label02F3,call,label00C8,1447
label02F3,call,label02F7,1455
label02F3,switch_jmp,label02F4,1469
label02F3,switch_jmp,label02F5,1469
label02F4,jmpi_eq,label02F6,1480
label02F7,jmpi_eq,label0001,1532
label02F7,call,label00C8,1539
label02F8,jmpi_eq,label02FD,1544
label02F8,jmpi_eq,label02FD,1545
label02F8,call,label00DC,1546
label02F9,switch_jmp,label02FA,1560
label02F9,switch_jmp,label02FB,1560
label02FA,call,label02C5,1570
label02FA,call,label00DD,1576
label02FB,call,label00DD,1583
label02FD,call,label00DC,1587
label02FE,switch_jmp,label02FF,1597
label02FE,switch_jmp,label0300,1597
label02FF,call,label02C5,1601
label02FF,call,label00DD,1608
label0300,call,label00DD,1616
label0302,call,label00DC,1626
label0302,jmpi_eq,label0303,1627
label0302,call,label02C5,1639
label0302,call,label00DD,1645
label0304,switch_jmp,label0305,1663
label0304,switch_jmp,label0306,1663
label0305,call,label02C5,1671
label0305,call,label00DD,1678
label0306,call,label00DD,1685
label0307,jmpi_eq,label0001,1689
label0307,call,label00C8,1709
label030C,jmpi_eq,label030D,1720
label030C,call,label00DC,1727
label030C,call,label02C5,1737
label030C,call,label00DD,1743
label030D,call,label00DC,1750
label030E,switch_jmp,label030F,1760
label030E,switch_jmp,label0310,1760
label030F,call,label02C5,1764
label030F,call,label00DD,1771
label0310,call,label00DD,1779
label0311,jmpi_eq,label0001,1783
label0311,jmpi_eq,label0311,1788
label0312,jmpi_eq,label0001,1793
label0312,call,label00C8,1813
label0316,jmpi_eq,label031A,1824
label0316,call,label00DC,1825
label0317,switch_jmp,label0318,1835
label0317,switch_jmp,label0319,1835
label0318,call,label02C5,1843
label0318,call,label00DD,1850
label0319,call,label00DD,1857
label031A,call,label00DC,1861
label031B,switch_jmp,label031C,1873
label031B,switch_jmp,label0319,1873
label031C,call,label02C5,1881
label031C,call,label00DD,1887
label031D,jmpi_eq,label0001,1894
label031D,jmpi_eq,label0001,1895
label0320,call,label00DC,1934
label0320,call,label025E,1945
label0320,call,label00DD,1946
label0325,jmpi_eq,label032A,1951
label0325,call,label00DC,1958
label0325,call,label00DD,1972
label032A,call,label00DC,1983
label032A,call,label00DD,1988
label0326,call,label00DC,1992
label0327,switch_jmp,label0328,2016
label0327,switch_jmp,label0329,2016
label0328,call,label02C5,2024
label0328,call,label00DD,2035
label0329,call,label00DD,2041
label044C,jmpi_eq,label0001,2045
label044C,jmpi_eq,label0001,2046
label044C,jmpi_eq,label0001,2047
label044C,jmpi_eq,label0001,2048
label044C,call,label044D,2050
label044D,jmpi_eq,label0001,2055
label044D,jmp,label044D,2063
label044E,jmpi_eq,label0001,2068
label044E,jmp,label044E,2070
label0456,jmpi_eq,label0001,2074
label0456,jmpi_eq,label0001,2075
label0456,jmpi_eq,label0001,2076
label0460,jmpi_eq,label0001,2082
label0460,jmpi_eq,label0001,2083
label0460,thread_stg,label0462,2084
label0460,thread_stg,label0461,2085
label0460,call,label00C8,2087
label0460,call,label0191,2088
label0460,call,label0192,2089
label0460,call,label0193,2090
label0460,call,label0194,2091
label0462,jmpi_eq,label0001,2109
label0462,jmpi_eq,label0462,2114
label046A,jmpi_eq,label0001,2119
label046A,jmpi_eq,label046A,2124
label046A,jmp,label0474,2126
label0474,switch_call,label0476,2139
label0474,switch_call,label0475,2139
