floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,111,11,1,50,1,trigger_event(1111); stop,5,"{""0x0044"": 5}"
1,1111,11,2,50,1,trigger_event(1112); stop,5,"{""0x0044"": 5}"
1,1112,11,3,50,1,trigger_event(1113); stop,4,"{""0x0044"": 4}"
1,1113,11,4,50,1,trigger_event(1114); stop,6,"{""0x0044"": 6}"
1,1114,11,5,50,1,trigger_event(1115); stop,16,"{""0x0041"": 16}"
1,1115,11,6,50,1,trigger_event(1116); stop,8,"{""0x0042"": 8}"
1,1116,11,7,50,1,trigger_event(1117); stop,7,"{""0x0043"": 7}"
1,1117,11,6,50,1,trigger_event(1118); stop,8,"{""0x0042"": 8}"
1,1118,11,7,50,1,set_switch(5); set_switch(6); stop,7,"{""0x0043"": 7}"
1,101,10,1,1,1,trigger_event(1011); stop,8,"{""0x0041"": 8}"
1,1011,10,2,1,1,trigger_event(1012); stop,3,"{""0x0044"": 2, ""0x0041"": 1}"
1,1012,10,3,1,1,set_switch(7); set_switch(8); stop,19,"{""0x0041"": 10, ""0x0043"": 9}"
1,51,5,1,1,1,trigger_event(511); stop,3,"{""0x0044"": 3}"
1,511,5,2,1,1,trigger_event(512); stop,5,"{""0x0044"": 5}"
1,512,5,3,1,1,trigger_event(513); stop,4,"{""0x0043"": 4}"
1,513,5,3,1,1,set_switch(1); stop,4,"{""0x0043"": 4}"
1,52,5,4,1,1,stop,6,"{""0x0044"": 6}"
1,53,5,5,1,1,stop,1,"{""0x0044"": 1}"
1,22,2,1,1,1,trigger_event(211); stop,0,{}
1,211,2,2,1,1,trigger_event(212); stop,5,"{""0x0043"": 3, ""0x0044"": 2}"
1,212,2,3,1,1,set_switch(2); stop,3,"{""0x0044"": 2, ""0x0043"": 1}"
1,71,7,1,1,1,trigger_event(711); stop,3,"{""0x0042"": 3}"
1,711,7,2,1,1,trigger_event(7111); stop,9,"{""0x0044"": 9}"
1,7111,7,2,1,1,trigger_event(7112); stop,9,"{""0x0044"": 9}"
1,7112,7,1,1,1,trigger_event(712); stop,3,"{""0x0042"": 3}"
1,712,7,3,1,1,set_switch(3); stop,6,"{""0x0043"": 1, ""0x0042"": 5}"
1,41,4,1,1,1,trigger_event(411); stop,9,"{""0x0044"": 9}"
1,411,4,2,1,1,set_switch(9); stop,9,"{""0x0043"": 9}"
1,82,8,1,1,1,stop,11,"{""0x0044"": 11}"
2,41,4,1,1,1,trigger_event(411); stop,8,"{""0x0040"": 1, ""0x0044"": 7}"
2,411,4,2,1,1,trigger_event(412); stop,4,"{""0x0040"": 4}"
2,412,4,3,1,1,set_switch(90); stop,7,"{""0x0040"": 7}"
2,42,4,4,300,1,set_switch(90); stop,0,{}
2,121,12,1,100,1,trigger_event(1211); stop,9,"{""0x0044"": 9}"
2,1211,12,2,30,1,trigger_event(12111); stop,6,"{""0x0044"": 6}"
2,12111,12,2,30,1,trigger_event(12112); stop,6,"{""0x0044"": 6}"
2,12112,12,2,30,1,trigger_event(12113); stop,6,"{""0x0044"": 6}"
2,12113,12,2,30,1,trigger_event(1212); stop,6,"{""0x0044"": 6}"
2,1212,12,4,30,1,trigger_event(12121); stop,5,"{""0x0040"": 5}"
2,12121,12,5,30,1,set_switch(10); stop,9,"{""0x0044"": 4, ""0x0040"": 5}"
2,122,12,4,1,1,set_switch(10); stop,5,"{""0x0040"": 5}"
11,1,1,1,0,1,trigger_event(2); stop,1,"{""0x00C0"": 1}"
11,2,1,2,600,1,trigger_event(3); stop,1,"{""0x00C0"": 1}"
11,3,1,3,600,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00C0"": 1}"
