floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,30,1,trigger_event(102); stop,4,"{""0x0111"": 2, ""0x0115"": 2}"
1,102,10,2,30,1,trigger_event(103); stop,5,"{""0x0111"": 2, ""0x0115"": 1, ""0x0041"": 2}"
1,103,10,3,30,1,set_switch(10); stop,4,"{""0x0111"": 2, ""0x0115"": 1, ""0x0110"": 1}"
1,201,20,99,30,1,trigger_event(2011); trigger_event(2012); trigger_event(2013); trigger_event(2014); stop,0,{}
1,2011,20,1,30,1,trigger_event(202); stop,2,"{""0x0115"": 1, ""0x0041"": 1}"
1,2012,20,2,30,1,trigger_event(203); stop,2,"{""0x0041"": 1, ""0x0115"": 1}"
1,2013,20,3,30,1,trigger_event(204); stop,2,"{""0x0110"": 1, ""0x0111"": 1}"
1,2014,20,4,30,1,set_switch(201); stop,3,"{""0x0041"": 1, ""0x0111"": 2}"
1,202,20,5,30,1,trigger_event(205); stop,5,"{""0x0111"": 3, ""0x0115"": 2}"
1,203,20,6,30,1,set_switch(202); stop,1,"{""0x0114"": 1}"
1,204,20,7,30,1,trigger_event(206); stop,4,"{""0x0116"": 1, ""0x0041"": 1, ""0x0110"": 1, ""0x0111"": 1}"
1,205,20,8,30,1,trigger_event(207); stop,6,"{""0x0110"": 1, ""0x0111"": 2, ""0x0115"": 3}"
1,206,20,9,30,1,trigger_event(208); stop,2,"{""0x0111"": 1, ""0x0115"": 1}"
1,207,20,10,30,1,set_switch(203); stop,1,"{""0x0114"": 1}"
1,208,20,11,30,1,trigger_event(209); stop,4,"{""0x0111"": 1, ""0x0115"": 1, ""0x0041"": 1, ""0x0110"": 1}"
1,209,20,12,30,1,trigger_event(2010); stop,4,"{""0x0041"": 1, ""0x0111"": 2, ""0x0115"": 1}"
1,2010,20,13,30,1,set_switch(204); stop,3,"{""0x0116"": 1, ""0x0110"": 1, ""0x0115"": 1}"
1,501,50,99,30,1,trigger_event(5011); trigger_event(5012); trigger_event(5013); trigger_event(5014); trigger_event(5015); stop,0,{}
1,5011,50,1,30,1,trigger_event(502); stop,2,"{""0x0110"": 1, ""0x0111"": 1}"
1,5012,50,2,30,1,trigger_event(503); stop,3,"{""0x0111"": 1, ""0x0115"": 2}"
1,5013,50,3,30,1,trigger_event(504); stop,2,"{""0x0041"": 1, ""0x0110"": 1}"
