floor,index,type,room,wave,wave2,children,x,y,z,p1,p2,p3,p4,p5,p6,p7
0,0,0x001D,10,0,0,0,-49.0010986328125,0.0,50.996429443359375,0.0,0.0,0.0,1011.0010986328125,850.0,0,0
0,1,0x000D,10,0,0,0,-2.9971923828125,0.0,63.999267578125,0.0,0.0,0.0,101.00004577636719,310.0001220703125,0,0
0,2,0x0004,20,0,0,0,167.99769592285156,0.0,83.99686431884766,24.000009536743164,0.0,0.0,1016.0010986328125,100.00004577636719,1,0
0,3,0x000A,20,0,0,0,156.0028839111328,0.0,-49.99967575073242,30.000009536743164,0.0,0.0,1015.0010986328125,90.00004577636719,1,0
0,4,0x001A,20,0,0,0,237.9988250732422,0.0,-14.0001220703125,0.0,0.0,0.0,1019.0010986328125,120.00008392333984,0,0
0,5,0x0019,20,0,0,0,238.00379943847656,0.0,63.00413513183594,0.0,0.0,0.0,1020.0010986328125,130.00009155273438,0,0
0,6,0x0005,20,0,0,0,-2.001882553100586,0.0,35.0036506652832,26.000009536743164,0.0,0.0,1014.0010986328125,80.00006866455078,1,0
0,7,0x001E,20,0,0,0,-147.0000457763672,0.0,-7.996537208557129,30.000009536743164,0.0,0.0,1013.0010986328125,70.00006103515625,1,0
0,8,0x000D,20,0,0,0,-219.99710083007812,0.0,-100.0008316040039,30.000011444091797,0.0,0.0,1012.0010986328125,60.000057220458984,1,0
0,9,0x001D,20,0,0,0,-262.5099792480469,0.0,-24.53999900817871,0.0,0.0,0.0,1010.0,840.0,0,0
0,10,0x0006,20,0,0,0,86.0697250366211,0.0,12.91785717010498,22.000009536743164,0.0,0.0,102.00004577636719,320.0001220703125,1,0
0,11,0x001C,30,0,0,0,-43.70983123779297,2.5999999046325684,-52.78248596191406,0.0,0.0,0.0,1009.0010986328125,830.0,0,0
0,12,0x000C,30,0,0,0,0.3424072265625,2.5999996662139893,-84.72157287597656,0.0,0.0,0.0,1006.0010986328125,800.0,0,0
0,13,0x0005,30,0,0,0,43.87113952636719,2.5999996662139893,-74.80302429199219,0.0,0.0,0.0,1008.0010986328125,820.0,0,0
0,14,0x000B,30,0,0,0,75.88380432128906,2.5999996662139893,-42.69328308105469,0.0,0.0,0.0,1007.0010986328125,810.0,0,0
0,15,0x0007,30,0,0,0,16.003997802734375,0.0,5.99566650390625,22.000009536743164,0.0,0.0,1021.0010986328125,140.00006103515625,1,0
0,16,0x001F,40,0,0,0,0.3097381591796875,3.0,-105.38998413085938,0.0,0.0,0.0,1017.0,860.0,0,0
0,17,0x001F,40,0,0,0,53.499176025390625,0.0,-26.496688842773438,18.000009536743164,0.0,0.0,1018.0010986328125,110.00005340576172,1,0
1,0,0x0043,2,3,3,0,-151.37246704101562,15.4834623336792,-54.7117919921875,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,1,0x0043,2,3,3,0,-98.64724731445312,17.495697021484375,-8.53314208984375,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,2,0x0043,2,3,3,0,-80.49179077148438,12.850643157958984,-63.552734375,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,3,0x0044,2,4,4,0,-351.0257873535156,2.738313674926758,-124.85986328125,0.0,0.0,0.0,0.0,0.0,1,0
1,4,0x0044,2,4,4,0,-336.0133361816406,5.5714287757873535,-47.71063232421875,0.0,0.0,0.0,0.0,0.0,1,0
1,5,0x0041,2,1,1,0,-79.45184326171875,15.182729721069336,81.04849243164062,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,6,0x0043,2,2,2,0,-200.29879760742188,14.138422012329102,-6.789337158203125,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,7,0x0044,4,3,3,0,4.207672119140625,3.7212114334106445,-52.01788330078125,0.5000000596046448,0.0,0.0,0.0,0.0,0,0
1,8,0x0044,4,4,4,0,103.7244873046875,8.331652641296387,-21.8983154296875,0.30000001192092896,40.00001907348633,0.0,0.0,0.0,1,0
1,9,0x0044,4,4,4,0,54.739501953125,11.175851821899414,56.094390869140625,0.30000001192092896,40.00001907348633,0.0,0.0,0.0,0,0
1,10,0x0043,4,1,1,0,46.39642333984375,5.829542636871338,-7.22198486328125,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0,0
1,11,0x0044,4,2,2,0,13.865875244140625,12.509256362915039,76.28793334960938,0.5000000596046448,20.000009536743164,0.0,0.0,0.0,1,0
1,12,0x0044,4,2,2,0,23.14697265625,9.214327812194824,40.045684814453125,0.5000000596046448,20.000009536743164,0.0,0.0,0.0,1,0
1,13,0x0044,4,2,2,0,-16.53765869140625,6.747950553894043,13.7823486328125,0.5000000596046448,20.000009536743164,0.0,0.0,0.0,0,0
1,14,0x0044,4,2,2,0,-10.312774658203125,4.731024742126465,-27.574371337890625,0.5000000596046448,20.000009536743164,0.0,0.0,0.0,0,0
1,15,0x0044,5,4,4,0,-9.772857666015625,11.330347061157227,185.05691528320312,0.0,0.0,0.0,0.0,0.0,0,0
1,16,0x0044,5,4,4,0,-59.0537109375,14.060235023498535,169.0694122314453,0.0,0.0,0.0,0.0,0.0,0,0
1,17,0x0044,5,5,5,0,60.06298828125,11.392740249633789,-9.49334716796875,0.0,0.0,0.0,0.0,0.0,2,0
1,18,0x0043,5,3,3,0,30.2982177734375,11.935761451721191,49.78240966796875,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0,0
1,19,0x0043,5,3,3,0,4.07086181640625,14.266084671020508,-42.20660400390625,1.000000238418579,0.0,0.0,0.0,0.0,0,0
1,20,0x0044,5,1,1,0,-4.2357177734375,13.350893020629883,-120.10598754882812,0.6000000834465027,20.000009536743164,0.0,0.0,0.0,0,0
1,21,0x0044,5,1,1,0,-30.0081787109375,13.186898231506348,-128.61459350585938,0.6000000834465027,20.000009536743164,0.0,0.0,0.0,0,0
1,22,0x0044,5,2,2,0,-39.92926025390625,16.12952423095703,-21.769729614257812,0.40000003576278687,20.000009536743164,0.0,0.0,0.0,0,0
1,23,0x0041,5,2,2,0,23.35595703125,13.3721284866333,-107.58758544921875,0.0,0.0,0.0,0.0,0.0,0,0
1,24,0x0044,7,3,3,0,-13.795944213867188,-1.190237045288086,18.446441650390625,0.0,20.000009536743164,0.0,0.0,0.0,0,0
1,25,0x0044,7,3,3,0,34.03617858886719,2.1864824295043945,-11.1534423828125,0.0,20.000009536743164,0.0,0.0,0.0,0,0
1,26,0x0044,7,2,2,0,105.02188110351562,12.583730697631836,112.71517944335938,0.7000001072883606,20.000009536743164,0.0,0.0,0.0,0,0
