floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,201,20,1,120,1,set_switch(1); set_switch(2); stop,2,"{""0x00DB"": 2}"
1,202,20,2,10,1,stop,3,"{""0x00DF"": 3}"
1,211,21,1,10,1,trigger_event(2111); stop,4,"{""0x00DD"": 4}"
1,2111,21,2,60,1,set_switch(4); set_switch(8); set_switch(6); set_switch(7); set_switch(9); set_switch(38); set_switch(39); stop,1,"{""0x00DB"": 1}"
1,301,30,1,10,1,stop,6,"{""0x00DF"": 6}"
1,401,40,1,10,1,set_switch(28); stop,3,"{""0x00DF"": 3}"
1,402,40,2,10,1,stop,2,"{""0x00DF"": 2}"
1,601,60,1,100,1,set_switch(3); set_switch(5); stop,4,"{""0x00DD"": 4}"
1,611,61,1,10,1,set_switch(15); set_switch(16); set_switch(13); set_switch(19); set_switch(18); set_switch(17); stop,2,"{""0x00E0"": 2}"
1,621,62,1,10,1,set_switch(29); set_switch(20); stop,4,"{""0x00DD"": 4}"
1,631,63,1,60,1,set_switch(14); set_switch(40); set_switch(41); set_switch(42); stop,3,"{""0x00DD"": 3}"
1,641,64,1,10,1,set_switch(23); set_switch(24); set_switch(34); set_switch(35); stop,2,"{""0x00DD"": 2}"
1,642,64,2,10,1,stop,3,"{""0x00DF"": 3}"
1,701,70,1,10,1,trigger_event(7011); stop,4,"{""0x00DD"": 4}"
1,7011,70,2,100,1,set_switch(21); set_switch(22); set_switch(27); stop,1,"{""0x00E0"": 1}"
1,711,71,1,10,1,trigger_event(7111); set_switch(36); set_switch(37); stop,2,"{""0x00DB"": 2}"
1,7111,71,2,1500,1,set_switch(33); set_switch(32); set_switch(34); set_switch(35); stop,2,"{""0x00E0"": 2}"
1,801,80,1,10,1,stop,1,"{""0x00DC"": 1}"
1,811,81,1,10,1,set_switch(36); set_switch(37); stop,2,"{""0x00DF"": 2}"
1,812,81,2,10,1,stop,2,"{""0x00DF"": 2}"
1,901,90,1,150,1,trigger_event(9011); stop,2,"{""0x00DD"": 2}"
1,9011,90,2,100,1,trigger_event(9012); stop,4,"{""0x00DD"": 4}"
1,9012,90,3,100,1,trigger_event(9013); stop,6,"{""0x00DD"": 6}"
1,9013,90,4,100,1,set_switch(100); set_switch(101); set_switch(102); set_switch(103); stop,8,"{""0x00DD"": 8}"
1,2115,211,1,10,1,stop,1,"{""0x00E0"": 1}"
1,2131,213,1,10,1,stop,4,"{""0x00DF"": 4}"
2,201,20,1,150,1,set_switch(38); set_switch(39); stop,2,"{""0x00DB"": 2}"
2,202,20,2,10,1,stop,4,"{""0x00DF"": 4}"
2,211,21,1,10,1,trigger_event(2111); stop,4,"{""0x00DD"": 4}"
2,2111,21,2,100,1,set_switch(24); set_switch(25); set_switch(26); set_switch(27); set_switch(28); stop,1,"{""0x00DB"": 1}"
2,212,21,3,10,1,stop,3,"{""0x00DF"": 3}"
2,301,30,1,10,1,set_switch(27); set_switch(28); stop,4,"{""0x00DF"": 4}"
2,302,30,2,10,1,stop,2,"{""0x00DF"": 2}"
2,401,40,1,10,1,set_switch(40); set_switch(41); set_switch(46); set_switch(45); set_switch(39); stop,3,"{""0x00DF"": 3}"
2,402,40,2,10,1,stop,3,"{""0x00DF"": 3}"
2,621,62,1,10,1,set_switch(29); set_switch(30); set_switch(31); stop,2,"{""0x00E0"": 2}"
2,622,62,2,10,1,stop,3,"{""0x00DF"": 3}"
2,641,64,1,10,1,set_switch(32); set_switch(33); stop,3,"{""0x00DF"": 3}"
2,642,64,2,10,1,stop,2,"{""0x00DF"": 2}"
2,801,80,1,150,1,trigger_event(8011); stop,2,"{""0x00DD"": 2}"
2,8011,80,2,10,1,set_switch(23); set_switch(22); set_switch(45); stop,3,"{""0x00DD"": 3}"
2,802,80,3,10,1,stop,4,"{""0x00DF"": 4}"
2,811,81,1,150,1,trigger_event(8111); stop,2,"{""0x00DD"": 2}"
2,8111,81,2,10,1,trigger_event(8112); stop,3,"{""0x00DD"": 3}"
2,8112,81,3,100,1,set_switch(34); set_switch(37); set_switch(36); stop,2,"{""0x00E0"": 2}"
2,812,81,4,10,1,stop,3,"{""0x00DF"": 3}"
2,2131,213,1,1,1,stop,1,"{""0x00DC"": 1}"
2,2201,220,1,1,1,stop,1,"{""0x00E0"": 1}"
2,2641,264,1,1,1,stop,2,"{""0x00DD"": 2}"
