quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep4/q306-bb-e,Episode4,1,38,272,monster,20,13,"[-217.901611328125, -5.752546310424805, -45.299652099609375]","[0, -10498, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,39,272,monster,20,13,"[-324.67822265625, -1.1777234077453613, 8.177459716796875]","[0, -2306, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,46,272,monster,20,4,"[246.054931640625, -6.623371124267578, -204.40878295898438]","[0, -59648, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,51,272,monster,20,7,"[445.828369140625, 0.1166534423828125, 13.373214721679688]","[0, -26882, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,76,272,monster,21,7,"[527.697265625, 0.0, -87.319580078125]","[0, -5120, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,90,272,monster,21,3,"[-131.566650390625, -7.998188018798828, -335.109619140625]","[0, -8192, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,102,272,monster,30,5,"[135.098388671875, 0.0, -508.0267333984375]","[0, 5886, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,103,272,monster,30,5,"[251.567626953125, 0.0, -502.608154296875]","[0, -2306, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,133,272,monster,50,2,"[-211.35955810546875, -0.08789694309234619, -15.892578125]","[0, -13312, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,38,272,monster,20,7,"[500.661376953125, 0.12202930450439453, -47.578857421875]","[0, -270336, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,53,272,monster,20,3,"[-271.595947265625, -7.939175128936768, -344.6647033691406]","[0, -192512, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,69,272,monster,30,5,"[245.55126953125, 0.0, -498.037353515625]","[0, -139264, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,70,272,monster,30,5,"[104.35107421875, 0.0, -359.53167724609375]","[0, -118784, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
