quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
Test/q37-bb-e,Episode1,0,3,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
Test/q37-bb-j,Episode1,0,3,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q28-bb-e,Episode1,0,6,5,npc,20,0,"[-72.00191497802734, 0.0, 35.0036506652832]","[0, 32768, 0]","[26.000009536743164, 0.0, 0.0, 109.00003814697266, 390.000244140625, 1, 0]",label0186,static candidate resolved; inspect caller and type-specific rules
events-ep1/q28-bb-e,Episode1,0,12,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q28-bb-j,Episode1,0,6,5,npc,20,0,"[-72.00191497802734, 0.0, 35.0036506652832]","[0, 32768, 0]","[26.000009536743164, 0.0, 0.0, 109.00003814697266, 390.000244140625, 1, 0]",label0186,static candidate resolved; inspect caller and type-specific rules
events-ep1/q28-bb-j,Episode1,0,12,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q66-bb-e,Episode1,0,8,5,npc,30,0,"[43.87113952636719, 3.0, -74.80299377441406]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q66-bb-j,Episode1,0,8,5,npc,30,0,"[43.87113952636719, 3.0, -74.80299377441406]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q070-bb-e,Episode1,0,9,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 820.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep1/q070-bb-j,Episode1,0,9,5,npc,30,0,"[43.87113952636719, 2.5999996662139893, -74.80303955078125]","[0, -5888, 0]","[0.0, 0.0, 0.0, 1008.0010986328125, 820.0, 0, 0]",,free-play script target; quest linkage not inferred
