quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep4/q306-bb-e,Episode4,1,19,276,monster,11,4,"[-88.4356689453125, 1.2981181144714355, -52.633544921875]","[0, 34560, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 3]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,20,276,monster,11,5,"[-167.5869140625, 0.0, -5.528564453125]","[0, 22272, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 3]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,84,276,monster,21,4,"[-318.364013671875, -6.799373149871826, -426.201416015625]","[0, 4096, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,0,276,monster,10,4,"[-60.646453857421875, 0.0, -100.95445251464844]","[0, -131072, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,3,276,monster,10,5,"[-60.646453857421875, 0.0, -100.95445251464844]","[0, -131072, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,2,42,276,monster,20,4,"[-97.191650390625, -7.998188018798828, -368.7840270996094]","[0, -204800, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,6,99,276,monster,70,5,"[-100.82000732421875, 0.0, -36.25]","[0, -45056, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,6,100,276,monster,70,5,"[168.86572265625, 0.0, 42.679931640625]","[0, -20480, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,6,155,276,monster,110,5,"[-177.963623046875, -0.20474973320960999, -90.79006958007812]","[0, -270336, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,6,156,276,monster,110,5,"[-135.8837890625, -0.20474973320960999, 242.3221435546875]","[0, -290816, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,7,5,276,monster,20,3,"[-77.97998046875, 0.0, 61.32952880859375]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,7,11,276,monster,20,6,"[-77.97998046875, 0.0, 61.32952880859375]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,7,52,276,monster,23,6,"[53.07720947265625, 0.0, 36.5150146484375]","[0, -48896, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,7,56,276,monster,23,5,"[53.07720947265625, 0.0, 36.5150146484375]","[0, -48896, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,7,57,276,monster,23,4,"[-55.948974609375, 0.0, 66.15902709960938]","[0, -48896, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
