quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88203-bb-e,Episode2,1,52,212,monster,15,6,"[192.64730834960938, 9.800007820129395, 191.57077026367188]","[0, 242688, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,113,212,monster,10,1,"[50.14109802246094, -57.840003967285156, -15.473876953125]","[0, 52224, 0]","[0.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,4,52,212,monster,7,6,"[168.710693359375, -5.600000381469727, 198.4202880859375]","[0, 237568, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.19999998807907104, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,0,212,monster,2,4,"[-10.0, 250.0, 140.0]","[0, 32768, 0]","[3.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,1,212,monster,2,5,"[60.0, 50.0, 130.0]","[0, 32768, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,2,212,monster,2,5,"[-80.0, 50.0, 130.0]","[0, 32768, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,3,212,monster,2,3,"[-10.0, 250.0, 130.0]","[0, 32768, 0]","[1.0, 0.09999999403953552, 0.09999999403953552, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,4,212,monster,2,1,"[20.0, 0.0, -80.0]","[0, 65536, 0]","[2.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,5,212,monster,2,1,"[-40.0, 3.5390257835388184e-08, -80.0]","[0, 65536, 0]","[2.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,6,212,monster,2,2,"[-80.0, 220.0, 0.0]","[0, 16384, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,7,212,monster,2,2,"[60.0, 220.0, 0.0]","[0, 49152, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,15,212,monster,3,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[3.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,26,212,monster,4,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[1.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,39,212,monster,5,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[3.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,43,212,monster,6,1,"[-240.0, 50.0, 0.0]","[0, 81920, 0]","[0.0, 0.09999999403953552, 0.09999999403953552, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,5,44,212,monster,6,1,"[-190.0, 50.0, 0.0]","[0, 81920, 0]","[0.0, 0.09999999403953552, 0.09999999403953552, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,1,52,212,monster,15,6,"[192.64730834960938, 9.800007820129395, 191.57077026367188]","[0, 242688, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,3,113,212,monster,10,1,"[50.14109802246094, -57.840003967285156, -15.473876953125]","[0, 52224, 0]","[0.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,4,52,212,monster,7,6,"[168.710693359375, -5.600000381469727, 198.4202880859375]","[0, 237568, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.19999998807907104, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,0,212,monster,2,4,"[-10.0, 250.0, 140.0]","[0, 32768, 0]","[3.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,1,212,monster,2,5,"[60.0, 50.0, 130.0]","[0, 32768, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,2,212,monster,2,5,"[-80.0, 50.0, 130.0]","[0, 32768, 0]","[0.0, 0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,3,212,monster,2,3,"[-10.0, 250.0, 130.0]","[0, 32768, 0]","[1.0, 0.09999999403953552, 0.09999999403953552, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,4,212,monster,2,1,"[20.0, 0.0, -80.0]","[0, 65536, 0]","[2.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,5,212,monster,2,1,"[-40.0, 3.5390257835388184e-08, -80.0]","[0, 65536, 0]","[2.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,6,212,monster,2,2,"[-80.0, 220.0, 0.0]","[0, 16384, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,7,212,monster,2,2,"[60.0, 220.0, 0.0]","[0, 49152, 0]","[1.0, -0.09999999403953552, -0.19999998807907104, -0.09999999403953552, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,15,212,monster,3,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[3.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,26,212,monster,4,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[1.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-j,Episode2,5,39,212,monster,5,1,"[0.0, 200.0, 0.0]","[0, 49152, 0]","[3.0, 0.09999999403953552, 0.0, 0.0, 0.19999998807907104, 0, 0]",,not a standard NPC interaction
