quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
extermination-ep1/q161-bb-e,Episode1,0,8,34,npc,10,0,"[-10.572265625, 0.0, 69.57058715820312]","[0, 28400, 0]","[0.0, 0.0, 0.0, 150.0, 13.0, 0, 0]",label000D,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q162-bb-e,Episode1,0,8,34,npc,10,0,"[-10.572265625, 0.0, 69.57058715820312]","[0, 28400, 0]","[0.0, 0.0, 0.0, 150.0, 13.0, 0, 0]",label000D,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q163-bb-e,Episode1,0,8,34,npc,10,0,"[-10.572265625, 0.0, 69.57058715820312]","[0, 28400, 0]","[0.0, 0.0, 0.0, 150.0, 13.0, 0, 0]",label000D,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q164-bb-e,Episode1,0,8,34,npc,10,0,"[-10.572265625, 0.0, 69.57058715820312]","[0, 28400, 0]","[0.0, 0.0, 0.0, 150.0, 13.0, 0, 0]",label000D,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q303-bb-e,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q303-bb-j,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q304-bb-e,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q304-bb-j,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q305-bb-e,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q305-bb-j,Episode4,0,12,34,npc,20,0,"[-50.63020324707031, 0.0, -27.553512573242188]","[0, 0, 0]","[0.0, 0.0, 0.0, 138.0, 1138.0, 0, 0]",label0472,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q036-bb-j,Episode4,0,20,34,npc,10,0,"[-255.22999572753906, 0.0, -317.1023864746094]","[0, 0, 0]","[0.0, 104.0, 0.0, 104.0, 1104.0, 0, 0]",label0450,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q012-bb-e,Episode1,0,12,34,npc,20,0,"[-235.0011444091797, 0.0, 31.00361442565918]","[0, 16384, 0]","[0.0, 0.0, 107.00004577636719, 111.00004577636719, 380.0001220703125, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q012-bb-j,Episode1,0,12,34,npc,20,0,"[-235.0011444091797, 0.0, 31.00361442565918]","[0, 16384, 0]","[0.0, 0.0, 107.00004577636719, 111.00004577636719, 380.0001220703125, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q013-bb-e,Episode1,0,12,34,npc,20,0,"[-114.85684204101562, 0.0, 53.9671745300293]","[0, 40960, 0]","[0.0, 104.00004577636719, 105.00004577636719, 110.00005340576172, 410.00018310546875, 0, 0]",label019A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q013-bb-j,Episode1,0,12,34,npc,20,0,"[-114.85684204101562, 0.0, 53.9671745300293]","[0, 40960, 0]","[0.0, 104.00004577636719, 105.00004577636719, 110.00005340576172, 410.00018310546875, 0, 0]",label019A,static candidate resolved; inspect caller and type-specific rules
