quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep4/q306-bb-e,Episode4,1,0,277,monster,10,4,"[-333.4700012207031, -0.029999999329447746, 344.3299865722656]","[0, 12288, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 1]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,1,277,monster,10,4,"[-308.8699035644531, 0.1392049789428711, 408.6219787597656]","[0, 24576, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 1]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,4,277,monster,10,5,"[-353.0041809082031, 0.0, -215.4947052001953]","[0, 5888, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2, 1]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,5,277,monster,10,5,"[-324.97955322265625, 0.0, -313.34075927734375]","[0, 5888, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2, 2]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,8,277,monster,10,3,"[-180.77096557617188, 0.0, -72.09196472167969]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 3]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,9,277,monster,10,3,"[-114.92838287353516, 0.0, 59.54700469970703]","[0, 28672, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 2]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,10,277,monster,10,3,"[-6.389999866485596, 0.0, -75.20999908447266]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 1]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,14,277,monster,10,2,"[-122.34498596191406, 0.0, -161.1907958984375]","[0, 14080, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 1]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,15,277,monster,10,2,"[-161.8594970703125, 0.0, -19.993555068969727]","[0, 22272, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 2]",,not a standard NPC interaction
events-ep4/q306-bb-e,Episode4,1,16,277,monster,10,2,"[-123.31912231445312, 0.0, 66.26166534423828]","[0, 24576, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 3]",,not a standard NPC interaction
