quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88201-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88201-bb-j,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88202-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88202-bb-j,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88203-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88203-bb-j,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88204-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88204-bb-j,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88205-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88205-bb-j,Episode2,0,7,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q42-bb-e,Episode2,0,0,209,npc,42,0,"[0.0, 0.0, 8.0]","[0, 0, 0]","[30.0, 150.0, 0.0, 100.0, 100.0, 1, 0]",label0064,static candidate resolved; inspect caller and type-specific rules
events-ep2/q42-bb-j,Episode2,0,0,209,npc,42,0,"[0.0, 0.0, 8.0]","[0, 0, 0]","[30.0, 150.0, 0.0, 100.0, 100.0, 1, 0]",label0064,static candidate resolved; inspect caller and type-specific rules
events-ep2/q83-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 112.0, 333.0, 0, 0]",label014D,static candidate resolved; inspect caller and type-specific rules
events-ep2/q83-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 112.0, 333.0, 0, 0]",label014D,static candidate resolved; inspect caller and type-specific rules
events-ep2/q91-bb-e,Episode2,0,11,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q91-bb-j,Episode2,0,11,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q92-bb-e,Episode2,0,12,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 106.0, 206.0, 0, 0]",label00CE,static candidate resolved; inspect caller and type-specific rules
events-ep2/q92-bb-j,Episode2,0,12,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 106.0, 206.0, 0, 0]",label00CE,static candidate resolved; inspect caller and type-specific rules
events-ep2/q232-bb-e,Episode2,0,0,209,npc,42,0,"[0.0, 0.0, 8.0]","[0, 0, 0]","[30.0, 150.0, 0.0, 100.0, 100.0, 1, 0]",label0064,static candidate resolved; inspect caller and type-specific rules
events-ep2/q232-bb-j,Episode2,0,0,209,npc,42,0,"[0.0, 0.0, 8.0]","[0, 0, 0]","[30.0, 150.0, 0.0, 100.0, 100.0, 1, 0]",label0064,static candidate resolved; inspect caller and type-specific rules
events-ep2/q239-bb-e,Episode2,0,15,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 2100.0, 0, 0]",label0834,static candidate resolved; inspect caller and type-specific rules
events-ep2/q239-bb-j,Episode2,0,15,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 2100.0, 0, 0]",label0834,static candidate resolved; inspect caller and type-specific rules
events-ep2/q243-bb-e,Episode2,0,15,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 150.0, 1150.0, 0, 0]",label047E,static candidate resolved; inspect caller and type-specific rules
events-ep2/q251-bb-e,Episode2,0,11,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1000.0, 0, 0]",label03E8,static candidate resolved; inspect caller and type-specific rules
events-ep2/q252-bb-e,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 110.0, 100.0, 0, 0]",label0064,static candidate resolved; inspect caller and type-specific rules
events-ep2/q272-bb-e,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 170.0, 170.0, 0, 0]",label00AA,static candidate resolved; inspect caller and type-specific rules
events-ep2/q486-bb-e,Episode2,0,7,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1000.0, 0, 0]",label03E8,target not resolved
events-ep2/q513-bb-e,Episode2,0,12,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 10.0, 100.0, 1021.0, 0, 0]",label03FD,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q96-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q96-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q97-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q97-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q98-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q98-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q99-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q99-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q100-bb-e,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q100-bb-j,Episode2,0,13,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1144.0, 0, 0]",label0478,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q131-bb-e,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 150.0, 1400.0, 0, 0]",label0578,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q131-bb-j,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 150.0, 1400.0, 0, 0]",label0578,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q132-bb-e,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 150.0, 1400.0, 0, 0]",label0578,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q132-bb-j,Episode2,0,10,209,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 150.0, 1400.0, 0, 0]",label0578,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q165-bb-e,Episode2,0,8,209,npc,42,0,"[0.0, 31.000015258789062, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 1050.0, 501.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q165-bb-e,Episode2,0,24,209,npc,20,5,"[195.33279418945312, -30.0, -187.90789794921875]","[0, 16384, 0]","[0.0, 0.0, 0.0, 160.0, 90.0, 0, 0]",label005A,static candidate resolved; inspect caller and type-specific rules
