quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q28-bb-e,Episode1,0,14,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q28-bb-j,Episode1,0,14,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q070-bb-e,Episode1,0,5,7,npc,20,0,"[-147.0000457763672, 0.0, -7.996537208557129]","[0, 49152, 0]","[30.000009536743164, 0.0, 0.0, 106.00003814697266, 360.00018310546875, 1, 0]",label0168,static candidate resolved; inspect caller and type-specific rules
events-ep1/q070-bb-j,Episode1,0,5,7,npc,20,0,"[-147.0000457763672, 0.0, -7.996537208557129]","[0, 49152, 0]","[30.000009536743164, 0.0, 0.0, 106.00003814697266, 360.00018310546875, 1, 0]",label0168,static candidate resolved; inspect caller and type-specific rules
events-ep1/q71-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q71-bb-j,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q073-bb-e,Episode1,0,15,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q073-bb-j,Episode1,0,15,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q80-bb-e,Episode1,0,16,7,npc,30,0,"[13.46975040435791, 0.0, 1.578547477722168]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q80-bb-j,Episode1,0,16,7,npc,30,0,"[13.46975040435791, 0.0, 1.578547477722168]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q93-bb-e,Episode1,0,20,7,npc,30,0,"[16.003997802734375, 0.0, 5.99566650390625]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q93-bb-j,Episode1,0,20,7,npc,30,0,"[16.003997802734375, 0.0, 5.99566650390625]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q112-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q112-bb-j,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q113-bb-e,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q113-bb-j,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q220-bb-e,Episode1,0,13,7,npc,30,0,"[16.003997802734375, 0.0, 5.9957122802734375]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q220-bb-j,Episode1,0,13,7,npc,30,0,"[16.003997802734375, 0.0, 5.9957122802734375]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q399-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.99566650390625]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q1001-bb-e,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.99566650390625]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q1001-bb-j,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.99566650390625]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q1003-bb-e,Episode1,0,15,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956817626953125]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q53-bb-e,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q53-bb-j,Episode1,0,18,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q62-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q62-bb-j,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q63-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q63-bb-j,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9956512451171875]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q101-bb-e,Episode1,0,16,7,npc,30,0,"[16.003997802734375, 0.0, 5.9957122802734375]","[0, -12288, 0]","[22.000009536743164, 0.0, 0.0, 1021.0010986328125, 140.00006103515625, 1, 0]",,free-play script target; quest linkage not inferred
