quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep1/c88106-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep1/c88106-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q80-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q80-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q113-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q113-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
extermination-ep1/q130-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
extermination-ep1/q130-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
government-ep1/q410-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
government-ep1/q410-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q060-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q060-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q65-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q65-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q81-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q81-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q94-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q94-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q118-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q118-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q136-bb-e,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q136-bb-j,Episode1,13,1,197,monster,0,0,"[0.0, 0.0, -5000.0029296875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
