quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88201-bb-e,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88201-bb-j,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88202-bb-e,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88202-bb-j,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88203-bb-e,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88203-bb-j,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88204-bb-e,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88204-bb-j,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88205-bb-e,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep2/d88205-bb-j,Episode2,0,6,248,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, 0.0, 1055.0, 600.0, 0, 0]",,free-play script target; quest linkage not inferred
