quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep1/c88101-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88101-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88102-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88102-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88103-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88103-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88104-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88104-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88105-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88105-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88106-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88106-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88107-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88107-bb-j,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88108-bb-e,Episode1,0,2,2,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1029.0010986328125, 200.00009155273438, 1, 0]",,free-play script target; quest linkage not inferred
