quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
Test/q37-bb-e,Episode1,0,9,45,npc,30,0,"[-15.587910652160645, 0.0, 69.52345275878906]","[0, 3092, 0]","[0.0, 0.0, 0.0, 102.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-e,Episode1,0,10,45,npc,30,0,"[22.068458557128906, 0.0, 75.31674194335938]","[0, 45761, 0]","[0.0, 0.0, 0.0, 103.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-e,Episode1,0,11,45,npc,30,0,"[-2.5530130863189697, 0.0, 70.9717788696289]","[0, 0, 0]","[0.0, 0.0, 0.0, 104.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-e,Episode1,0,12,45,npc,30,0,"[10.481884002685547, 0.0, 70.9717788696289]","[0, 62325, 0]","[0.0, 0.0, 0.0, 105.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-j,Episode1,0,9,45,npc,30,0,"[-15.587910652160645, 0.0, 69.52345275878906]","[0, 3092, 0]","[0.0, 0.0, 0.0, 102.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-j,Episode1,0,10,45,npc,30,0,"[22.068458557128906, 0.0, 75.31674194335938]","[0, 45761, 0]","[0.0, 0.0, 0.0, 103.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-j,Episode1,0,11,45,npc,30,0,"[-2.5530130863189697, 0.0, 70.9717788696289]","[0, 0, 0]","[0.0, 0.0, 0.0, 104.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
Test/q37-bb-j,Episode1,0,12,45,npc,30,0,"[10.481884002685547, 0.0, 70.9717788696289]","[0, 62325, 0]","[0.0, 0.0, 0.0, 105.0, 501.0, 0, 0]",label01F5,static candidate resolved; inspect caller and type-specific rules
events-ep1/q66-bb-e,Episode1,0,5,45,npc,0,0,"[-175.0, 0.0, 200.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 251.0, 251.0, 0, 0]",label00FB,static candidate resolved; inspect caller and type-specific rules
events-ep1/q66-bb-j,Episode1,0,5,45,npc,0,0,"[-175.0, 0.0, 200.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 251.0, 251.0, 0, 0]",label00FB,static candidate resolved; inspect caller and type-specific rules
events-ep1/q71-bb-e,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q71-bb-j,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q112-bb-e,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q112-bb-j,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q512-bb-e,Episode1,0,1,45,npc,10,0,"[2.0, 0.0, 67.0]","[0, 29696, 0]","[0.0, 0.0, 0.0, 105.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
events-ep1/q512-bb-e,Episode1,0,2,45,npc,30,0,"[0.6900025010108948, 0.0, 5.811521053314209]","[0, 16000, 0]","[30.000009536743164, 0.0, 0.0, 107.0, 370.0, 1, 0]",label0172,static candidate resolved; inspect caller and type-specific rules
events-ep1/q1003-bb-e,Episode1,0,1,45,npc,10,0,"[2.0, 0.0, 67.0]","[0, 29696, 0]","[0.0, 0.0, 0.0, 105.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q62-bb-e,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q62-bb-j,Episode1,0,3,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q103-bb-e,Episode1,0,11,45,npc,20,0,"[112.33999633789062, 0.0, 70.30603790283203]","[0, 24576, 0]","[0.0, 0.0, 0.0, 102.00004577636719, 330.0001220703125, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q103-bb-j,Episode1,0,11,45,npc,20,0,"[112.33999633789062, 0.0, 70.30603790283203]","[0, 24576, 0]","[0.0, 0.0, 0.0, 102.00004577636719, 330.0001220703125, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q120-bb-e,Episode1,0,4,45,npc,10,0,"[47.770538330078125, 0.0, 3.397491455078125]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q140-bb-e,Episode1,0,3,45,npc,30,0,"[47.02440643310547, 0.0, 145.8199920654297]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q140-bb-j,Episode1,0,3,45,npc,30,0,"[47.02440643310547, 0.0, 145.8199920654297]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q142-bb-e,Episode1,0,5,45,npc,20,0,"[-120.00006866455078, 0.0, 50.000022888183594]","[0, 32768, 0]","[12.000004768371582, 0.0, 0.0, 104.00005340576172, 325.0001220703125, 1, 0]",label0145,static candidate resolved; inspect caller and type-specific rules
