quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
extermination-ep2/q165-bb-e,Episode2,0,23,247,npc,30,5,"[-108.61687469482422, 0.0, -48.564476013183594]","[0, 16384, 0]","[0.0, 0.0, 0.0, 159.0, 89.0, 0, 0]",label0059,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q233-bb-e,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q233-bb-j,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q234-bb-e,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q234-bb-j,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q235-bb-e,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q235-bb-j,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q236-bb-e,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q236-bb-j,Episode2,0,19,247,npc,42,0,"[-40.1298828125, 30.0, -92.0]","[0, 24576, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
government-ep2/q451-bb-e,Episode2,0,16,247,npc,42,0,"[-61.0, 31.0, -130.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1099.0, 970.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q451-bb-j,Episode2,0,16,247,npc,42,0,"[-61.0, 31.0, -130.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1099.0, 970.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-e,Episode2,0,16,247,npc,42,0,"[-61.0, 31.0, -130.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1099.0, 970.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-j,Episode2,0,16,247,npc,42,0,"[-61.0, 31.0, -130.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1099.0, 970.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q453-bb-e,Episode2,0,16,247,npc,42,0,"[-61.0, 31.0, -130.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1099.0, 970.0, 0, 0]",,free-play script target; quest linkage not inferred
