quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88204-bb-e,Episode2,1,25,224,monster,61,1,"[-67.37445068359375, 79.37468719482422, -65.99829864501953]","[0, 65536, 0]","[3.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,1,26,224,monster,61,1,"[65.4261474609375, 79.37468719482422, -69.38574981689453]","[0, 65536, 0]","[3.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,1,39,224,monster,70,2,"[0.0, 87.43126678466797, 0.0]","[0, 49153, 0]","[3.0, 0.0, 0.0, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,1,44,224,monster,71,2,"[-190.0, 0.0, 0.0]","[0, 81920, 0]","[0.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,1,45,224,monster,71,2,"[190.0, 0.0, 0.0]","[0, 49152, 0]","[0.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,1,73,224,monster,211,1,"[0.0, 40.0, 90.0]","[0, 98304, 0]","[3.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,2,29,224,monster,62,1,"[65.21820068359375, 77.90216064453125, 66.14208984375]","[0, 98305, 0]","[3.0, -0.09999999403953552, 0.0, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,2,30,224,monster,62,1,"[-67.44757080078125, 77.90216064453125, 67.37451171875]","[0, 98305, 0]","[3.0, -0.09999999403953552, 0.0, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,2,45,224,monster,81,3,"[-69.99996948242188, 93.33000183105469, 6.103515625e-05]","[0, 81920, 0]","[1.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,2,46,224,monster,81,3,"[50.0, 89.0, -6.103515625e-05]","[0, 49152, 0]","[1.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88204-bb-e,Episode2,2,56,224,monster,220,1,"[0.0, 40.0, 90.0]","[0, 163840, 0]","[3.0, -0.09999999403953552, -0.09999999403953552, -0.09999999403953552, 0.09999999403953552, 0, 0]",,not a standard NPC interaction
