quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep1/c88109-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep1/c88109-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q80-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q80-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
extermination-ep1/q120-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
government-ep1/q415-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
government-ep1/q415-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q39-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q39-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q45-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q45-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q146-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
maximum-attack-ep1/q146-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q061-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q061-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q119-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
retrieval-ep1/q119-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q65-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q65-bb-j,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
vr-ep1/q81-bb-e,Episode1,14,0,200,monster,0,1,"[10.8974609375, 5.0, -161.36212158203125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
