quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
retrieval-ep1/q137-bb-e,Episode1,2,42,70,npc,4,1,"[-129.99990844726562, 54.26054000854492, -69.99847412109375]","[0, 57344, 0]","[0.0, 0.0, 5.000000953674316, 100.00004577636719, 700.0003662109375, 0, 0]",label02BC,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-e,Episode1,2,65,70,npc,8,1,"[-151.61697387695312, 4.230719566345215, 66.19562530517578]","[0, 36864, 0]","[0.0, 0.0, 2.000000476837158, 101.00004577636719, 701.0003662109375, 0, 0]",label02BD,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-e,Episode1,2,66,70,npc,9,1,"[-62.11346435546875, 33.055450439453125, -70.8226089477539]","[0, 61440, 0]","[0.0, 0.0, 3.0000007152557373, 104.00004577636719, 704.0003662109375, 0, 0]",label02C0,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-e,Episode1,2,67,70,npc,10,3,"[-146.67556762695312, 20.69852066040039, 142.9410400390625]","[0, 24576, 0]","[0.0, 0.0, 1.000000238418579, 103.00004577636719, 703.0003662109375, 0, 0]",label02BF,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-e,Episode1,2,136,70,npc,16,1,"[-45.21588134765625, 20.38088607788086, 69.0902099609375]","[0, 24576, 0]","[0.0, 0.0, 4.000000953674316, 102.00004577636719, 702.0003662109375, 0, 0]",label02BE,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,2,42,70,npc,4,1,"[-129.99990844726562, 54.26054000854492, -69.99847412109375]","[0, 57344, 0]","[0.0, 0.0, 5.000000953674316, 100.00004577636719, 700.0003662109375, 0, 0]",label02BC,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,2,65,70,npc,8,1,"[-151.61697387695312, 4.230719566345215, 66.19562530517578]","[0, 36864, 0]","[0.0, 0.0, 2.000000476837158, 101.00004577636719, 701.0003662109375, 0, 0]",label02BD,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,2,66,70,npc,9,1,"[-62.11346435546875, 33.055450439453125, -70.8226089477539]","[0, 61440, 0]","[0.0, 0.0, 3.0000007152557373, 104.00004577636719, 704.0003662109375, 0, 0]",label02C0,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,2,67,70,npc,10,3,"[-146.67556762695312, 20.69852066040039, 142.9410400390625]","[0, 24576, 0]","[0.0, 0.0, 1.000000238418579, 103.00004577636719, 703.0003662109375, 0, 0]",label02BF,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,2,136,70,npc,16,1,"[-45.21588134765625, 20.38088607788086, 69.0902099609375]","[0, 24576, 0]","[0.0, 0.0, 4.000000953674316, 102.00004577636719, 702.0003662109375, 0, 0]",label02BE,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-e,Episode1,2,4,70,npc,5,2,"[-85.39422607421875, 45.640079498291016, -42.44490051269531]","[0, 0, 0]","[0.0, 10.000004768371582, 0.0, 105.00005340576172, 420.00018310546875, 0, 0]",label01A4,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-e,Episode1,2,5,70,npc,5,1,"[-85.968505859375, 45.394283294677734, -34.48301696777344]","[0, 0, 0]","[25.000011444091797, 0.0, 7.000000953674316, 105.00004577636719, 400.00018310546875, 1, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-e,Episode1,2,43,70,npc,16,1,"[-5.861785888671875, 19.883155822753906, 67.92230224609375]","[0, 36864, 0]","[0.0, 6.000000953674316, 10.000004768371582, 105.00005340576172, 380.00018310546875, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-j,Episode1,2,4,70,npc,5,2,"[-85.39422607421875, 45.640079498291016, -42.44490051269531]","[0, 0, 0]","[0.0, 10.000004768371582, 0.0, 105.00005340576172, 420.00018310546875, 0, 0]",label01A4,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-j,Episode1,2,5,70,npc,5,1,"[-85.968505859375, 45.394283294677734, -34.48301696777344]","[0, 0, 0]","[25.000011444091797, 0.0, 7.000000953674316, 105.00004577636719, 400.00018310546875, 1, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q008-bb-j,Episode1,2,43,70,npc,16,1,"[-5.861785888671875, 19.883155822753906, 67.92230224609375]","[0, 36864, 0]","[0.0, 6.000000953674316, 10.000004768371582, 105.00005340576172, 380.00018310546875, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
