quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q127-bb-e,Episode1,0,7,256,npc,10,0,"[-10.550003051757812, 0.0, 66.62033081054688]","[0, 28416, 0]","[0.0, 0.0, 0.0, 870.0, 870.0, 0, 0]",label0366,static candidate resolved; inspect caller and type-specific rules
events-ep1/q127-bb-j,Episode1,0,7,256,npc,10,0,"[-10.550003051757812, 0.0, 66.62033081054688]","[0, 28416, 0]","[0.0, 0.0, 0.0, 870.0, 870.0, 0, 0]",label0366,static candidate resolved; inspect caller and type-specific rules
events-ep1/q399-bb-e,Episode1,0,1,256,npc,10,0,"[-2.9971923828125, 0.0, 63.999267578125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 350.0, 140.0, 0, 0]",label008C,static candidate resolved; inspect caller and type-specific rules
events-ep2/q243-bb-e,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
events-ep4/q302-bb-e,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
events-ep4/q302-bb-j,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
events-ep4/q315-bb-e,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
events-ep4/q315-bb-j,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q148-bb-e,Episode1,0,18,256,npc,41,0,"[-0.3106539249420166, -3.882504628904826e-08, -1.4814453125]","[0, 65282, 0]","[0.0, 0.0, 0.0, 102.0, 357.0, 0, 0]",label0165,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q165-bb-e,Episode2,0,22,256,npc,30,5,"[-109.24491119384766, 0.0, -28.224746704101562]","[0, 16384, 0]","[0.0, 0.0, 0.0, 158.0, 88.0, 0, 0]",label0058,static candidate resolved; inspect caller and type-specific rules
government-ep1/q401-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q401-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q402-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q402-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q403-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q403-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q404-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q404-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q405-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q405-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q406-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q406-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q407-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q407-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q408-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q408-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q409-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q409-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q410-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q410-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q411-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q411-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q412-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q412-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q413-bb-e,Episode1,0,16,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q413-bb-j,Episode1,0,16,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q414-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q414-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q415-bb-e,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q415-bb-j,Episode1,0,18,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q701-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q701-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q702-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q702-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q703-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q703-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q704-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q704-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q705-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q705-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q706-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q706-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q707-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q707-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q708-bb-e,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q708-bb-j,Episode4,0,19,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 1049.0, 870.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q142-bb-e,Episode1,0,15,256,npc,10,0,"[32.0, 0.0, 56.0]","[0, 38912, 0]","[0.0, 0.0, 0.0, 106.0, 340.0, 0, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q142-bb-j,Episode1,0,15,256,npc,10,0,"[32.0, 0.0, 56.0]","[0, 38912, 0]","[0.0, 0.0, 0.0, 106.0, 340.0, 0, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q242-bb-e,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q248-bb-e,Episode2,0,15,256,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 147.0, 1147.0, 0, 0]",label047B,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q497-bb-e,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q497-bb-j,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q498-bb-e,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q498-bb-j,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q499-bb-e,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q499-bb-j,Episode2,0,12,256,npc,30,0,"[100.12998962402344, -30.0, 19.139999389648438]","[0, 32768, 0]","[0.0, 0.0, 0.0, 152.0, 1152.0, 0, 0]",label0480,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-e,Episode2,0,15,256,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 147.0, 1147.0, 0, 0]",label047B,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-j,Episode2,0,15,256,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 147.0, 1147.0, 0, 0]",label047B,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q250-bb-e,Episode4,0,9,256,npc,10,0,"[66.07769775390625, 0.0, 18.6302490234375]","[0, 48088, 0]","[0.0, 0.0, 0.0, 110.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q314-bb-e,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep4/q314-bb-j,Episode4,0,20,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-e,Episode2,0,30,256,npc,80,0,"[-30.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 110.0, 110.0, 0, 0]",label006E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-j,Episode2,0,30,256,npc,80,0,"[-30.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 110.0, 110.0, 0, 0]",label006E,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q030-bb-e,Episode4,0,23,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q030-bb-j,Episode4,0,23,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q032-bb-e,Episode4,0,22,256,npc,41,0,"[-47.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 146.0, 1146.0, 0, 0]",label047A,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q032-bb-j,Episode4,0,22,256,npc,41,0,"[-47.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 146.0, 1146.0, 0, 0]",label047A,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q033-bb-e,Episode4,0,23,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q033-bb-j,Episode4,0,23,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
team-ep4/q709-bb-e,Episode4,0,21,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
team-ep4/q709-bb-j,Episode4,0,21,256,npc,41,0,"[-47.0, -3.882504628904826e-08, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
team-ep4/q710-bb-e,Episode4,0,21,256,npc,0,0,"[-47.0, -3.882504628904826e-08, -2000.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
team-ep4/q710-bb-j,Episode4,0,21,256,npc,0,0,"[-47.0, -3.882504628904826e-08, -2000.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 132.0, 1132.0, 0, 0]",label046C,static candidate resolved; inspect caller and type-specific rules
