quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88203-bb-e,Episode2,1,29,217,monster,11,4,"[-0.950592041015625, 23.60605239868164, 39.21772003173828]","[0, 135168, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,30,217,monster,11,4,"[-48.172027587890625, 41.77469253540039, -42.11695098876953]","[0, 98304, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,31,217,monster,11,5,"[-11.040557861328125, 32.47480010986328, -35.09625244140625]","[0, 102400, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,32,217,monster,11,5,"[36.05133056640625, 46.78105545043945, -16.56475067138672]","[0, 151552, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,36,217,monster,11,1,"[-83.7379150390625, 38.90625, 53.35497283935547]","[0, 90112, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,39,217,monster,11,2,"[-2.677337646484375, 33.150001525878906, 128.15463256835938]","[0, 90112, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,40,217,monster,11,2,"[-53.10540771484375, 48.225006103515625, 92.60711669921875]","[0, 81920, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,41,217,monster,11,3,"[137.27276611328125, 34.649810791015625, 72.94967651367188]","[0, 45056, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,42,217,monster,11,3,"[117.39678955078125, 11.681050300598145, -11.822522163391113]","[0, 53248, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,43,217,monster,11,3,"[-128.08685302734375, 26.737300872802734, -83.69200897216797]","[0, 81920, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,50,217,monster,15,5,"[224.0006103515625, -73.43125915527344, 25.86444091796875]","[0, 217088, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,51,217,monster,15,5,"[201.23318481445312, -79.17598724365234, -142.70758056640625]","[0, 208896, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,1,55,217,monster,15,1,"[215.82882690429688, -81.30622100830078, -26.6495361328125]","[0, 217088, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,2,3,217,monster,3,5,"[-17.528961181640625, 29.524686813354492, 11.87945556640625]","[0, 77824, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,2,4,217,monster,3,5,"[13.56744384765625, 36.87468719482422, -16.34210205078125]","[0, 65536, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,2,5,217,monster,3,5,"[13.8988037109375, 60.08720016479492, 6.5306396484375]","[0, 36864, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,0,217,monster,2,8,"[6.09124755859375, -119.24401092529297, -24.866607666015625]","[0, 159744, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,1,217,monster,2,8,"[-33.88653564453125, -93.95028686523438, -10.3685302734375]","[0, 163840, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,2,217,monster,2,7,"[6.09124755859375, -119.24401092529297, -24.8665771484375]","[0, 159744, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,3,217,monster,2,7,"[-33.88653564453125, -93.95028686523438, -10.3685302734375]","[0, 163840, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,4,217,monster,2,9,"[-54.286468505859375, -65.18777465820312, 235.98284912109375]","[0, 155648, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,5,217,monster,2,9,"[64.5260009765625, -26.394535064697266, 217.5906982421875]","[0, 167936, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,6,217,monster,2,11,"[64.90380859375, -97.98210144042969, -48.911376953125]","[0, 122880, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,7,217,monster,2,11,"[98.83819580078125, -71.4696044921875, 52.219970703125]","[0, 110592, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,8,217,monster,2,10,"[-106.2879638671875, -97.98210144042969, -147.23309326171875]","[0, 147456, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,9,217,monster,2,10,"[0.57513427734375, -97.98210144042969, -159.285888671875]","[0, 122880, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,10,217,monster,2,6,"[-93.38861083984375, -110.4126968383789, 28.39495849609375]","[0, 114688, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,11,217,monster,2,6,"[-52.908843994140625, -83.86268615722656, 47.7579345703125]","[0, 126976, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,12,217,monster,2,2,"[126.22000122070312, -116.16797637939453, 179.15997314453125]","[0, 36864, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,13,217,monster,2,2,"[155.29000854492188, -163.14605712890625, -155.73001098632812]","[0, 57344, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,14,217,monster,2,2,"[-143.95999145507812, -113.9561996459961, 190.219970703125]","[0, 90112, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,15,217,monster,2,1,"[54.93000793457031, -135.5641632080078, 82.17999267578125]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,16,217,monster,2,1,"[-209.260009765625, -140.00013732910156, -1.33001708984375]","[0, 77824, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,17,217,monster,2,1,"[185.406494140625, -100.47233581542969, 257.6395263671875]","[0, 110592, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,18,217,monster,2,3,"[167.4300079345703, -145.9861297607422, -69.93002319335938]","[0, 118784, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,19,217,monster,2,3,"[-44.3800048828125, -168.6400604248047, -183.20001220703125]","[0, 131072, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,20,217,monster,2,3,"[23.660003662109375, -100.00025177001953, 260.70001220703125]","[0, 98304, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,21,217,monster,2,5,"[88.40000915527344, -124.80220031738281, 135.989990234375]","[0, 106496, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,22,217,monster,2,5,"[8.220001220703125, -146.2700958251953, -71.35000610351562]","[0, 122880, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,23,217,monster,2,5,"[-146.72998046875, -169.99998474121094, -230.1199951171875]","[0, 139264, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,24,217,monster,2,4,"[-1.589996337890625, -119.66218566894531, 161.69000244140625]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,25,217,monster,2,4,"[172.1300048828125, -140.0001678466797, 29.26995849609375]","[0, 114688, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,26,217,monster,2,4,"[-68.0, -140.92410278320312, -44.6199951171875]","[0, 139264, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,32,217,monster,3,9,"[-67.89620208740234, -15.004718780517578, 67.98895263671875]","[0, 90112, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,33,217,monster,3,9,"[-91.45530700683594, -20.77987289428711, -59.11993408203125]","[0, 73728, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,34,217,monster,3,9,"[82.50830078125, 5.470125675201416, -105.05255126953125]","[0, 65536, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,35,217,monster,3,9,"[256.8340148925781, 40.68262481689453, -16.7401123046875]","[0, 45056, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88203-bb-e,Episode2,3,38,217,monster,3,8,"[128.71160888671875, 6.501551628112793, -2.805908203125]","[0, 110592, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
