quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q070-bb-e,Episode1,0,4,6,npc,20,0,"[26.442169189453125, 0.0, 12.056721687316895]","[0, 16384, 0]","[26.000009536743164, 0.0, 0.0, 104.00003814697266, 340.000244140625, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
events-ep1/q070-bb-j,Episode1,0,4,6,npc,20,0,"[26.442169189453125, 0.0, 12.056721687316895]","[0, 16384, 0]","[26.000009536743164, 0.0, 0.0, 104.00003814697266, 340.000244140625, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
events-ep4/q302-bb-e,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 136.0, 1136.0, 1, 0]",label0470,static candidate resolved; inspect caller and type-specific rules
events-ep4/q302-bb-j,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 136.0, 1136.0, 1, 0]",label0470,static candidate resolved; inspect caller and type-specific rules
events-ep4/q306-bb-e,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1014.0, 80.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep4/q306-bb-j,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 1014.0, 80.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep4/q315-bb-e,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 136.0, 1136.0, 1, 0]",label0470,static candidate resolved; inspect caller and type-specific rules
events-ep4/q315-bb-j,Episode4,0,2,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 136.0, 1136.0, 1, 0]",label0470,static candidate resolved; inspect caller and type-specific rules
government-ep4/q701-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q701-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q702-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q702-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q703-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q703-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q704-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q704-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q705-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q705-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q706-bb-e,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
government-ep4/q706-bb-j,Episode4,0,1,6,npc,20,0,"[156.0028839111328, 0.0, -49.99967575073242]","[0, 57344, 0]","[30.000009536743164, 0.0, 0.0, 135.0, 1135.0, 1, 0]",label046F,static candidate resolved; inspect caller and type-specific rules
