quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q28-bb-e,Episode1,0,17,50,npc,41,0,"[-23.404621124267578, 0.0, -17.7259521484375]","[0, 12288, 0]","[0.0, 0.0, 0.0, 106.00004577636719, 370.0001525878906, 0, 0]",label0172,static candidate resolved; inspect caller and type-specific rules
events-ep1/q28-bb-j,Episode1,0,17,50,npc,41,0,"[-23.404621124267578, 0.0, -17.7259521484375]","[0, 12288, 0]","[0.0, 0.0, 0.0, 106.00004577636719, 370.0001525878906, 0, 0]",label0172,static candidate resolved; inspect caller and type-specific rules
events-ep1/q073-bb-e,Episode1,0,10,50,npc,20,0,"[62.577083587646484, 0.0, 40.19662094116211]","[0, 32768, 0]","[12.000003814697266, 0.0, 0.0, 103.00003814697266, 390.000244140625, 1, 0]",label0186,static candidate resolved; inspect caller and type-specific rules
events-ep1/q073-bb-j,Episode1,0,10,50,npc,20,0,"[62.577083587646484, 0.0, 40.19662094116211]","[0, 32768, 0]","[12.000003814697266, 0.0, 0.0, 103.00003814697266, 390.000244140625, 1, 0]",label0186,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-e,Episode1,0,13,50,npc,20,0,"[107.00321960449219, 0.0, 9.003432273864746]","[0, 16384, 0]","[30.000015258789062, 0.0, 0.0, 103.0, 340.0001525878906, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-j,Episode1,0,13,50,npc,20,0,"[107.00321960449219, 0.0, 9.003432273864746]","[0, 16384, 0]","[30.000015258789062, 0.0, 0.0, 103.0, 340.0001525878906, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
events-ep1/q399-bb-e,Episode1,0,2,50,npc,20,0,"[-175.0, 0.0, -70.0]","[0, 48656, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 124.0, 1, 0]",label007C,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q123-bb-e,Episode1,0,3,50,npc,20,0,"[131.22927856445312, 0.0, 6.096083641052246]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q123-bb-j,Episode1,0,3,50,npc,20,0,"[131.22927856445312, 0.0, 6.096083641052246]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q148-bb-e,Episode1,0,1,50,npc,10,0,"[-2.9971923828125, 0.0, 63.999267578125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 100.00004577636719, 350.0, 0, 0]",label015E,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q199-bb-e,Episode1,0,1,50,npc,10,0,"[-2.9971923828125, 0.0, 63.999267578125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 100.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
seasonal-ep1/q150-bb-e,Episode1,0,14,50,npc,40,0,"[17.367311477661133, 0.0, 147.29893493652344]","[0, 49152, 0]","[0.0, 0.0, 0.0, 106.0, 351.0, 0, 0]",label015F,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q143-bb-e,Episode1,0,17,50,npc,41,0,"[-23.404621124267578, 0.0, -17.7259521484375]","[0, 12288, 0]","[0.0, 0.0, 0.0, 106.00004577636719, 370.0001525878906, 0, 0]",label0172,static candidate resolved; inspect caller and type-specific rules
solo-extra-ep1/q143-bb-j,Episode1,0,17,50,npc,41,0,"[-23.404621124267578, 0.0, -17.7259521484375]","[0, 12288, 0]","[0.0, 0.0, 0.0, 106.00004577636719, 370.0001525878906, 0, 0]",label0172,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-e,Episode1,0,13,50,npc,20,0,"[107.00321960449219, 0.0, 9.003432273864746]","[0, 16384, 0]","[30.000015258789062, 0.0, 0.0, 103.0, 340.0001525878906, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-j,Episode1,0,13,50,npc,20,0,"[107.00321960449219, 0.0, 9.003432273864746]","[0, 16384, 0]","[30.000015258789062, 0.0, 0.0, 103.0, 340.0001525878906, 1, 0]",label0154,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q010-bb-e,Episode1,0,2,50,npc,10,0,"[49.161376953125, 0.0, 3.353546142578125]","[0, 53248, 0]","[18.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q010-bb-j,Episode1,0,2,50,npc,10,0,"[49.161376953125, 0.0, 3.353546142578125]","[0, 53248, 0]","[18.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q78-bb-e,Episode1,0,13,50,npc,20,0,"[-69.54581451416016, 0.0, -5.104290008544922]","[0, 12288, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 350.0001220703125, 1, 0]",label015E,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q78-bb-j,Episode1,0,13,50,npc,20,0,"[-69.54581451416016, 0.0, -5.104290008544922]","[0, 12288, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 350.0001220703125, 1, 0]",label015E,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q90-bb-e,Episode1,0,2,50,npc,20,0,"[-175.0, 0.0, -70.0]","[0, 48656, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 99.0, 1, 0]",label0063,static candidate resolved; inspect caller and type-specific rules
