quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q93-bb-e,Episode1,0,1,8,npc,10,0,"[-3.002044677734375, 0.0, 63.99749755859375]","[0, 30720, 0]","[0.0, 0.0, 0.0, 106.0, 310.0001525878906, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-e,Episode1,0,27,8,npc,20,0,"[-165.0, 0.0, 55.0]","[0, 32768, 0]","[30.0, 220.0, 0.0, 220.0, 1100.0, 1, 0]",label044C,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-j,Episode1,0,1,8,npc,10,0,"[-3.002044677734375, 0.0, 63.99749755859375]","[0, 30720, 0]","[0.0, 0.0, 0.0, 106.0, 310.0001525878906, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-j,Episode1,0,27,8,npc,20,0,"[-165.0, 0.0, 55.0]","[0, 32768, 0]","[30.0, 220.0, 0.0, 220.0, 1100.0, 1, 0]",label044C,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q117-bb-e,Episode1,0,0,8,npc,10,0,"[-2.9971923828125, 0.0, 63.999267578125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
extermination-ep1/q117-bb-j,Episode1,0,0,8,npc,10,0,"[-2.9971923828125, 0.0, 63.999267578125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q001-bb-e,Episode1,0,10,8,npc,20,0,"[71.50090789794922, 0.0, 7.498775005340576]","[0, 12288, 0]","[30.000015258789062, 0.0, 0.0, 102.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q001-bb-j,Episode1,0,10,8,npc,20,0,"[71.50090789794922, 0.0, 7.498775005340576]","[0, 12288, 0]","[30.000015258789062, 0.0, 0.0, 102.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q002-bb-e,Episode1,0,1,8,npc,10,0,"[-2.9998626708984375, 0.0, 64.00128173828125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 303.0001220703125, 0, 0]",label012F,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q002-bb-j,Episode1,0,1,8,npc,10,0,"[-2.9998626708984375, 0.0, 64.00128173828125]","[0, 30720, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 303.0001220703125, 0, 0]",label012F,static candidate resolved; inspect caller and type-specific rules
