quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q66-bb-e,Episode1,9,20,163,monster,40,3,"[24.001150131225586, 0.0, -16.63233757019043]","[0, 49152, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,25,163,monster,20,1,"[-1.162386178970337, 0.0, -63.83315658569336]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,61,163,monster,31,5,"[0.0, 0.0, 0.0]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,77,163,monster,20,7,"[34.16091537475586, 50.0, 3.674982786178589]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,106,163,monster,80,1,"[23.66268539428711, 150.0, 69.97610473632812]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,168,163,monster,80,5,"[0.33731549978256226, 150.0, -34.98805236816406]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,9,210,163,monster,80,10,"[-11.990443229675293, 0.0, 64.01911163330078]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,19,163,monster,30,1,"[0.0, 70.0, 0.0]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,66,163,monster,43,4,"[-22.102214813232422, 100.0, 23.97110366821289]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,76,163,monster,22,2,"[0.0, 0.0, 0.0]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,109,163,monster,75,1,"[71.69163513183594, 0.0, -11.060263633728027]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,166,163,monster,44,2,"[2.0936875343322754, 0.0, 30.62666130065918]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,213,163,monster,31,1,"[0.0, 70.0, 0.0]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-e,Episode1,10,267,163,monster,80,6,"[111.4241714477539, 0.0, -18.982561111450195]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-j,Episode1,9,20,163,monster,40,3,"[24.001150131225586, 0.0, -16.63233757019043]","[0, 49152, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-j,Episode1,9,25,163,monster,20,1,"[-1.162386178970337, 0.0, -63.83315658569336]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
events-ep1/q66-bb-j,Episode1,9,61,163,monster,31,5,"[0.0, 0.0, 0.0]","[0, 0, 0]","[0.0, 1.000000238418579, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
