quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep1/c88101-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88101-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88102-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88102-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88103-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88103-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88104-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88104-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88105-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88105-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88106-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88106-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88107-bb-e,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
challenge-ep1/c88107-bb-j,Episode1,0,10,32,npc,41,0,"[46.99877166748047, 0.0, -0.00244140625]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1002.0010986328125, 20.000009536743164, 0, 0]",,free-play script target; quest linkage not inferred
