quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q80-bb-e,Episode1,0,3,48,npc,20,0,"[-113.36870574951172, 0.0, -99.71100616455078]","[0, 45056, 0]","[30.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q80-bb-j,Episode1,0,3,48,npc,20,0,"[-113.36870574951172, 0.0, -99.71100616455078]","[0, 45056, 0]","[30.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-e,Episode1,0,3,48,npc,10,0,"[-5.997772216796875, 0.0, -69.99909973144531]","[0, 57344, 0]","[0.0, 0.0, 0.0, 102.0, 330.0001525878906, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-j,Episode1,0,3,48,npc,10,0,"[-5.997772216796875, 0.0, -69.99909973144531]","[0, 57344, 0]","[0.0, 0.0, 0.0, 102.0, 330.0001525878906, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
events-ep1/q399-bb-e,Episode1,0,3,48,npc,20,0,"[165.0, 0.0, 5.0]","[0, 45056, 0]","[17.000009536743164, 0.0, 0.0, 103.00004577636719, 122.0, 1, 0]",label007A,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q45-bb-e,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q45-bb-j,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q144-bb-e,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q144-bb-j,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q145-bb-e,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q145-bb-j,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q146-bb-e,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q146-bb-j,Episode1,0,9,48,npc,20,0,"[-211.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[37.0000114440918, 0.0, 0.0, 137.0, 1137.0, 1, 0]",label0471,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-e,Episode1,0,8,48,npc,20,0,"[-191.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[15.00000286102295, 0.0, 0.0, 121.00006103515625, 121.0000991821289, 1, 0]",label0079,static candidate resolved; inspect caller and type-specific rules
retrieval-ep1/q137-bb-j,Episode1,0,8,48,npc,20,0,"[-191.99710083007812, 0.0, -140.0008544921875]","[0, 0, 0]","[15.00000286102295, 0.0, 0.0, 121.00006103515625, 121.0000991821289, 1, 0]",label0079,static candidate resolved; inspect caller and type-specific rules
seasonal-ep1/q150-bb-e,Episode1,0,10,48,npc,30,0,"[9.105907440185547, 0.0, -4.075806617736816]","[0, 0, 0]","[0.0, 0.0, 0.0, 102.0, 311.0, 0, 0]",label0137,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-e,Episode1,0,3,48,npc,10,0,"[-5.997772216796875, 0.0, -69.99909973144531]","[0, 57344, 0]","[0.0, 0.0, 0.0, 102.0, 330.0001525878906, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-j,Episode1,0,3,48,npc,10,0,"[-5.997772216796875, 0.0, -69.99909973144531]","[0, 57344, 0]","[0.0, 0.0, 0.0, 102.0, 330.0001525878906, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q017-bb-e,Episode1,0,1,48,npc,10,0,"[-14.9638671875, 0.0, -68.21699523925781]","[0, 57344, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q017-bb-j,Episode1,0,1,48,npc,10,0,"[-14.9638671875, 0.0, -68.21699523925781]","[0, 57344, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 310.0001220703125, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q65-bb-e,Episode1,0,10,48,npc,20,0,"[-295.00018310546875, 0.0, -90.00004577636719]","[0, 0, 0]","[15.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q65-bb-j,Episode1,0,10,48,npc,20,0,"[-295.00018310546875, 0.0, -90.00004577636719]","[0, 0, 0]","[15.000009536743164, 0.0, 0.0, 103.00004577636719, 330.0001220703125, 1, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
