quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88201-bb-e,Episode2,1,1,166,monster,11,2,"[-22.38104248046875, 0.0, -17.8724365234375]","[0, 45056, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,2,166,monster,11,2,"[-12.33624267578125, 0.0, 33.5869140625]","[0, 61440, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,3,166,monster,11,2,"[31.060577392578125, 0.0, 7.155548095703125]","[0, 77824, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,8,166,monster,20,2,"[0.0, -2.384185791015625e-07, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,9,166,monster,20,2,"[30.0, 0.0, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,10,166,monster,20,2,"[60.0, 0.0, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,11,166,monster,20,2,"[-30.0, 0.0, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,12,166,monster,20,2,"[-60.0, 0.0, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,13,166,monster,20,1,"[80.0, 0.0, 70.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,14,166,monster,20,1,"[-80.0, 0.0, 70.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,15,166,monster,20,1,"[70.0, 0.0, 0.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,16,166,monster,20,1,"[-70.0, 0.0, 0.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,21,166,monster,41,2,"[-43.04248046875, 0.0, 70.8671875]","[0, 28672, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,22,166,monster,41,2,"[42.47955322265625, 0.0, -27.59075927734375]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,23,166,monster,41,2,"[-51.81597900390625, 0.0, -115.19891357421875]","[0, 69632, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,26,166,monster,60,2,"[30.0, 0.0, 10.0]","[0, 114688, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,27,166,monster,60,2,"[30.0, 0.0, 160.0]","[0, 114688, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,28,166,monster,60,2,"[-30.0, 0.0, 160.0]","[0, 81920, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,29,166,monster,60,2,"[-30.0, 0.0, 10.0]","[0, 81920, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,30,166,monster,60,1,"[0.0, 0.0, 0.0]","[0, 131072, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,31,166,monster,60,1,"[30.0, 0.0, 0.0]","[0, 131072, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,32,166,monster,60,1,"[-30.0, 0.0, 0.0]","[0, 131072, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,38,166,monster,70,1,"[-62.399993896484375, 0.0, -59.40999984741211]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,39,166,monster,70,1,"[-22.399993896484375, 0.0, -59.40999984741211]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,40,166,monster,70,1,"[-22.399993896484375, 0.0, 60.589996337890625]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,41,166,monster,70,1,"[-62.399993896484375, 0.0, 60.589996337890625]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,44,166,monster,70,2,"[-25.809783935546875, 0.0, 21.58660888671875]","[0, 45056, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,48,166,monster,92,1,"[-31.48419189453125, 0.0, -46.31419372558594]","[0, 81921, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,49,166,monster,92,1,"[57.8101806640625, 0.0, 41.30239486694336]","[0, 106497, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,50,166,monster,92,1,"[57.25311279296875, 0.0, -84.01959228515625]","[0, 114689, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,51,166,monster,93,1,"[65.09552001953125, 0.0, -80.114501953125]","[0, 122880, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,52,166,monster,93,1,"[57.05296325683594, 0.0, 68.22216796875]","[0, 106496, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,53,166,monster,93,1,"[-21.081729888916016, 0.0, 59.48321533203125]","[0, 98304, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,54,166,monster,101,1,"[0.0, 0.0, -80.0]","[0, 65536, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,55,166,monster,101,1,"[0.0, 0.0, 90.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,56,166,monster,102,1,"[10.0, 0.0, 90.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,1,57,166,monster,102,1,"[-10.0, 0.0, 90.0]","[0, 98304, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,0,166,monster,10,2,"[80.0, 0.0, 0.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,1,166,monster,10,2,"[-80.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,14,166,monster,40,2,"[0.0, 0.0, 120.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,15,166,monster,40,2,"[30.0, 0.0, 120.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,16,166,monster,40,2,"[60.0, 0.0, 120.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,17,166,monster,40,2,"[-30.0, 0.0, 120.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,18,166,monster,40,2,"[-60.0, 0.0, 120.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,24,166,monster,41,4,"[50.49993896484375, -1.9371509552001953e-06, 49.02857971191406]","[0, 36864, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,25,166,monster,41,4,"[16.75238037109375, -1.9371509552001953e-06, 99.37026977539062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,26,166,monster,41,4,"[-59.06304931640625, -1.9371509552001953e-06, 2.94244384765625]","[0, 16384, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88201-bb-e,Episode2,2,32,166,monster,41,3,"[50.0, 0.0, 0.0]","[0, 114688, 0]","[0.0, 100.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
