quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep2/q83-bb-e,Episode2,0,7,242,npc,50,0,"[-32.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 59.0, 100.0, 310.0, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
events-ep2/q83-bb-e,Episode2,0,8,242,npc,80,0,"[-57.0, 0.0, 0.0]","[0, -16384, 0]","[0.0, 0.0, 100.0, 101.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-j,Episode2,0,7,242,npc,50,0,"[-32.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 59.0, 100.0, 310.0, 0, 0]",label0136,static candidate resolved; inspect caller and type-specific rules
events-ep2/q83-bb-j,Episode2,0,8,242,npc,80,0,"[-57.0, 0.0, 0.0]","[0, -16384, 0]","[0.0, 0.0, 100.0, 101.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q243-bb-e,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
events-ep2/q513-bb-e,Episode2,0,23,242,npc,20,0,"[190.0, -30.0, -120.0]","[0, 10600, 0]","[0.0, 0.0, 0.0, 203.0, 1090.0, 0, 0]",label0442,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q46-bb-e,Episode2,0,12,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q46-bb-j,Episode2,0,12,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q86-bb-e,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q86-bb-j,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q87-bb-e,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q87-bb-j,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q88-bb-e,Episode2,0,13,242,npc,30,0,"[190.05999755859375, -30.0, -165.08999633789062]","[0, 32768, 0]","[0.0, 0.0, 0.0, 148.0, 1148.0, 0, 0]",label047C,static candidate resolved; inspect caller and type-specific rules
