quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
Test/q37-bb-e,Episode1,0,1,28,npc,30,0,"[-43.70983123779297, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
Test/q37-bb-j,Episode1,0,1,28,npc,30,0,"[-43.70983123779297, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88201-bb-e,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88201-bb-j,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88202-bb-e,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88202-bb-j,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88203-bb-e,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88203-bb-j,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88204-bb-e,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88204-bb-j,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88205-bb-e,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
challenge-ep2/d88205-bb-j,Episode2,0,1,28,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q28-bb-e,Episode1,0,10,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q28-bb-j,Episode1,0,10,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q070-bb-e,Episode1,0,7,28,npc,30,0,"[-43.70982360839844, 3.0, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 830.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep1/q070-bb-j,Episode1,0,7,28,npc,30,0,"[-43.70982360839844, 3.0, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 830.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep1/q71-bb-e,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q71-bb-j,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q073-bb-e,Episode1,0,11,28,npc,30,0,"[-43.70983123779297, 3.0, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 830.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep1/q073-bb-j,Episode1,0,11,28,npc,30,0,"[-43.70983123779297, 3.0, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 830.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep1/q80-bb-e,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q80-bb-j,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q93-bb-e,Episode1,0,16,28,npc,30,0,"[-43.70983123779297, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q93-bb-j,Episode1,0,16,28,npc,30,0,"[-43.70983123779297, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q112-bb-e,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q112-bb-j,Episode1,0,12,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q113-bb-e,Episode1,0,13,28,npc,20,0,"[-69.54581451416016, 0.0, -5.104290008544922]","[0, 12288, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 350.0001220703125, 1, 0]",label015E,static candidate resolved; inspect caller and type-specific rules
events-ep1/q113-bb-e,Episode1,0,14,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q113-bb-j,Episode1,0,13,28,npc,20,0,"[-69.54581451416016, 0.0, -5.104290008544922]","[0, 12288, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 350.0001220703125, 1, 0]",label015E,static candidate resolved; inspect caller and type-specific rules
events-ep1/q113-bb-j,Episode1,0,14,28,npc,30,0,"[-43.70982360839844, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 0.0, 0, 0]",,no DAT interaction label
events-ep1/q127-bb-e,Episode1,0,1,28,npc,30,0,"[-43.70983123779297, 2.5999999046325684, -52.78248596191406]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1009.0010986328125, 830.0, 0, 0]",,free-play script target; quest linkage not inferred
