quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q28-bb-e,Episode1,0,2,4,npc,20,0,"[152.4199981689453, 0.0, 85.68000030517578]","[0, 40960, 0]","[24.0, 0.0, 0.0, 915.0, 915.0, 1, 0]",label0393,static candidate resolved; inspect caller and type-specific rules
events-ep1/q28-bb-j,Episode1,0,2,4,npc,20,0,"[152.4199981689453, 0.0, 85.68000030517578]","[0, 40960, 0]","[24.0, 0.0, 0.0, 915.0, 915.0, 1, 0]",label0393,static candidate resolved; inspect caller and type-specific rules
events-ep1/q71-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q71-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q073-bb-e,Episode1,0,2,4,npc,20,0,"[114.99768829345703, 0.0, 74.99685668945312]","[0, 16384, 0]","[0.0, 0.0, 0.0, 102.00003814697266, 380.0001220703125, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
events-ep1/q073-bb-j,Episode1,0,2,4,npc,20,0,"[114.99768829345703, 0.0, 74.99685668945312]","[0, 16384, 0]","[0.0, 0.0, 0.0, 102.00003814697266, 380.0001220703125, 0, 0]",label017C,static candidate resolved; inspect caller and type-specific rules
events-ep1/q80-bb-e,Episode1,0,4,4,npc,20,0,"[181.15708923339844, 0.0, 64.27706909179688]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q80-bb-j,Episode1,0,4,4,npc,20,0,"[181.15708923339844, 0.0, 64.27706909179688]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q93-bb-e,Episode1,0,5,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q93-bb-j,Episode1,0,5,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q112-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q112-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q220-bb-e,Episode1,0,1,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q220-bb-j,Episode1,0,1,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
events-ep1/q399-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q62-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q62-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q63-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q63-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q101-bb-e,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q101-bb-j,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q103-bb-e,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q103-bb-j,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q104-bb-e,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q104-bb-j,Episode1,0,2,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q117-bb-e,Episode1,0,5,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q117-bb-j,Episode1,0,5,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q120-bb-e,Episode1,0,5,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q123-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q123-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q130-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q130-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q140-bb-e,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
extermination-ep1/q140-bb-j,Episode1,0,4,4,npc,20,0,"[167.99769592285156, 0.0, 83.99686431884766]","[0, 40960, 0]","[24.000009536743164, 0.0, 0.0, 1016.0010986328125, 100.00004577636719, 1, 0]",,free-play script target; quest linkage not inferred
