quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
challenge-ep2/d88202-bb-e,Episode2,4,14,161,monster,20,1,"[-59.74467468261719, -2.0, 56.313262939453125]","[0, 24576, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,4,19,161,monster,21,1,"[-65.53985595703125, -2.0, 70.05810546875]","[0, 90112, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,4,59,161,monster,50,5,"[48.03102111816406, 0.0, 157.27032470703125]","[0, 40960, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,5,41,161,monster,31,1,"[51.1827392578125, -2.0, 50.48744201660156]","[0, 40960, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,6,21,161,monster,32,1,"[-50.000030517578125, -2.0, -49.999969482421875]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,6,22,161,monster,32,1,"[49.999969482421875, -2.0, -50.000030517578125]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,6,24,161,monster,33,1,"[-69.38803100585938, -2.0, 65.5823745727539]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,6,72,161,monster,51,3,"[-40.7587890625, 0.0, -154.62445068359375]","[0, 69632, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-e,Episode2,6,73,161,monster,51,3,"[-4.2515869140625, 0.0, 85.19981384277344]","[0, 90112, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-j,Episode2,4,14,161,monster,20,1,"[-59.74467468261719, -2.0, 56.313262939453125]","[0, 24576, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-j,Episode2,4,19,161,monster,21,1,"[-65.53985595703125, -2.0, 70.05810546875]","[0, 90112, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
challenge-ep2/d88202-bb-j,Episode2,4,59,161,monster,50,5,"[48.03102111816406, 0.0, 157.27032470703125]","[0, 40960, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,not a standard NPC interaction
