quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep1/q66-bb-e,Episode1,0,0,38,npc,10,0,"[0.0, 0.0, 70.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 100.0, 200.0, 0, 0]",label00C8,static candidate resolved; inspect caller and type-specific rules
events-ep1/q66-bb-j,Episode1,0,0,38,npc,10,0,"[0.0, 0.0, 70.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 100.0, 200.0, 0, 0]",label00C8,static candidate resolved; inspect caller and type-specific rules
events-ep1/q80-bb-e,Episode1,0,2,38,npc,40,0,"[-33.012203216552734, 0.0, 136.37367248535156]","[0, 8192, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 320.0001220703125, 1, 0]",label0140,static candidate resolved; inspect caller and type-specific rules
events-ep1/q80-bb-j,Episode1,0,2,38,npc,40,0,"[-33.012203216552734, 0.0, 136.37367248535156]","[0, 8192, 0]","[20.000009536743164, 0.0, 0.0, 104.00004577636719, 320.0001220703125, 1, 0]",label0140,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-e,Episode1,0,14,38,npc,20,0,"[-50.00007247924805, 0.0, -30.00345230102539]","[0, 0, 0]","[0.0, 0.0, 8.000000953674316, 111.00000762939453, 400.00018310546875, 0, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
events-ep1/q93-bb-j,Episode1,0,14,38,npc,20,0,"[-50.00007247924805, 0.0, -30.00345230102539]","[0, 0, 0]","[0.0, 0.0, 8.000000953674316, 111.00000762939453, 400.00018310546875, 0, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
events-ep2/q513-bb-e,Episode2,0,18,38,npc,30,0,"[-110.0, 0.0, -27.0]","[0, 22480, 0]","[0.0, 0.0, 10.0, 200.0, 1070.0, 0, 0]",label042E,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q38-bb-e,Episode2,0,13,38,npc,30,0,"[206.13320922851562, -30.0, -96.822509765625]","[0, -8192, 0]","[20.0, 0.0, 0.0, 143.0, 1143.0, 1, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q38-bb-e,Episode2,0,16,38,npc,80,0,"[27.67529296875, 0.0, -31.047393798828125]","[0, 0, 0]","[0.0, 0.0, 0.0, 143.0, 1143.0, 0, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q38-bb-j,Episode2,0,13,38,npc,30,0,"[206.13320922851562, -30.0, -96.822509765625]","[0, -8192, 0]","[20.0, 0.0, 0.0, 143.0, 1143.0, 1, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q38-bb-j,Episode2,0,16,38,npc,80,0,"[27.67529296875, 0.0, -31.047393798828125]","[0, 0, 0]","[0.0, 0.0, 0.0, 143.0, 1143.0, 0, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q248-bb-e,Episode2,0,13,38,npc,30,0,"[206.13320922851562, -30.0, -96.822509765625]","[0, -8192, 0]","[20.0, 0.0, 0.0, 143.0, 1143.0, 1, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q248-bb-e,Episode2,0,17,38,npc,80,0,"[27.67529296875, 0.0, -31.047393798828125]","[0, 0, 0]","[0.0, 0.0, 0.0, 143.0, 1143.0, 0, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-e,Episode2,0,13,38,npc,30,0,"[206.13320922851562, -30.0, -96.822509765625]","[0, -8192, 0]","[20.0, 0.0, 0.0, 143.0, 1143.0, 1, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-e,Episode2,0,17,38,npc,80,0,"[27.67529296875, 0.0, -31.047393798828125]","[0, 0, 0]","[0.0, 0.0, 0.0, 143.0, 1143.0, 0, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-j,Episode2,0,13,38,npc,30,0,"[206.13320922851562, -30.0, -96.822509765625]","[0, -8192, 0]","[20.0, 0.0, 0.0, 143.0, 1143.0, 1, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q504-bb-j,Episode2,0,17,38,npc,80,0,"[27.67529296875, 0.0, -31.047393798828125]","[0, 0, 0]","[0.0, 0.0, 0.0, 143.0, 1143.0, 0, 0]",label0477,static candidate resolved; inspect caller and type-specific rules
seasonal-ep4/q905-bb-e,Episode4,0,1,38,npc,10,0,"[-5.3400115966796875, 0.0, 62.07000732421875]","[0, 32768, 0]","[0.0, 0.0, 0.0, 100.0, 200.0, 0, 0]",label00C8,static candidate resolved; inspect caller and type-specific rules
shops-ep1/q82-bb-e,Episode1,0,10,38,npc,20,0,"[65.61000061035156, 0.0, -41.709999084472656]","[0, 0, 0]","[0.0, 0.0, 0.0, 111.0, 1111.0, 0, 0]",label0457,static candidate resolved; inspect caller and type-specific rules
shops-ep1/q82-bb-j,Episode1,0,10,38,npc,20,0,"[65.61000061035156, 0.0, -41.709999084472656]","[0, 0, 0]","[0.0, 0.0, 0.0, 111.0, 1111.0, 0, 0]",label0457,static candidate resolved; inspect caller and type-specific rules
shops-ep4/q311-bb-e,Episode4,0,10,38,npc,20,0,"[65.61000061035156, 0.0, -41.709999084472656]","[0, 0, 0]","[0.0, 0.0, 0.0, 111.0, 1111.0, 0, 0]",label0457,static candidate resolved; inspect caller and type-specific rules
shops-ep4/q312-bb-e,Episode4,0,10,38,npc,20,0,"[65.61000061035156, 0.0, -41.709999084472656]","[0, 0, 0]","[0.0, 0.0, 0.0, 111.0, 1111.0, 0, 0]",label0457,static candidate resolved; inspect caller and type-specific rules
shops-ep4/q312-bb-j,Episode4,0,10,38,npc,20,0,"[65.61000061035156, 0.0, -41.709999084472656]","[0, 0, 0]","[0.0, 0.0, 0.0, 111.0, 1111.0, 0, 0]",label0457,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-e,Episode1,0,14,38,npc,20,0,"[-50.00007247924805, 0.0, -30.00345230102539]","[0, 0, 0]","[0.0, 0.0, 8.000000953674316, 111.00000762939453, 400.00018310546875, 0, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q006-bb-j,Episode1,0,14,38,npc,20,0,"[-50.00007247924805, 0.0, -30.00345230102539]","[0, 0, 0]","[0.0, 0.0, 8.000000953674316, 111.00000762939453, 400.00018310546875, 0, 0]",label0190,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q90-bb-e,Episode1,0,20,38,npc,20,0,"[-53.64834976196289, 0.0, -34.98805236816406]","[0, 65269, 0]","[0.0, 0.0, 0.0, 201.0, 352.0, 0, 0]",label0160,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q90-bb-j,Episode1,0,20,38,npc,20,0,"[-53.64834976196289, 0.0, -34.98805236816406]","[0, 65269, 0]","[0.0, 0.0, 0.0, 201.0, 352.0, 0, 0]",label0160,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q136-bb-e,Episode1,0,2,38,npc,10,0,"[42.0028076171875, 0.0, 58.999267578125]","[0, 40448, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 320.0001220703125, 0, 0]",label0140,static candidate resolved; inspect caller and type-specific rules
vr-ep1/q136-bb-j,Episode1,0,2,38,npc,10,0,"[42.0028076171875, 0.0, 58.999267578125]","[0, 40448, 0]","[0.0, 0.0, 0.0, 101.00004577636719, 320.0001220703125, 0, 0]",label0140,static candidate resolved; inspect caller and type-specific rules
