source,opcode,target,line
start,set_qt_success,label01F4,53
start,set_floor_handler,label012C,56
start,set_floor_handler,label0064,59
start,set_floor_handler,label00C8,62
start,thread,label017A,63
start,thread,label017B,64
start,thread,label03EC,65
start,thread,label0033,66
label0032,call,label0004,127
label0032,jmp,label0032,128
label0064,thread_stg,label03E8,131
label0064,thread_stg,label0097,132
label0064,thread_stg,label0098,133
label0064,thread_stg,label0099,134
label0064,thread_stg,label009A,135
label0064,thread_stg,label009B,136
label0064,thread_stg,label009C,137
label0064,thread_stg,label009D,138
label0064,thread_stg,label009E,139
label0064,thread_stg,label009F,140
label0064,thread_stg,label00A0,141
label0064,thread_stg,label00A1,142
label0064,thread_stg,label00A2,143
label0064,thread_stg,label00A7,144
label0064,thread_stg,label000C,145
label0064,thread_stg,label000F,146
label0064,thread_stg,label0010,147
label0064,call,label03E9,148
label0064,call,label012C,149
label0064,switch_call,label0006,150
label0064,switch_call,label0007,150
label0064,switch_call,label0008,150
label0064,switch_call,label0009,150
label0033,jmpi_eq,label0033,155
label0034,call,label0002,163
label0034,call,label0003,167
label000B,call,label0002,181
label000B,call,label0004,185
label000B,call,label0003,193
label000C,jmpi_eq,label000C,201
label000F,jmpi_eq,label000F,210
label000F,call,label0004,211
label0010,jmpi_eq,label0010,223
label03E8,call,label0004,237
label03E8,jmp,label03E8,238
label03EA,jmpi_eq,label0001,250
label03EA,jmpi_eq,label0001,254
label03EA,jmpi_eq,label03EB,255
label03EA,call,label0002,259
label03EA,switch_call,label03F0,266
label03EA,switch_call,label03ED,266
label03EB,call,label0002,270
label03EB,call,label0003,274
label03F0,call,label0003,278
label03EC,jmpi_eq,label0001,286
label03EC,jmpi_eq,label03EC,287
label03EC,call,label0004,296
label03EC,call,label0004,297
label03EC,call,label0004,298
label03EC,thread,label0442,302
label03EC,call,label05DC,306
label03ED,call,label0003,313
label05DD,jmpi_eq,label05DD,335
label0442,jmpi_eq,label002E,342
label002E,jmp,label0442,348
label0046,set_quest_board_handler,label0047,355
label0047,set_quest_board_handler,label0048,363
label0048,call,label0046,370
label0097,jmpi_eq,label0097,377
label0097,jmpi_eq,label0097,378
label0097,call,label0004,385
label0097,jmp,label0097,386
label0098,jmpi_eq,label0098,390
label0098,jmpi_eq,label0098,391
label0098,call,label0004,398
label0098,jmp,label0098,399
label0099,jmpi_eq,label0099,403
label0099,jmpi_eq,label0099,404
label0099,call,label0004,411
label0099,jmp,label0099,412
label009A,jmpi_eq,label009A,416
label009A,jmpi_eq,label009A,417
label009A,call,label0004,424
label009A,jmp,label009A,425
label009B,jmpi_eq,label009B,432
label009C,jmpi_eq,label009C,443
label009C,jmpi_eq,label009C,447
label009C,jmpi_eq,label009C,451
label009C,jmpi_eq,label009C,455
label009D,jmpi_eq,label009D,466
label009E,jmpi_eq,label009E,479
label009F,jmpi_eq,label009F,492
label00A0,jmpi_eq,label00A0,505
label00A1,jmpi_eq,label00A1,518
label00A1,jmpi_eq,label00A1,522
label00A2,jmpi_eq,label00A2,532
label00A2,switch_call,label00A3,533
label00A2,switch_call,label00A4,533
label00A2,switch_call,label00A5,533
label00A2,switch_call,label00A6,533
label00A7,jmpi_eq,label00A7,569
label00C8,thread_stg,label0032,599
label00C8,thread_stg,label00C9,600
label00C8,thread_stg,label00CE,601
label00C8,thread_stg,label00FC,602
label00C8,thread_stg,label0101,603
label00C8,thread_stg,label0106,604
label00C8,thread_stg,label0107,605
