floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
3,502,50,1,40,1,trigger_event(5021); stop,3,"{""0x0061"": 1, ""0x0063"": 2}"
3,5021,50,2,40,1,set_switch(2); set_switch(3); stop,3,"{""0x0063"": 3}"
3,321,32,1,40,1,trigger_event(3211); stop,2,"{""0x0060"": 1, ""0x0063"": 1}"
3,3211,32,2,40,1,set_switch(27); set_switch(5); set_switch(7); stop,2,"{""0x0061"": 2}"
3,341,34,1,40,1,trigger_event(3411); stop,2,"{""0x0063"": 2}"
3,3411,34,2,40,1,set_switch(6); set_switch(10); stop,3,"{""0x0063"": 3}"
3,531,53,1,40,1,set_switch(8); set_switch(11); set_switch(12); stop,3,"{""0x0062"": 1, ""0x0063"": 2}"
3,101,10,1,40,1,trigger_event(1011); stop,2,"{""0x0061"": 2}"
3,1011,10,2,40,1,set_switch(8); set_switch(11); set_switch(12); stop,2,"{""0x0061"": 2}"
3,601,60,1,40,1,trigger_event(6011); stop,3,"{""0x0060"": 1, ""0x0063"": 2}"
3,6011,60,2,40,1,set_switch(13); set_switch(14); stop,3,"{""0x0061"": 2, ""0x0062"": 1}"
3,113,11,1,40,1,set_switch(15); set_switch(16); set_switch(17); set_switch(18); stop,1,"{""0x0060"": 1}"
3,331,33,1,40,1,trigger_event(3311); stop,1,"{""0x0060"": 1}"
3,511,51,1,40,1,trigger_event(5111); stop,2,"{""0x0061"": 1, ""0x0062"": 1}"
3,5111,51,2,40,1,trigger_event(5112); stop,3,"{""0x0063"": 2, ""0x0061"": 1}"
3,5112,51,3,40,1,set_switch(19); set_switch(20); set_switch(23); set_switch(25); set_switch(26); set_switch(24); set_switch(22); stop,2,"{""0x0061"": 2}"
3,521,52,1,40,1,trigger_event(5211); stop,3,"{""0x0063"": 3}"
3,5211,52,2,40,1,trigger_event(5212); stop,1,"{""0x0060"": 1}"
3,5212,52,3,40,1,set_switch(21); stop,2,"{""0x0063"": 2}"
4,221,22,1,10,1,set_switch(2); stop,1,"{""0x0062"": 1}"
4,111,11,1,10,1,trigger_event(1111); stop,2,"{""0x0061"": 2}"
4,1111,11,2,10,1,set_switch(3); set_switch(4); set_switch(9); set_switch(11); set_switch(5); stop,2,"{""0x0063"": 2}"
4,121,12,1,10,1,set_switch(6); set_switch(7); set_switch(8); set_switch(13); stop,3,"{""0x0063"": 3}"
4,131,13,1,10,1,set_switch(12); stop,3,"{""0x0060"": 1, ""0x0063"": 2}"
4,101,10,1,10,1,set_switch(14); stop,2,"{""0x0063"": 2}"
4,201,21,1,10,1,trigger_event(2111); stop,2,"{""0x0063"": 2}"
4,2111,21,2,10,1,trigger_event(2112); stop,2,"{""0x0063"": 2}"
4,2112,21,3,10,1,set_switch(15); set_switch(16); stop,2,"{""0x0061"": 2}"
4,402,40,1,10,1,trigger_event(4021); stop,0,{}
4,4021,40,2,10,1,set_switch(21); set_switch(22); set_switch(23); set_switch(25); set_switch(26); stop,0,{}
4,452,45,1,10,1,set_switch(19); stop,3,"{""0x0061"": 1, ""0x0063"": 2}"
4,141,14,1,10,1,stop,2,"{""0x0060"": 1, ""0x0061"": 1}"
4,301,30,1,10,1,trigger_event(3011); stop,2,"{""0x0061"": 2}"
4,3011,30,2,10,1,set_switch(27); set_switch(33); set_switch(32); set_switch(31); set_switch(28); set_switch(29); stop,3,"{""0x0063"": 3}"
4,302,30,3,10,1,trigger_event(3021); stop,2,"{""0x0063"": 2}"
4,3021,30,4,10,1,stop,2,"{""0x0060"": 1, ""0x0061"": 1}"
4,351,35,1,10,1,trigger_event(3511); stop,2,"{""0x0064"": 1, ""0x0060"": 1}"
4,3511,35,2,10,1,set_switch(30); stop,2,"{""0x0063"": 2}"
