source,opcode,target,line
label0092,jmpi_ne,label0108,25
label008E,jmpi_eq,label000D,35
label007D,jmpi_le,label0059,47
label007D,jmp,label007D,50
label00A2,call,label0112,56
label00A2,va_call,label00DF,61
label0074,jmpi_eq,label0099,138
label0074,jmpi_eq,label0099,139
label0074,jmpi_eq,label0099,140
label003A,jmpi_eq,label0099,146
label003A,jmpi_eq,label0099,147
label003A,jmpi_eq,label0099,148
label0044,jmpi_eq,label0099,154
label0044,jmpi_eq,label0099,155
label0044,jmpi_eq,label0099,156
label004F,jmpi_eq,label0099,162
label004F,jmpi_eq,label0099,163
label004F,jmpi_eq,label0099,164
label00FD,call,label0074,174
label00FD,jmpi_eq,label00FD,175
label00E7,call,label003A,181
label00E7,jmpi_eq,label00E7,182
label00F1,call,label0044,188
label00F1,jmpi_eq,label00F1,189
label0102,call,label004F,195
label0102,jmpi_eq,label0102,196
label00EA,va_call,label0092,209
label0024,thread_stg,label0028,214
label0028,call,label0039,219
label0028,jmpi_ne,label0082,220
label0028,jmpi_eq,label0028,224
label0028,call,label0088,225
label0030,va_call,label010F,233
label0030,jmpi_ne,label010E,236
label0030,jmpi_eq,label0029,238
label010E,jmpi_eq,label0029,246
label0140,jmpi_eq,label0083,251
label0140,va_call,label0030,255
label0140,jmpi_le,label0031,257
label0083,va_call,label0030,265
label0137,va_call,label00BF,274
label010F,va_call,label0137,282
label010F,va_call,label00BF,287
label00AB,va_call,label0137,296
label00AB,va_call,label00BF,301
label0021,jmp_eq,label0113,341
start,set_qt_success,label011A,353
start,set_qt_failure,label00F7,354
start,set_floor_handler,label0103,365
start,set_floor_handler,label00C1,368
start,set_floor_handler,label0122,371
start,set_floor_handler,label00FC,374
start,set_floor_handler,label0100,377
start,set_floor_handler,label0107,380
start,call,label0079,383
label0103,call,label0145,397
label0103,switch_call,label003B,398
label0103,switch_call,label0045,398
label0103,switch_call,label0050,398
label0103,switch_call,label005A,398
label0103,jmpi_eq,label0132,399
label0103,jmpi_eq,label0013,400
label0103,thread,label006F,401
label00F2,call,label03E8,404
label0132,call,label009B,419
label0013,jmp,label00C7,434
label046D,call,label0002,479
label002A,call,label0145,488
label046E,call,label0002,493
label009A,call,label0145,504
label046F,call,label0002,509
label00F3,call,label0145,518
label0470,call,label0002,523
label0133,call,label0145,532
label0471,call,label0002,537
label0032,call,label0145,548
label0472,call,label0002,553
label00A4,call,label0145,560
label0473,call,label0002,565
label00F8,call,label0145,574
label0474,call,label0002,579
label00AC,call,label0145,588
label0475,call,label0002,593
label00FE,call,label0145,608
label0476,call,label0002,613
label0141,call,label0145,624
label0477,call,label0002,629
label0051,call,label0145,638
label0478,call,label0002,643
label0478,switch_jmp,label0127,653
label0478,switch_jmp,label0128,653
label0128,call,label0145,670
label03E8,call,label0002,674
label03E8,set_quest_board_handler,label00EC,711
label03E8,call,label0145,714
label03E8,switch_jmp,label0104,743
label03E8,switch_jmp,label0114,743
label03E8,switch_jmp,label0125,743
label03E8,switch_jmp,label0134,743
label03E8,switch_jmp,label00EB,743
label00E0,switch_jmp,label0104,754
label00E0,switch_jmp,label0114,754
label00E0,switch_jmp,label0125,754
label00E0,switch_jmp,label0134,754
label00E0,switch_jmp,label00EB,754
label0104,jmp,label00E0,776
label0114,jmp,label00E0,794
label0125,jmp,label00E0,814
label0134,jmp,label00E0,832
label009B,call,label0002,844
label009B,switch_call,label0056,848
label009B,switch_call,label0060,848
label009B,switch_call,label0068,848
label009B,switch_call,label0071,848
label009B,call,label001C,849
label009B,call,label0145,862
label00C7,call,label0002,867
label00C7,switch_call,label0056,871
label00C7,switch_call,label0060,871
label00C7,switch_call,label0068,871
label00C7,switch_call,label0071,871
label00C7,call,label001C,872
label00C7,call,label0145,888
label046A,call,label0002,893
label046A,jmpi_gt,label007A,896
label046A,call,label0145,901
label007A,jmpi_eq,label007E,905
label007A,call,label0145,910
label007E,call,label0145,918
label046B,call,label0002,923
label046B,jmpi_gt,label006A,926
label00D2,switch_jmp,label0052,936
label00D2,switch_jmp,label0075,936
label00D2,switch_jmp,label0089,936
label00D2,switch_jmp,label009C,936
label00D2,switch_jmp,label00C0,936
label00C0,call,label0145,946
label0052,jmp,label00D2,966
label0075,jmp,label00D2,980
