label,line,instructions
label0079,16,5
label0092,23,5
label0108,30,1
label008E,33,5
label000D,40,1
label00DF,43,1
label007D,46,4
label0059,52,1
label00A2,55,9
label0121,66,1
label0112,69,5
label0109,76,1
label00D1,79,1
label0064,82,5
label00B0,89,20
label00A3,111,9
label0123,122,2
label0039,126,3
label0088,131,3
label0074,136,6
label003A,144,6
label0044,152,6
label004F,160,6
label0099,168,2
label00FD,172,4
label00E7,178,5
label00F1,185,5
label0102,192,5
label0124,199,4
label00EA,205,6
label0024,213,2
label0028,217,8
label0082,227,1
label0030,230,9
label0029,241,1
label010E,244,4
label0140,250,9
label0083,261,5
label0031,268,1
label0137,271,6
label010F,279,12
label00AB,293,13
label0008,308,3
label00BF,313,4
label0145,319,5
label0002,326,5
label0021,333,11
label0113,346,3
start,351,34
label0001,387,1
label011A,390,1
label00F7,393,1
label0103,396,5
label00F2,403,2
label0132,407,13
label0013,422,13
label003B,437,8
label0045,447,8
label0050,457,8
label005A,467,8
label046D,477,1
label002A,481,8
label046E,491,1
label009A,495,10
label046F,507,1
label00F3,511,8
label0470,521,1
label0133,525,8
label0471,535,1
label0032,539,10
label0472,551,1
label00A4,555,6
label0473,563,1
label00F8,567,8
label0474,577,1
label00AC,581,8
label0475,591,1
label00FE,595,14
label0476,611,1
label0141,615,10
label0477,627,1
label0051,631,8
label0478,641,12
label0127,656,7
label0128,665,6
label03E8,673,71
label00E0,746,9
label0104,757,20
label0114,779,16
label0125,797,18
label0134,817,16
label00EB,835,5
label009B,842,21
label00C7,865,24
label046A,891,10
label007A,904,7
label007E,913,6
label046B,921,8
label00D2,932,4
label00C0,938,9
label0052,949,18
label0075,969,12
label0089,983,18
label009C,1003,16
label006A,1021,22
label0065,1045,6
label005B,1053,6
label0053,1061,6
label0046,1069,6
label003C,1077,6
label0033,1085,6
label002B,1093,6
label0142,1101,6
label0054,1109,9
label009D,1120,17
label002C,1139,13
label009E,1154,3
label0105,1159,6
label0149,1167,11
label00C8,1180,9
label046C,1191,13
label007F,1207,10
label012C,1219,10
label00DA,1231,10
label00B7,1243,10
label00A5,1255,10
label008F,1267,10
label007B,1279,10
label005C,1291,10
label0034,1303,10
label0129,1315,10
label00B8,1327,24
label00AD,1353,11
label0047,1366,14
label001D,1382,5
