label,line,instructions
label0020,21,5
label002C,28,5
label004F,35,1
label002A,38,5
label0006,45,1
label003E,48,1
label0023,51,4
label001C,57,1
label0031,60,9
label0059,71,1
label0053,74,5
label0050,81,1
label003D,84,1
label001D,87,5
label003A,94,20
label0032,116,9
label005D,127,2
label0017,131,3
label0029,136,3
label001F,141,6
label002E,149,2
label004A,153,4
label005E,159,4
label0040,165,6
label000F,173,2
label0010,177,8
label0027,187,1
label0012,190,9
label0011,201,1
label0051,204,4
label0066,210,9
label0028,221,5
label0013,228,1
label0063,231,6
label0052,239,12
label0035,253,13
label0003,268,3
label003C,273,4
start,279,19
label0014,300,0
label0024,301,1
label0055,304,6
label0062,312,6
label0038,320,6
label005A,328,6
label0044,336,6
label0046,344,1
label0001,347,1
label004D,350,36
label005F,388,3
label0041,393,14
label002B,409,9
label03E9,420,14
label03EA,436,13
label03F3,451,4
label03F4,457,3
label0385,462,1
label0386,465,4
label0136,471,28
label000C,502,7
label0019,511,10
label0065,523,6
label000D,531,35
label0025,568,35
label001E,605,35
label003F,642,12
label0008,656,26
label0004,684,18
label0054,704,12
label005B,718,7
label000A,727,8
label001A,737,7
label0056,746,9
label0021,757,3
label0033,762,2
label0015,766,2
label005C,770,11
label004E,783,14
label004B,799,9
label0064,810,2
label004C,814,7
label003B,823,7
label000E,832,2
label0036,836,7
label001B,845,7
label0060,854,2
label002F,858,7
label0018,867,7
label0058,876,2
label0047,880,7
label0039,889,7
label000B,898,2
label0061,902,7
label0048,911,7
label0026,920,2
label0043,924,7
label0034,933,7
label0007,942,2
label002D,946,7
label0016,955,7
label0057,964,2
label0042,968,7
label0030,977,7
label0005,986,2
label0045,990,7
label0037,999,7
label0009,1008,2
label0049,1012,7
label0022,1021,10
label046E,1033,11
label046F,1047,9
label0470,1059,11
label0471,1073,11
label0472,1087,11
label0473,1101,11
label0474,1115,13
label0475,1131,11
label0476,1145,13
label0067,1161,5
label0002,1168,8
