floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
6,201,20,1,30,1,trigger_event(202); stop,11,"{""0x0115"": 1, ""0x0117"": 6, ""0x0041"": 4}"
6,202,20,2,30,1,trigger_event(203); stop,10,"{""0x0117"": 10}"
6,203,20,3,30,1,trigger_event(204); stop,6,"{""0x0111"": 6}"
6,204,20,4,30,1,trigger_event(205); stop,7,"{""0x0117"": 7}"
6,205,20,5,30,1,set_switch(20); stop,9,"{""0x0117"": 4, ""0x0111"": 2, ""0x0041"": 3}"
6,501,50,1,30,1,trigger_event(502); stop,8,"{""0x0115"": 1, ""0x0117"": 4, ""0x0041"": 3}"
6,502,50,2,30,1,trigger_event(503); stop,8,"{""0x0117"": 8}"
6,503,50,3,30,1,trigger_event(504); stop,5,"{""0x0114"": 1, ""0x0111"": 4}"
6,504,50,4,30,1,trigger_event(505); stop,10,"{""0x0117"": 8, ""0x0111"": 2}"
6,505,50,5,30,1,set_switch(50); stop,10,"{""0x0117"": 5, ""0x0111"": 5}"
6,601,60,1,30,1,trigger_event(602); stop,7,"{""0x0111"": 4, ""0x0041"": 3}"
6,602,60,2,30,1,trigger_event(603); stop,8,"{""0x0117"": 8}"
6,603,60,3,30,1,set_switch(60); stop,7,"{""0x0117"": 5, ""0x0111"": 2}"
6,611,61,1,30,1,trigger_event(612); stop,4,"{""0x0041"": 4}"
6,612,61,2,30,1,trigger_event(613); stop,9,"{""0x0117"": 9}"
6,613,61,3,30,1,set_switch(61); stop,7,"{""0x0111"": 7}"
6,621,62,1,30,1,trigger_event(622); stop,6,"{""0x0117"": 6}"
6,622,62,2,30,1,trigger_event(623); stop,6,"{""0x0117"": 2, ""0x0111"": 4}"
6,623,62,3,30,1,set_switch(62); stop,7,"{""0x0111"": 7}"
6,701,70,1,30,1,trigger_event(702); stop,5,"{""0x0115"": 1, ""0x0117"": 1, ""0x0041"": 3}"
6,702,70,2,30,1,trigger_event(703); stop,5,"{""0x0111"": 5}"
6,703,70,3,30,1,trigger_event(704); stop,6,"{""0x0117"": 5, ""0x0111"": 1}"
6,704,70,4,30,1,trigger_event(705); stop,7,"{""0x0111"": 4, ""0x0117"": 3}"
6,705,70,5,30,1,set_switch(70); stop,8,"{""0x0117"": 5, ""0x0111"": 3}"
6,901,90,1,30,1,trigger_event(902); stop,7,"{""0x0111"": 7}"
6,902,90,2,30,1,trigger_event(903); stop,6,"{""0x0111"": 2, ""0x0117"": 4}"
6,903,90,3,30,1,trigger_event(904); stop,6,"{""0x0117"": 1, ""0x0111"": 5}"
6,904,90,4,30,1,trigger_event(905); stop,8,"{""0x0041"": 3, ""0x0111"": 5}"
6,905,90,5,30,1,set_switch(90); stop,5,"{""0x0114"": 1, ""0x0117"": 4}"
6,101,100,1,30,1,trigger_event(1002); stop,8,"{""0x0111"": 8}"
6,1002,100,2,30,1,trigger_event(1003); stop,9,"{""0x0117"": 7, ""0x0111"": 2}"
6,1003,100,3,30,1,trigger_event(1004); stop,9,"{""0x0114"": 1, ""0x0117"": 8}"
6,1004,100,4,30,1,trigger_event(1005); stop,10,"{""0x0041"": 4, ""0x0117"": 6}"
6,1005,100,5,30,1,trigger_event(1006); stop,11,"{""0x0117"": 7, ""0x0111"": 4}"
6,1006,100,6,30,1,set_switch(100); stop,12,"{""0x0117"": 8, ""0x0111"": 4}"
6,111,110,1,30,1,trigger_event(1102); stop,8,"{""0x0041"": 8}"
6,1102,110,2,30,1,trigger_event(1103); stop,7,"{""0x0111"": 4, ""0x0117"": 3}"
6,1103,110,3,30,1,trigger_event(1104); stop,7,"{""0x0117"": 6, ""0x0114"": 1}"
6,1104,110,4,30,1,trigger_event(1105); stop,9,"{""0x0117"": 5, ""0x0111"": 4}"
6,1105,110,5,30,1,trigger_event(1106); stop,11,"{""0x0111"": 4, ""0x0117"": 7}"
6,1106,110,6,30,1,set_switch(110); stop,10,"{""0x0115"": 1, ""0x0117"": 6, ""0x0041"": 3}"
6,641,64,1,30,1,trigger_event(1202); stop,4,"{""0x0117"": 4}"
6,1202,64,2,30,1,trigger_event(1203); stop,4,"{""0x0111"": 4}"
6,1203,64,3,30,1,trigger_event(1204); stop,6,"{""0x0111"": 3, ""0x0117"": 3}"
6,1204,64,4,30,1,set_switch(64); stop,6,"{""0x0117"": 4, ""0x0111"": 2}"
