label,line,opcode,args
label0031,29,read_switch_flag_on_floor,r1-r3
label0031,33,set_switch_flag_sync,"... r1, r2"
label002F,39,read_switch_flag_on_floor,r1-r3
label002F,43,clear_switch_flag_sync,"... r1, r2"
label0010,183,read_switch_flag_on_floor,r60-r62
start,358,set_qt_exit,label0028
start,359,set_qt_cancel,label0015
start,360,set_qt_success,label0059
start,361,set_qt_failure,label004A
start,368,set_floor_handler,"... 0x0 /* 0 */, label004F"
start,371,set_floor_handler,"... 0x1 /* 1 */, label005B"
label0068,395,pl_add_meseta2,... 0xFA0 /* 4000 */
label003B,403,pl_add_meseta2,... 0x1F40 /* 8000 */
label005E,411,pl_add_meseta2,... 0x2EE0 /* 12000 */
label0048,419,pl_add_meseta2,... 0x3E80 /* 16000 */
label004F,429,jmpi_eq,"r255, 0x00000001, label0001"
label004F,430,jmpi_eq,"r254, 0x00000001, label0001"
label004F,431,jmpi_eq,"r253, 0x00000001, label0043"
label0030,499,sync_register2,"... r205, 0x1 /* 1 */"
label0478,558,jmpi_eq,"r255, 0x00000001, label005F"
label0478,559,jmpi_eq,"r254, 0x00000001, label000C"
label0478,560,jmpi_eq,"r253, 0x00000001, label000B"
label000D,643,item_create2,"r60-r71, r72"
label000D,661,set,r255
label0029,683,item_create2,"r60-r71, r72"
label0029,701,set,r255
label0020,723,item_create2,"r60-r71, r72"
label0020,741,set,r255
label0009,771,item_create2,"r60-r71, r72"
label0006,799,item_create2,"r60-r71, r72"
label0058,820,set,r255
label0064,855,jmpi_eq,"r254, 0x00000001, label0001"
label0069,866,set,r254
label006A,871,jmpi_eq,"r254, 0x00000001, label0001"
label006A,872,jmpi_eq,"r253, 0x00000001, label0001"
label005B,904,sync_register2,"... r205, 0x1 /* 1 */"
label0024,909,gettime,r201
label0016,919,jmpi_eq,"r254, 0x00000001, label006C"
label0060,928,show_timer,
label0060,930,gettime,r201
label0060,933,winset_time,r203
label0060,935,hide_timer,
label0060,941,set,r253
label0066,981,read_switch_flag,r195-r196
label0066,984,read_switch_flag,r195-r196
label0066,987,read_switch_flag,r195-r196
label0066,991,set_switch_flag_sync,"... 0x1 /* 1 */, 0x19 /* 25 */"
label0033,999,read_switch_flag_on_floor,r60-r62
label0033,1002,read_switch_flag,r140-r141
label0033,1004,read_switch_flag,r142-r143
label0033,1006,read_switch_flag,r144-r145
label0017,1015,sync_register2,"... r96, 0x1 /* 1 */"
label0017,1024,set_switch_flag_sync,"... 0x1 /* 1 */, 0x32 /* 50 */"
label0046,1036,read_switch_flag_on_floor,r60-r62
label0046,1039,read_switch_flag,r140-r141
label0046,1041,read_switch_flag,r142-r143
label0039,1050,sync_register2,"... r96, 0x1 /* 1 */"
label0039,1059,set_switch_flag_sync,"... 0x1 /* 1 */, 0x3C /* 60 */"
label0032,1070,read_switch_flag_on_floor,r60-r62
label0032,1073,read_switch_flag,r140-r141
label0032,1075,read_switch_flag,r142-r143
label0032,1077,read_switch_flag,r144-r145
label0032,1079,read_switch_flag,r146-r147
label0012,1088,sync_register2,"... r96, 0x1 /* 1 */"
label0012,1097,set_switch_flag_sync,"... 0x1 /* 1 */, 0xA /* 10 */"
label0045,1110,read_switch_flag_on_floor,r60-r62
label0045,1113,read_switch_flag,r140-r141
label0045,1115,read_switch_flag,r142-r143
label0035,1124,sync_register2,"... r96, 0x1 /* 1 */"
label0035,1133,set_switch_flag_sync,"... 0x1 /* 1 */, 0x14 /* 20 */"
label0065,1144,read_switch_flag_on_floor,r60-r62
label0065,1147,read_switch_flag,r140-r141
label0065,1149,read_switch_flag,r142-r143
label0049,1158,sync_register2,"... r96, 0x1 /* 1 */"
label0049,1167,set_switch_flag_sync,"... 0x1 /* 1 */, 0x1F /* 31 */"
label000F,1176,jmpi_eq,"r254, 0x00000001, label0001"
label000F,1177,jmpi_eq,"r253, 0x00000001, label0001"
label000F,1180,read_switch_flag_on_floor,r60-r62
label0056,1190,sync_register2,"... r157, 0x1 /* 1 */"
label0056,1196,set,r254
label0075,1334,switch_call,"r250, [label0022, label0025, label002A, label002D]"
label0003,1360,switch_call,"r250, [label006E, label0070, label0073, label0076]"
