floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
7,1,1,1,180,1,set_switch(1); stop,0,{}
7,5,2,1,1,1,trigger_event(6); stop,4,"{""0x00D5"": 3, ""0x00D7"": 1}"
7,6,2,2,60,1,trigger_event(12); trigger_event(15); trigger_event(17); set_switch(2); stop,2,"{""0x00D7"": 2}"
7,10,20,1,90,1,trigger_event(11); stop,0,{}
7,11,20,2,150,1,set_switch(3); stop,0,{}
7,12,20,3,1,1,stop,0,{}
7,15,20,4,1,1,trigger_event(16); stop,0,{}
7,16,20,5,1,1,stop,0,{}
7,17,20,6,1,1,trigger_event(18); stop,0,{}
7,18,20,7,1,1,stop,0,{}
7,20,10,1,90,1,"construct_objects(room=10,group_or_wave=1); stop",0,{}
7,21,10,2,1,1,set_switch(4); stop,0,{}
7,25,3,1,90,1,trigger_event(26); stop,0,{}
7,26,3,2,60,1,trigger_event(35); trigger_event(37); set_switch(5); stop,0,{}
7,30,4,1,30,1,set_switch(23); stop,1,"{""0x00D6"": 1}"
7,31,4,2,90,1,trigger_event(42); set_switch(6); stop,0,{}
7,35,4,3,1,1,trigger_event(36); stop,0,{}
7,36,4,4,1,1,stop,0,{}
7,37,4,5,1,1,trigger_event(38); stop,0,{}
7,38,4,6,1,1,stop,0,{}
7,40,21,1,60,1,trigger_event(41); stop,0,{}
7,41,21,2,120,1,trigger_event(47); set_switch(7); stop,0,{}
7,42,21,3,1,1,stop,0,{}
7,45,5,1,120,1,trigger_event(46); stop,7,"{""0x00D9"": 7}"
7,46,5,2,120,1,set_switch(8); stop,8,"{""0x00D5"": 8}"
7,47,5,3,1,1,stop,8,"{""0x00D7"": 8}"
7,50,22,1,150,1,trigger_event(51); stop,0,{}
7,51,22,2,60,1,set_switch(21); stop,0,{}
7,52,22,3,30,1,trigger_event(53); stop,0,{}
7,53,22,4,180,1,set_switch(9); stop,0,{}
7,55,30,1,10,1,trigger_event(56); stop,0,{}
7,56,30,2,60,1,set_switch(10); stop,0,{}
7,300,7,1,1,1,set_switch(73); stop,3,"{""0x00D5"": 3}"
7,301,2,1,40,1,trigger_event(302); stop,4,"{""0x00D5"": 3, ""0x00D7"": 1}"
7,302,2,2,30,1,trigger_event(303); stop,2,"{""0x00D7"": 2}"
7,303,2,3,60,1,trigger_event(304); stop,6,"{""0x00D7"": 4, ""0x00D9"": 2}"
