label,line,instructions
start,16,0
label0003,21,31
label0002,54,8
label0004,64,1
label0001,67,7
label001E,76,15
label000A,93,31
label0029,126,4
label002A,132,4
label002B,138,4
label002C,144,4
label002D,150,6
label002E,158,3
label002F,163,3
label0030,168,3
label0031,173,13
label0032,188,9
label0033,199,9
label0034,210,9
label0021,221,4
label0022,227,2
label006E,231,6
label006F,239,8
label0070,249,5
label0064,256,23
label0044,281,4
label0045,287,4
label0046,293,9
label0047,305,9
label0048,316,9
label0049,327,2
label00C8,331,14
label012C,347,40
label0190,389,0
label0096,394,5
label0097,401,8
label0098,411,8
label0099,421,8
label009A,431,8
label0037,441,40
label0038,483,20
label0039,505,2
label003A,509,5
label003B,516,8
label003C,527,8
label00C9,537,0
label0050,542,11
label0051,556,12
label005E,571,4
label005C,577,16
label0060,595,11
label005F,608,12
label005D,622,7
label0052,631,7
label0053,641,7
label0054,651,9
label0055,662,11
label0056,676,11
label0057,690,9
label0058,702,15
label0059,720,7
label005A,730,19
label005B,751,12
