floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,111,11,1,50,1,trigger_event(1111); stop,3,"{""0x0044"": 3}"
1,1111,11,2,50,1,trigger_event(1112); stop,3,"{""0x0043"": 3}"
1,1112,11,3,50,1,trigger_event(1113); stop,3,"{""0x0044"": 3}"
1,1113,11,4,50,1,set_switch(5); set_switch(6); stop,3,"{""0x0044"": 3}"
1,101,10,1,30,1,trigger_event(1011); stop,3,"{""0x0044"": 3}"
1,1011,10,2,30,1,trigger_event(1012); stop,3,"{""0x0044"": 3}"
1,1012,10,3,30,1,set_switch(7); set_switch(8); stop,3,"{""0x0044"": 3}"
1,51,5,1,30,1,trigger_event(511); stop,3,"{""0x0041"": 3}"
1,511,5,2,30,1,trigger_event(512); stop,6,"{""0x0041"": 6}"
1,512,5,3,30,1,set_switch(1); set_switch(2); stop,3,"{""0x0043"": 3}"
1,52,5,4,30,1,stop,3,"{""0x0044"": 3}"
1,53,5,5,30,1,stop,1,"{""0x0044"": 1}"
1,71,7,1,30,1,trigger_event(711); stop,5,"{""0x0044"": 5}"
1,711,7,2,30,1,trigger_event(712); stop,5,"{""0x0044"": 5}"
1,712,7,3,30,1,set_switch(3); stop,5,"{""0x0044"": 5}"
1,41,4,1,30,1,trigger_event(411); stop,5,"{""0x0042"": 1, ""0x0044"": 4}"
1,411,4,2,30,1,trigger_event(412); stop,4,"{""0x0044"": 4}"
1,412,4,3,30,1,set_switch(9); stop,6,"{""0x0044"": 6}"
3,502,50,1,30,1,trigger_event(5021); stop,6,"{""0x0063"": 6}"
3,5021,50,2,30,1,trigger_event(5022); stop,6,"{""0x0063"": 6}"
3,5022,50,3,30,1,set_switch(2); set_switch(3); stop,6,"{""0x0063"": 6}"
3,321,32,1,30,1,trigger_event(3211); stop,5,"{""0x0061"": 4, ""0x0060"": 1}"
3,3211,32,2,30,1,trigger_event(3212); stop,2,"{""0x0062"": 1, ""0x0060"": 1}"
3,3212,32,3,30,1,set_switch(27); set_switch(5); set_switch(7); stop,6,"{""0x0063"": 6}"
3,341,34,1,30,1,trigger_event(3411); stop,5,"{""0x0063"": 5}"
3,3411,34,2,30,1,trigger_event(3412); stop,8,"{""0x0063"": 8}"
3,3412,34,3,30,1,set_switch(6); set_switch(10); stop,6,"{""0x0063"": 6}"
3,531,53,1,30,1,trigger_event(5311); stop,4,"{""0x0061"": 4}"
3,5311,53,2,30,1,trigger_event(5312); stop,4,"{""0x0061"": 4}"
3,5312,53,3,30,1,trigger_event(5313); stop,5,"{""0x0061"": 5}"
3,5313,53,4,30,1,set_switch(8); set_switch(11); set_switch(12); stop,3,"{""0x0060"": 3}"
3,101,10,1,30,1,trigger_event(1011); stop,4,"{""0x0061"": 1, ""0x0063"": 3}"
3,1011,10,2,30,1,set_switch(8); set_switch(11); set_switch(12); stop,5,"{""0x0063"": 5}"
3,301,30,1,30,1,trigger_event(3011); stop,4,"{""0x0061"": 3, ""0x0060"": 1}"
3,3011,30,2,30,1,trigger_event(3012); stop,5,"{""0x0063"": 5}"
3,3012,30,3,30,1,stop,5,"{""0x0063"": 5}"
3,601,60,1,30,1,trigger_event(6011); stop,3,"{""0x0060"": 3}"
3,6011,60,2,30,1,trigger_event(6012); stop,4,"{""0x0063"": 4}"
3,6012,60,3,30,1,trigger_event(6013); stop,4,"{""0x0063"": 4}"
3,6013,60,4,30,1,trigger_event(6014); stop,3,"{""0x0061"": 2, ""0x0062"": 1}"
3,6014,60,5,30,1,trigger_event(6015); stop,3,"{""0x0060"": 3}"
3,6015,60,6,30,1,trigger_event(6016); stop,4,"{""0x0063"": 4}"
3,6016,60,7,30,1,trigger_event(6017); stop,4,"{""0x0063"": 4}"
3,6017,60,8,30,1,set_switch(13); set_switch(14); set_switch(15); set_switch(16); set_switch(17); set_switch(18); stop,4,"{""0x0063"": 4}"
3,111,11,1,30,1,stop,0,{}
3,112,11,2,30,1,trigger_event(1121); stop,0,{}
3,1121,11,3,30,1,stop,0,{}
3,331,33,1,30,1,trigger_event(3311); stop,3,"{""0x0062"": 3}"
3,3311,33,2,30,1,trigger_event(3312); stop,1,"{""0x0060"": 1}"
