floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,10,1,set_switch(11); set_switch(12); stop,23,"{""0x00A6"": 23}"
1,111,11,1,100,1,trigger_event(1111); stop,5,"{""0x0041"": 2, ""0x0061"": 3}"
1,1111,11,2,100,1,set_switch(32); set_switch(33); stop,4,"{""0x00A6"": 2, ""0x0060"": 2}"
1,201,20,1,10,1,set_switch(9); set_switch(10); stop,16,"{""0x0060"": 16}"
1,301,30,1,200,1,trigger_event(3011); stop,3,"{""0x0041"": 2, ""0x0060"": 1}"
1,3011,30,2,10,1,set_switch(21); set_switch(22); set_switch(23); set_switch(24); set_switch(25); set_switch(26); set_switch(27); set_switch(30); set_switch(31); stop,3,"{""0x00A6"": 2, ""0x0040"": 1}"
1,401,40,1,1,1,trigger_event(4011); stop,6,"{""0x0041"": 2, ""0x0061"": 2, ""0x00A6"": 2}"
1,4011,40,2,1,1,trigger_event(4012); stop,9,"{""0x00A6"": 3, ""0x0060"": 6}"
1,4012,40,3,200,1,set_switch(36); set_switch(37); set_switch(38); set_switch(39); set_switch(40); set_switch(41); stop,0,{}
1,411,41,1,10,1,trigger_event(4111); stop,5,"{""0x0061"": 3, ""0x0040"": 2}"
1,4111,41,2,10,1,set_switch(44); set_switch(45); stop,6,"{""0x0040"": 1, ""0x0060"": 2, ""0x00A6"": 3}"
1,501,50,1,10,1,set_switch(13); set_switch(14); set_switch(15); set_switch(16); stop,6,"{""0x0061"": 2, ""0x0060"": 4}"
1,502,50,2,10,1,trigger_event(5021); stop,3,"{""0x00A6"": 3}"
1,5021,50,3,200,1,set_switch(19); set_switch(20); stop,8,"{""0x0060"": 1, ""0x0061"": 7}"
1,601,60,1,10,1,trigger_event(6011); stop,10,"{""0x0041"": 8, ""0x0061"": 2}"
1,6011,60,2,100,1,set_switch(9); set_switch(10); set_switch(15); set_switch(16); set_switch(17); set_switch(18); stop,20,"{""0x0040"": 3, ""0x00A5"": 8, ""0x00A6"": 5, ""0x0061"": 2, ""0x0042"": 2}"
1,611,61,1,10,1,trigger_event(6111); stop,6,"{""0x0042"": 1, ""0x0061"": 2, ""0x00A6"": 3}"
1,6111,61,2,10,1,set_switch(25); set_switch(26); set_switch(30); set_switch(31); stop,3,"{""0x0060"": 3}"
1,701,70,1,10,1,trigger_event(7011); stop,7,"{""0x00A6"": 7}"
1,7011,70,2,100,1,set_switch(11); set_switch(12); set_switch(13); set_switch(14); stop,9,"{""0x0040"": 9}"
1,702,70,3,10,1,set_switch(34); set_switch(35); stop,3,"{""0x0061"": 1, ""0x00A6"": 2}"
