source,opcode,target,line
start,set_enemy_physical_data,label0320,19
start,set_enemy_resist_data,label0322,22
start,set_enemy_movement_data,label0323,25
start,set_floor_handler,label0001,31
label0001,thread_stg,label0190,136
label0001,thread_stg,label019A,137
label0001,thread_stg,label019B,138
label0001,thread_stg,label019C,139
label0001,thread_stg,label019D,140
label0001,thread_stg,label01AE,141
label0001,set_quest_board_handler,label0002,145
label0001,set_quest_board_handler,label0003,150
label0190,jmpi_eq,label01A4,178
label0190,jmpi_gt,label0191,179
label0190,jmp,label0191,181
label0191,jmpi_eq,label01A4,186
label0191,jmpi_lt,label0191,188
label0191,jmpi_gt,label0195,192
label0191,jmpi_gt,label0194,193
label0191,jmpi_gt,label0193,194
label0191,jmpi_gt,label0192,195
label0191,jmp,label0191,196
label0192,jmpi_eq,label0191,200
label0192,jmp,label0191,204
label0193,jmpi_eq,label0191,208
label0193,jmp,label0191,212
label0194,jmpi_eq,label0191,216
label0194,jmp,label0191,220
label0195,jmpi_eq,label0191,224
label0195,jmp,label0191,228
label019A,jmpi_eq,label01A4,233
label019A,jmpi_eq,label019A,234
label019A,switch_call,label01A4,238
label019A,switch_call,label01A5,238
label019A,switch_call,label01A6,238
label019A,switch_call,label01A4,242
label019A,switch_call,label01A7,242
label019A,switch_call,label01A8,242
label019A,switch_call,label01A4,246
label019A,switch_call,label01A9,246
label019A,switch_call,label01AA,246
label019B,jmpi_eq,label01A4,251
label019B,jmpi_eq,label019B,252
label019C,jmpi_eq,label01A4,262
label019C,jmpi_eq,label019C,263
label019D,jmpi_eq,label01A4,277
label019D,jmpi_eq,label019D,278
label01A5,jmpi_eq,label01A4,287
label01A6,jmpi_eq,label01A4,294
label01A7,jmpi_eq,label01A4,301
label01A8,jmpi_eq,label01A4,308
label01A9,jmpi_eq,label01A4,315
label01AA,jmpi_eq,label01A4,322
label01AE,jmpi_eq,label01A4,330
label01AE,switch_call,label01A4,331
label01AE,switch_call,label01AF,331
label01AE,switch_call,label01B0,331
label01AE,switch_call,label01A4,332
label01AE,switch_call,label01B1,332
label01AE,switch_call,label01B2,332
label01AE,switch_call,label01A4,333
label01AE,switch_call,label01B3,333
label01AE,switch_call,label01B4,333
label01AE,jmp,label01AE,334
label01AF,jmpi_eq,label01A4,338
label01B0,jmpi_eq,label01A4,355
label01B1,jmpi_eq,label01A4,372
label01B2,jmpi_eq,label01A4,381
label01B3,jmpi_eq,label01A4,390
label01B4,jmpi_eq,label01A4,399
