label,line,opcode,args
start,31,set_floor_handler,"... 0x10 /* 16 */, label0001"
label0001,61,ba_set_meseta_drop_mode,... 0x2 /* 2 */
label0001,72,ba_set_time_limit,... 0xA /* 10 */
label0001,115,ba_meseta_score,r100-r102
label0001,145,set_quest_board_handler,"... 0x0 /* 0 */, label0002, ""「ルール詳細」"""
label0001,150,set_quest_board_handler,"... 0x1 /* 1 */, label0003, ""「得点詳細」"""
label0190,180,gettime,r200
label0191,190,gettime,r202
label0192,203,sync_register2,"... r203, 0x1 /* 1 */"
label0193,211,sync_register2,"... r204, 0x1 /* 1 */"
label0194,219,sync_register2,"... r205, 0x1 /* 1 */"
label0195,227,sync_register2,"... r206, 0x1 /* 1 */"
label019A,238,switch_call,"r102, [label01A4, label01A5, label01A6]"
label019A,242,switch_call,"r102, [label01A4, label01A7, label01A8]"
label019A,246,switch_call,"r102, [label01A4, label01A9, label01AA]"
label01A5,290,sync_register2,"... r231, 0x1 /* 1 */"
label01A6,297,sync_register2,"... r231, 0x2 /* 2 */"
label01A7,304,sync_register2,"... r232, 0x1 /* 1 */"
label01A8,311,sync_register2,"... r232, 0x2 /* 2 */"
label01A9,318,sync_register2,"... r233, 0x1 /* 1 */"
label01AA,325,sync_register2,"... r233, 0x2 /* 2 */"
label01AE,331,switch_call,"r231, [label01A4, label01AF, label01B0]"
label01AE,332,switch_call,"r232, [label01A4, label01B1, label01B2]"
label01AE,333,switch_call,"r233, [label01A4, label01B3, label01B4]"
