label,line,opcode,args
label000B,85,switch_jmp,"r230, [label0001, label000C]"
label015F,125,pl_add_meseta2,... 0x1F4 /* 500 */
label0160,131,pl_add_meseta2,... 0x7D0 /* 2000 */
label0161,137,pl_add_meseta2,... 0x1388 /* 5000 */
label0162,143,pl_add_meseta2,... 0x2EE0 /* 12000 */
label0096,159,switch_jmp,"r0, [label0097, label000B]"
label0136,197,jmpi_eq,"r254, 0x00000001, label0139"
label0138,245,set,r253
label0139,255,set,r255
label00FA,259,jmpi_eq,"r254, 0x00000001, label000B"
label00FA,263,sync_register2,"... r210, 0x1 /* 1 */"
label00FA,265,switch_jmp,"r230, [label0103, label000B]"
label00FB,280,switch_jmp,"r230, [label0102, label0001]"
label0102,283,gettime,r201
label0105,292,show_timer,
label00FC,296,jmpi_eq,"r254, 0x00000001, label0001"
label00FC,298,gettime,r201
label00FC,301,winset_time,r203
label0106,309,winset_time,r204
label0106,310,hide_timer,
label0106,323,sync_register2,"... r253, 0x1 /* 1 */"
label010E,339,read_switch_flag_on_floor,r150-r152
label010E,342,read_switch_flag_on_floor,r150-r152
label010F,354,read_switch_flag_on_floor,r150-r152
label0110,366,read_switch_flag_on_floor,r150-r152
label0110,369,read_switch_flag_on_floor,r150-r152
label0110,372,read_switch_flag_on_floor,r150-r152
label0104,385,read_switch_flag_on_floor,r240-r242
label0104,388,set,r254
