source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0098,23
start,set_floor_handler,label00A1,26
start,set_floor_handler,label009B,29
start,set_floor_handler,label00A2,32
start,set_floor_handler,label009D,35
start,set_floor_handler,label00A3,38
start,set_floor_handler,label009E,41
start,set_floor_handler,label00A0,44
start,set_floor_handler,label00A4,47
start,set_qt_success,label00FA,48
label0096,switch_jmp,label00C8,135
label0096,switch_jmp,label00C9,135
label00C8,thread_stg,label01AE,166
label00C8,thread_stg,label03E0,167
label00C8,call,label03C1,168
label00C8,jmpi_eq,label00CD,169
label00C8,call,label03CA,170
label00C8,call,label0136,171
label00CD,call,label0136,175
label00C9,thread_stg,label01AE,179
label00C9,thread_stg,label0226,180
label00C9,thread_stg,label03DE,181
label00C9,thread_stg,label03DF,182
label00C9,call,label05DB,183
label00C9,jmpi_eq,label00CB,196
label00C9,thread_stg,label03B6,197
label00CA,call,label03AD,201
label00FA,jmpi_eq,label00FB,205
label00FA,jmpi_eq,label00FC,206
label00FA,jmpi_eq,label00FD,207
label00FA,jmpi_eq,label00FE,208
label0097,thread_stg,label0225,256
label0097,call,label00DE,257
label0097,call,label00DF,261
label0097,jmpi_eq,label00CA,262
label0098,thread_stg,label01AE,266
label0098,thread_stg,label01F4,267
label0098,thread_stg,label01FE,268
label0098,thread_stg,label03BB,269
label0098,jmpi_eq,label0097,276
label0098,jmpi_eq,label0097,277
label0098,thread_stg,label0226,278
label0098,jmpi_eq,label00CA,279
label00A1,thread_stg,label0197,283
label00A1,thread_stg,label01AE,284
label00A1,thread_stg,label01F4,285
label00A1,thread_stg,label01FE,286
label00A1,thread_stg,label0226,287
label00A1,thread_stg,label03B6,288
label00A1,jmpi_eq,label03E8,289
label03E8,thread_stg,label0514,301
label03E8,thread_stg,label0578,302
label03E8,thread_stg,label0582,303
label03E8,thread_stg,label03F2,304
label03E8,jmp_eq,label0640,306
label03F2,jmpi_eq,label0001,323
label03F2,jmp_eq,label0001,324
label03F2,jmpi_eq,label03FC,326
label03F2,jmp,label03F2,327
label03FC,jmp_ge,label03FD,336
label03FC,jmp,label041A,337
label03FD,jmp_le,label03FE,340
label03FD,jmp,label041A,341
label03FE,jmp_ge,label03FF,344
label03FE,jmp,label041A,345
label03FF,jmp_le,label0406,348
label03FF,jmp,label041A,349
label0406,jmp,label03F2,372
label041A,jmp,label03F2,389
label04B0,jmpi_eq,label0001,392
label04B0,jmp_eq,label0001,393
label04BA,jmpi_eq,label0001,421
label04BA,jmp_eq,label0001,422
label0514,jmp_le,label0514,477
label0514,switch_jmp,label051E,480
label0514,switch_jmp,label0528,480
label0514,jmp_le,label0514,481
label0514,jmp,label0514,483
label051E,jmp,label0514,493
label0528,jmp,label0514,502
label0578,jmpi_eq,label0578,506
label0578,jmp_le,label0578,508
label0578,jmp,label0578,515
label0582,jmpi_eq,label0582,519
label0582,jmp_le,label0582,521
label0582,jmp,label0582,528
label063F,call,label0640,531
label0640,thread_stg,label067C,535
label067C,jmpi_eq,label0001,539
label067C,jmpi_lt,label067C,542
label067C,jmpi_eq,label067D,546
label067C,jmp,label067C,548
label067D,call,label064D,551
label064B,jmpi_eq,label0001,570
label064C,jmpi_eq,label064F,585
label064C,jmpi_eq,label064F,586
label064C,jmp_eq,label064D,587
label064D,call,label04C4,600
label064E,jmpi_eq,label0001,604
label0064,call,label00DE,621
label0064,call,label00DF,625
label0064,jmpi_eq,label00CA,626
label009B,thread_stg,label01AE,630
label009B,thread_stg,label01F4,631
label009B,thread_stg,label01FE,632
label009B,thread_stg,label0226,633
label009B,jmpi_eq,label0064,634
label009B,call,label05DB,635
label009B,jmpi_eq,label00CA,636
label00A2,thread_stg,label019C,640
label00A2,thread_stg,label01AE,641
label00A2,thread_stg,label01F4,642
label00A2,thread_stg,label01FE,643
label00A2,thread_stg,label0226,644
label00A2,thread_stg,label03B6,645
label0065,call,label00DE,650
label0065,call,label00DF,654
label0065,jmpi_eq,label00CA,655
label009D,thread_stg,label01AE,659
label009D,thread_stg,label01F4,660
label009D,thread_stg,label01FE,661
label009D,thread_stg,label0226,662
label009D,jmpi_eq,label0065,663
label009D,jmpi_eq,label00CA,664
label00A3,thread_stg,label01A6,668
label00A3,thread_stg,label01AE,669
label00A3,thread_stg,label01F4,670
label00A3,thread_stg,label01FE,671
label00A3,thread_stg,label0226,672
label00A3,thread_stg,label03B6,673
label009E,thread_stg,label01AE,677
label009E,thread_stg,label01F4,678
label009E,thread_stg,label01FE,679
label009E,thread_stg,label0226,680
label009E,thread_stg,label03B6,681
label009E,thread_stg,label0366,682
label0381,call,label0352,742
label0381,jmpi_eq,label0382,743
label0381,jmpi_gt,label0380,744
label0380,jmp,label0383,748
label0382,call,label0353,751
label0382,jmpi_eq,label0001,752
label0383,jmpi_eq,label0001,756
label0385,jmpi_ge,label0386,767
label0385,jmp,label0385,768
label0386,jmpi_le,label0387,776
label0386,jmp,label038E,777
label0387,jmpi_ge,label0388,780
label0387,jmp,label038E,781
label0388,jmpi_le,label0389,784
label0388,jmp,label038E,785
label0389,jmpi_ge,label038A,788
label0389,jmp,label038E,789
label038A,jmpi_eq,label0354,793
label038A,jmpi_eq,label0356,794
label038A,jmpi_eq,label0358,795
label038A,jmpi_eq,label035A,796
label038A,jmpi_eq,label035C,797
label038A,jmpi_eq,label035E,798
label038A,jmpi_eq,label038F,799
label038A,jmp,label0384,800
label038F,jmpi_eq,label0395,811
label038F,call,label0352,815
label038F,jmpi_eq,label038D,816
label038F,call,label00DC,817
label038F,jmpi_gt,label0076,906
label038F,jmp,label0075,907
label0075,jmpi_gt,label0076,914
label0075,jmp,label037E,915
label0076,jmp,label037E,931
label037E,jmpi_gt,label0390,952
label037E,jmp,label0391,953
label0390,call,label02DA,956
label0390,call,label02BD,957
label0390,jmpi_eq,label0392,965
label0390,call,label00DD,973
label0391,call,label00DC,980
label0391,call,label00DD,990
label0395,call,label0353,997
label0395,jmpi_eq,label0394,998
label0395,call,label00DC,999
label0395,jmpi_gt,label0396,1048
label0395,jmp,label037F,1049
label0396,call,label02DA,1052
label0396,call,label02BD,1053
label0396,jmpi_eq,label0397,1061
label0396,call,label00DD,1084
label0392,call,label00DC,1091
label0392,call,label02DA,1092
label0392,call,label02BD,1093
label0392,call,label00DD,1111
label0397,call,label00DC,1115
label0397,call,label02DA,1116
label0397,call,label02BD,1117
label0397,call,label00DD,1135
label037F,call,label00DD,1149
label0393,thread_stg,label0381,1153
label0394,call,label00DC,1157
label0394,call,label00DD,1165
label038D,call,label00DC,1172
label038D,call,label00DD,1197
label0354,call,label00DE,1201
label0354,jmpi_eq,label0355,1202
label0354,call,label00DF,1206
label0354,jmp,label0384,1207
label0355,call,label00DF,1213
label0355,jmp,label0384,1214
label0356,call,label00DE,1217
label0356,jmpi_eq,label0357,1218
label0356,call,label00DF,1222
label0356,jmp,label0384,1223
label0357,call,label00DF,1230
label0357,jmp,label0384,1231
label0358,call,label00DE,1234
label0358,jmpi_eq,label0359,1235
label0358,call,label00DF,1239
label0358,jmp,label0384,1240
label0359,call,label00DF,1246
label0359,jmp,label0384,1247
label035A,call,label00DE,1250
label035A,jmpi_eq,label035B,1251
label035A,call,label00DF,1255
label035A,jmp,label0384,1256
label035B,call,label00DF,1262
label035B,jmp,label0384,1263
label035C,call,label00DE,1266
label035C,jmpi_eq,label035D,1267
label035C,call,label00DF,1271
label035C,jmp,label0384,1272
label035D,call,label00DF,1278
label035D,jmp,label0384,1279
label035E,call,label00DE,1282
label035E,jmpi_eq,label035F,1283
label035E,call,label00DF,1287
label035E,jmp,label0384,1288
label035F,call,label00DF,1294
label035F,jmp,label0384,1295
label0366,jmpi_ge,label0366,1300
label0366,jmp,label0366,1308
label0066,call,label00DE,1312
label0066,call,label00DF,1316
label0066,jmpi_eq,label00CA,1317
label00A0,thread_stg,label01AE,1321
label00A0,thread_stg,label01F4,1322
label00A0,thread_stg,label01FE,1323
label00A0,thread_stg,label0226,1324
label00A0,jmpi_eq,label0066,1325
label00A0,jmpi_eq,label00CA,1326
label00A4,thread_stg,label01B0,1330
label00A4,thread_stg,label01F4,1331
label00A4,thread_stg,label01FE,1332
label00A4,thread_stg,label0226,1333
label00A4,thread_stg,label03B6,1334
label0190,jmpi_eq,label0001,1340
label0191,jmpi_eq,label0001,1351
label0192,jmpi_eq,label0001,1359
label0193,jmpi_eq,label0001,1368
label0195,jmpi_eq,label0001,1375
label0195,jmpi_eq,label0001,1376
label0196,jmpi_eq,label0196,1380
label0196,call,label00CF,1381
label0196,call,label05DC,1384
label0197,jmpi_eq,label0001,1389
label0197,jmpi_eq,label0001,1390
