floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
2,41,4,1,1,1,trigger_event(411); stop,8,"{""0x0044"": 8}"
2,411,4,2,1,1,trigger_event(412); stop,9,"{""0x0043"": 6, ""0x0040"": 1, ""0x0044"": 2}"
2,412,4,3,1,1,set_switch(90); stop,4,"{""0x0041"": 1, ""0x0040"": 3}"
2,42,4,4,300,1,set_switch(90); stop,3,"{""0x0044"": 1, ""0x0042"": 2}"
2,121,12,1,100,1,trigger_event(1211); stop,14,"{""0x0044"": 6, ""0x0041"": 8}"
2,1211,12,2,30,1,trigger_event(1212); stop,17,"{""0x0044"": 16, ""0x0042"": 1}"
2,1212,12,3,30,1,set_switch(10); stop,11,"{""0x0044"": 10, ""0x0043"": 1}"
2,122,12,4,1,1,set_switch(10); stop,4,"{""0x0040"": 1, ""0x0041"": 1, ""0x0043"": 2}"
5,501,50,5,200,1,trigger_event(5011); stop,1,"{""0x0064"": 1}"
5,5011,50,1,100,1,trigger_event(5012); stop,14,"{""0x0061"": 6, ""0x0062"": 4, ""0x0063"": 4}"
5,5012,50,2,100,1,trigger_event(5013); stop,12,"{""0x0063"": 12}"
5,5013,50,3,100,1,set_switch(1); set_switch(2); set_switch(3); stop,3,"{""0x0065"": 3}"
5,502,50,4,1,1,set_switch(1); set_switch(2); set_switch(3); stop,1,"{""0x0063"": 1}"
5,511,51,1,10,1,trigger_event(5111); stop,4,"{""0x0064"": 4}"
5,5111,51,2,500,1,trigger_event(5112); stop,6,"{""0x0063"": 6}"
5,5112,51,3,200,1,set_switch(8); set_switch(9); set_switch(90); stop,12,"{""0x0062"": 3, ""0x0063"": 9}"
5,512,51,4,1000,1,set_switch(8); set_switch(9); set_switch(90); stop,14,"{""0x0065"": 1, ""0x0063"": 8, ""0x0062"": 4, ""0x0061"": 1}"
5,601,60,1,30,1,trigger_event(6011); stop,8,"{""0x0063"": 5, ""0x0061"": 3}"
5,6011,60,2,100,1,trigger_event(6012); stop,9,"{""0x0061"": 9}"
5,6012,60,3,100,1,set_switch(4); set_switch(5); stop,6,"{""0x0062"": 6}"
5,602,60,4,1,1,set_switch(4); set_switch(5); stop,1,"{""0x0061"": 1}"
5,611,61,1,1,1,trigger_event(6111); stop,8,"{""0x0063"": 6, ""0x0061"": 2}"
5,6111,61,2,10,1,trigger_event(6112); stop,7,"{""0x0063"": 3, ""0x0062"": 2, ""0x0061"": 2}"
5,6112,61,3,10,1,set_switch(6); set_switch(7); stop,5,"{""0x0063"": 5}"
5,612,61,4,1,1,trigger_event(6121); set_switch(6); set_switch(7); stop,1,"{""0x0061"": 1}"
5,6121,61,5,1000,1,set_switch(8); set_switch(9); set_switch(90); stop,1,"{""0x0063"": 1}"
7,201,20,1,400,1,trigger_event(2011); stop,4,"{""0x0082"": 4}"
7,2011,20,2,10,1,trigger_event(2012); stop,11,"{""0x0082"": 10, ""0x0081"": 1}"
7,2012,20,3,10,1,set_switch(2); set_switch(3); stop,7,"{""0x0082"": 6, ""0x0084"": 1}"
7,202,20,4,1,1,set_switch(2); set_switch(3); stop,2,"{""0x0082"": 1, ""0x0084"": 1}"
7,501,50,1,1,1,trigger_event(5011); stop,1,"{""0x0083"": 1}"
7,5011,50,2,1,1,trigger_event(5012); stop,5,"{""0x0083"": 1, ""0x0084"": 4}"
7,5012,50,3,1,1,stop,1,"{""0x0083"": 1}"
7,502,50,4,1,1,trigger_event(5021); stop,1,"{""0x0083"": 1}"
7,5021,50,5,1,1,trigger_event(5022); stop,1,"{""0x0083"": 1}"
7,5022,50,6,1,1,stop,1,"{""0x0083"": 1}"
7,503,50,7,1,1,trigger_event(5031); stop,1,"{""0x0083"": 1}"
7,5031,50,8,1,1,trigger_event(5032); stop,1,"{""0x0083"": 1}"
