floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,11,1,1,1,1,stop,2,"{""0x00D7"": 2}"
1,31,3,1,10,1,trigger_event(311); stop,2,"{""0x00D7"": 2}"
1,311,3,2,100,1,trigger_event(312); stop,3,"{""0x00D7"": 1, ""0x00D5"": 2}"
1,312,3,3,100,1,"set_switch(1); set_switch(2); set_switch(5); set_switch(8); set_switch(13); set_switch(16); construct_objects(room=3,group_or_wave=1); stop",1,"{""0x00D7"": 1}"
1,32,3,4,100,1,trigger_event(321); stop,2,"{""0x00D7"": 2}"
1,321,3,5,10,1,stop,3,"{""0x00D5"": 3}"
1,33,3,6,10,1,stop,3,"{""0x00D5"": 3}"
1,41,4,1,10,1,trigger_event(411); stop,2,"{""0x00D5"": 2}"
1,411,4,2,100,1,set_switch(9); set_switch(10); set_switch(12); set_switch(14); set_switch(15); stop,3,"{""0x00D5"": 2, ""0x00D7"": 1}"
1,42,4,3,100,1,stop,2,"{""0x00D7"": 2}"
1,43,4,4,10,1,stop,3,"{""0x00D5"": 3}"
1,71,7,1,10,1,stop,3,"{""0x00D5"": 3}"
1,111,11,1,100,1,trigger_event(1111); stop,3,"{""0x00D5"": 2, ""0x00D9"": 1}"
1,1111,11,2,10,1,trigger_event(1112); stop,4,"{""0x00D5"": 2, ""0x00D9"": 2}"
1,1112,11,3,100,1,set_switch(6); stop,3,"{""0x00D9"": 3}"
1,112,11,4,10,1,trigger_event(1121); stop,2,"{""0x00D9"": 2}"
1,1121,11,5,100,1,stop,2,"{""0x00D9"": 2}"
1,113,11,6,10,1,stop,1,"{""0x00D7"": 1}"
1,121,12,1,60,1,"construct_objects(room=12,group_or_wave=2); stop",2,"{""0x00D7"": 2}"
1,151,15,1,10,1,trigger_event(1511); stop,3,"{""0x00D5"": 2, ""0x00D9"": 1}"
1,1511,15,2,100,1,trigger_event(1512); stop,3,"{""0x00D5"": 2, ""0x00D7"": 1}"
1,1512,15,3,100,1,set_switch(1); set_switch(2); stop,3,"{""0x00D5"": 3}"
1,152,15,4,100,1,trigger_event(1521); stop,2,"{""0x00D7"": 2}"
1,1521,15,5,100,1,stop,4,"{""0x00D7"": 2, ""0x00D9"": 2}"
1,153,15,6,10,1,set_switch(4); stop,1,"{""0x00D4"": 1}"
2,21,2,1,100,1,"construct_objects(room=2,group_or_wave=4); set_switch(105); stop",1,"{""0x00D6"": 1}"
2,31,3,1,10,1,trigger_event(311); stop,4,"{""0x00D5"": 4}"
2,311,3,2,100,1,trigger_event(312); stop,3,"{""0x00D5"": 3}"
2,312,3,3,10,1,set_switch(3); stop,3,"{""0x00D5"": 3}"
2,32,3,4,100,1,trigger_event(321); stop,2,"{""0x00D7"": 2}"
2,321,3,5,100,1,stop,3,"{""0x00D9"": 3}"
2,41,4,1,1,1,stop,3,"{""0x00D7"": 3}"
2,51,5,1,10,1,set_switch(5); set_switch(4); stop,3,"{""0x00D5"": 3}"
2,52,5,2,10,1,trigger_event(521); stop,1,"{""0x00D5"": 1}"
2,521,5,3,30,1,trigger_event(522); stop,1,"{""0x00D5"": 1}"
2,522,5,4,10,1,"construct_objects(room=5,group_or_wave=1); stop",1,"{""0x00D5"": 1}"
