label,line,opcode,args
label0078,31,read_switch_flag_on_floor,r1-r3
label0078,35,set_switch_flag_sync,"... r1, r2"
label0072,41,read_switch_flag_on_floor,r1-r3
label0072,45,clear_switch_flag_sync,"... r1, r2"
label0033,230,read_switch_flag_on_floor,r60-r62
start,360,set_qt_success,label00E3
start,361,set_qt_failure,label00BE
start,369,set_floor_handler,"... 0x0 /* 0 */, label00C8"
start,372,set_floor_handler,"... 0x3 /* 3 */, label00D2"
start,375,set_floor_handler,"... 0x5 /* 5 */, label00EB"
label0100,397,pl_add_meseta2,... 0xBB8 /* 3000 */
label008B,407,pl_add_meseta2,... 0x1388 /* 5000 */
label00E9,417,pl_add_meseta2,... 0x1F40 /* 8000 */
label00B7,427,pl_add_meseta2,... 0x2EE0 /* 12000 */
label00C8,436,jmpi_eq,"r254, 0x00000001, label0001"
label00C8,437,jmpi_eq,"r253, 0x00000001, label00DB"
label00B1,547,read_switch_flag_on_floor,r60-r62
label00B1,550,read_switch_flag,r140-r141
label00B1,552,read_switch_flag,r142-r143
label007F,559,set_switch_flag_sync,"... 0x3 /* 3 */, 0x14 /* 20 */"
label00B3,792,read_switch_flag_on_floor,r60-r62
label00B3,795,read_switch_flag,r140-r141
label00B3,797,read_switch_flag,r142-r143
label00B3,799,read_switch_flag,r144-r145
label0085,806,set_switch_flag_sync,"... 0x3 /* 3 */, 0x3C /* 60 */"
label00EC,867,gettime,r201
label00EC,870,winset_time,r203
label00F4,945,set,r253
label0003,995,read_switch_flag_on_floor,r60-r62
label00C9,1000,jmpi_eq,"r254, 0x00000001, label0001"
label00B4,1056,gettime,r130
label0010,1063,read_switch_flag_on_floor,r60-r62
label00D3,1069,jmpi_eq,"r254, 0x00000001, label0001"
label00BF,1127,gettime,r201
label00CA,1137,read_switch_flag_on_floor,r60-r62
label00CA,1140,read_switch_flag,r140-r141
label00CA,1142,read_switch_flag,r142-r143
label00CA,1144,read_switch_flag,r144-r145
label0098,1151,set_switch_flag_sync,"... 0x5 /* 5 */, 0x1E /* 30 */"
label0092,1165,read_switch_flag,r140-r141
label0092,1167,read_switch_flag,r142-r143
label0092,1169,read_switch_flag,r144-r145
label0092,1171,read_switch_flag,r146-r147
label0063,1510,get_stackable_item_count,"r110-r113, r126"
label0056,1521,item_create,"r111-r113, r114"
label0056,1522,item_create,"r111-r113, r114"
label0056,1523,item_create,"r111-r113, r114"
label0056,1524,item_create,"r111-r113, r114"
label0056,1525,item_create,"r111-r113, r114"
label0113,1531,item_create,"r111-r113, r114"
label0113,1533,item_create,"r111-r113, r114"
label0113,1534,item_create,"r111-r113, r114"
label0113,1535,item_create,"r111-r113, r114"
label0113,1536,item_create,"r111-r113, r114"
label0113,1537,item_create,"r111-r113, r114"
label0113,1538,item_create,"r111-r113, r114"
label0113,1539,item_create,"r111-r113, r114"
label0113,1540,item_create,"r111-r113, r114"
label0113,1541,item_create,"r111-r113, r114"
label00A6,1559,get_stackable_item_count,"r110-r113, r126"
label0019,1570,item_create,"r111-r113, r114"
label0019,1571,item_create,"r111-r113, r114"
label0019,1572,item_create,"r111-r113, r114"
label0019,1573,item_create,"r111-r113, r114"
label0019,1574,item_create,"r111-r113, r114"
label00E4,1580,item_create,"r111-r113, r114"
label00E4,1582,item_create,"r111-r113, r114"
label00E4,1583,item_create,"r111-r113, r114"
label00E4,1584,item_create,"r111-r113, r114"
label00E4,1585,item_create,"r111-r113, r114"
label00E4,1586,item_create,"r111-r113, r114"
label00E4,1587,item_create,"r111-r113, r114"
label00E4,1588,item_create,"r111-r113, r114"
label00E4,1589,item_create,"r111-r113, r114"
label00E4,1590,item_create,"r111-r113, r114"
label00F5,1609,get_stackable_item_count,"r110-r113, r126"
label0036,1620,item_create,"r111-r113, r114"
label0036,1621,item_create,"r111-r113, r114"
label0036,1622,item_create,"r111-r113, r114"
label0036,1623,item_create,"r111-r113, r114"
label0036,1624,item_create,"r111-r113, r114"
label002E,1630,item_create,"r111-r113, r114"
label002E,1632,item_create,"r111-r113, r114"
label002E,1633,item_create,"r111-r113, r114"
label002E,1634,item_create,"r111-r113, r114"
label002E,1635,item_create,"r111-r113, r114"
label002E,1636,item_create,"r111-r113, r114"
label002E,1637,item_create,"r111-r113, r114"
label002E,1638,item_create,"r111-r113, r114"
label002E,1639,item_create,"r111-r113, r114"
label002E,1640,item_create,"r111-r113, r114"
label0067,1663,get_stackable_item_count,"r110-r113, r126"
label0047,1674,item_create,"r111-r113, r114"
label0047,1675,item_create,"r111-r113, r114"
label0047,1676,item_create,"r111-r113, r114"
label0047,1677,item_create,"r111-r113, r114"
label0047,1678,item_create,"r111-r113, r114"
label0028,1684,item_create,"r111-r113, r114"
label0028,1686,item_create,"r111-r113, r114"
label0028,1687,item_create,"r111-r113, r114"
label0028,1688,item_create,"r111-r113, r114"
label0028,1689,item_create,"r111-r113, r114"
label0028,1690,item_create,"r111-r113, r114"
label0028,1691,item_create,"r111-r113, r114"
label0028,1692,item_create,"r111-r113, r114"
label0028,1693,item_create,"r111-r113, r114"
label0028,1694,item_create,"r111-r113, r114"
label00DD,1712,get_stackable_item_count,"r110-r113, r126"
label0020,1723,item_create,"r111-r113, r114"
label0020,1724,item_create,"r111-r113, r114"
label0020,1725,item_create,"r111-r113, r114"
label0020,1726,item_create,"r111-r113, r114"
label0020,1727,item_create,"r111-r113, r114"
label001A,1733,item_create,"r111-r113, r114"
label001A,1735,item_create,"r111-r113, r114"
label001A,1736,item_create,"r111-r113, r114"
label001A,1737,item_create,"r111-r113, r114"
label001A,1738,item_create,"r111-r113, r114"
label001A,1739,item_create,"r111-r113, r114"
label001A,1740,item_create,"r111-r113, r114"
label001A,1741,item_create,"r111-r113, r114"
label001A,1742,item_create,"r111-r113, r114"
label001A,1743,item_create,"r111-r113, r114"
label0073,1762,get_stackable_item_count,"r110-r113, r126"
label00F2,1773,item_create,"r111-r113, r114"
label00F2,1774,item_create,"r111-r113, r114"
label00F2,1775,item_create,"r111-r113, r114"
label00F2,1776,item_create,"r111-r113, r114"
label00F2,1777,item_create,"r111-r113, r114"
label009F,1783,item_create,"r111-r113, r114"
label009F,1785,item_create,"r111-r113, r114"
label009F,1786,item_create,"r111-r113, r114"
label009F,1787,item_create,"r111-r113, r114"
label009F,1788,item_create,"r111-r113, r114"
label009F,1789,item_create,"r111-r113, r114"
label009F,1790,item_create,"r111-r113, r114"
label009F,1791,item_create,"r111-r113, r114"
label009F,1792,item_create,"r111-r113, r114"
label009F,1793,item_create,"r111-r113, r114"
label0024,1816,get_stackable_item_count,"r110-r113, r126"
label00AB,1827,item_create,"r111-r113, r114"
label00AB,1828,item_create,"r111-r113, r114"
label00AB,1829,item_create,"r111-r113, r114"
label00AB,1830,item_create,"r111-r113, r114"
label00AB,1831,item_create,"r111-r113, r114"
label006D,1837,item_create,"r111-r113, r114"
label006D,1839,item_create,"r111-r113, r114"
label006D,1840,item_create,"r111-r113, r114"
label006D,1841,item_create,"r111-r113, r114"
label006D,1842,item_create,"r111-r113, r114"
label006D,1843,item_create,"r111-r113, r114"
label006D,1844,item_create,"r111-r113, r114"
label006D,1845,item_create,"r111-r113, r114"
label006D,1846,item_create,"r111-r113, r114"
label006D,1847,item_create,"r111-r113, r114"
label000A,1865,get_stackable_item_count,"r110-r113, r126"
label00FD,1875,item_create,"r111-r113, r114"
label00FD,1876,item_create,"r111-r113, r114"
label00FD,1877,item_create,"r111-r113, r114"
label00FD,1878,item_create,"r111-r113, r114"
label00FD,1879,item_create,"r111-r113, r114"
label00ED,1884,item_create,"r111-r113, r114"
label00ED,1886,item_create,"r111-r113, r114"
label00ED,1887,item_create,"r111-r113, r114"
label00ED,1888,item_create,"r111-r113, r114"
label00ED,1889,item_create,"r111-r113, r114"
label00ED,1890,item_create,"r111-r113, r114"
label00ED,1891,item_create,"r111-r113, r114"
label00ED,1892,item_create,"r111-r113, r114"
label00ED,1893,item_create,"r111-r113, r114"
label00ED,1894,item_create,"r111-r113, r114"
label0099,1913,get_stackable_item_count,"r110-r113, r126"
label008E,1924,item_create,"r111-r113, r114"
label008E,1925,item_create,"r111-r113, r114"
label008E,1926,item_create,"r111-r113, r114"
label008E,1927,item_create,"r111-r113, r114"
label008E,1928,item_create,"r111-r113, r114"
label003E,1934,item_create,"r111-r113, r114"
label003E,1936,item_create,"r111-r113, r114"
label003E,1937,item_create,"r111-r113, r114"
label003E,1938,item_create,"r111-r113, r114"
label003E,1939,item_create,"r111-r113, r114"
label003E,1940,item_create,"r111-r113, r114"
label003E,1941,item_create,"r111-r113, r114"
label003E,1942,item_create,"r111-r113, r114"
label003E,1943,item_create,"r111-r113, r114"
label003E,1944,item_create,"r111-r113, r114"
label00AD,1967,get_stackable_item_count,"r110-r113, r126"
label008C,1978,item_create,"r111-r113, r114"
label008C,1979,item_create,"r111-r113, r114"
label008C,1980,item_create,"r111-r113, r114"
label008C,1981,item_create,"r111-r113, r114"
label008C,1982,item_create,"r111-r113, r114"
label007B,1988,item_create,"r111-r113, r114"
label007B,1990,item_create,"r111-r113, r114"
label007B,1991,item_create,"r111-r113, r114"
label007B,1992,item_create,"r111-r113, r114"
label007B,1993,item_create,"r111-r113, r114"
label007B,1994,item_create,"r111-r113, r114"
label007B,1995,item_create,"r111-r113, r114"
label007B,1996,item_create,"r111-r113, r114"
label007B,1997,item_create,"r111-r113, r114"
label007B,1998,item_create,"r111-r113, r114"
label00B0,2016,get_stackable_item_count,"r110-r113, r126"
label0114,2026,item_create,"r111-r113, r114"
label0114,2027,item_create,"r111-r113, r114"
label0114,2028,item_create,"r111-r113, r114"
label0114,2029,item_create,"r111-r113, r114"
label0114,2030,item_create,"r111-r113, r114"
label0109,2035,item_create,"r111-r113, r114"
label0109,2037,item_create,"r111-r113, r114"
label0109,2038,item_create,"r111-r113, r114"
label0109,2039,item_create,"r111-r113, r114"
label0109,2040,item_create,"r111-r113, r114"
label0109,2041,item_create,"r111-r113, r114"
label0109,2042,item_create,"r111-r113, r114"
label0109,2043,item_create,"r111-r113, r114"
label0109,2044,item_create,"r111-r113, r114"
label0109,2045,item_create,"r111-r113, r114"
label00F3,2064,get_stackable_item_count,"r110-r113, r126"
label0070,2075,item_create,"r111-r113, r114"
label0070,2076,item_create,"r111-r113, r114"
label0070,2077,item_create,"r111-r113, r114"
label0070,2078,item_create,"r111-r113, r114"
label0070,2079,item_create,"r111-r113, r114"
label0025,2085,item_create,"r111-r113, r114"
label0025,2087,item_create,"r111-r113, r114"
label0025,2088,item_create,"r111-r113, r114"
label0025,2089,item_create,"r111-r113, r114"
label0025,2090,item_create,"r111-r113, r114"
label0025,2091,item_create,"r111-r113, r114"
label0025,2092,item_create,"r111-r113, r114"
label0025,2093,item_create,"r111-r113, r114"
label0025,2094,item_create,"r111-r113, r114"
label0025,2095,item_create,"r111-r113, r114"
label005D,2404,gettime,r201
label00A1,2416,jmpi_eq,"r254, 0x00000001, label0001"
label0032,2598,set,r254
label00BA,2702,switch_call,"r252, [label00B2, label002B, label00E7, label00C1]"
label00BA,2879,set,r254
label046D,2961,jmpi_eq,"r254, 0x00000001, label010B"
label046E,2987,jmpi_eq,"r254, 0x00000001, label0116"
label046F,3018,jmpi_eq,"r254, 0x00000001, label008F"
label0470,3060,jmpi_eq,"r254, 0x00000001, label0121"
label0471,3088,jmpi_eq,"r253, 0x00000001, label00C6"
label0471,3089,jmpi_eq,"r254, 0x00000001, label0006"
label0472,3125,jmpi_eq,"r253, 0x00000001, label00CB"
label0472,3126,jmpi_eq,"r254, 0x00000001, label000C"
label0473,3160,jmpi_eq,"r254, 0x00000001, label0013"
label0474,3188,jmpi_eq,"r254, 0x00000001, label0038"
label0475,3218,jmpi_eq,"r254, 0x00000001, label0040"
label0476,3246,jmpi_eq,"r254, 0x00000001, label0049"
label0477,3274,jmpi_eq,"r254, 0x00000001, label004D"
label046A,3303,jmpi_eq,"r253, 0x00000001, label0101"
label046A,3307,jmpi_eq,"r254, 0x00000001, label00EE"
label00EE,3391,set,r255
label0089,3423,set,r255
label00A7,3515,switch_call,"r252, [label0065, label006E, label0039, label007C]"
label000D,3562,switch_call,"r252, [label0065, label006E, label0039, label007C]"
label00E6,3620,switch_call,"r252, [label0042, label00BB, label0075, label0050]"
label0106,3675,switch_call,"r252, [label0042, label00BB, label0075, label0050]"
label046B,3784,jmpi_eq,"r253, 0x00000001, label0041"
label046B,3786,jmpi_eq,"r254, 0x00000001, label0026"
label046C,3834,jmpi_eq,"r253, 0x00000001, label0086"
label046C,3836,jmpi_eq,"r254, 0x00000001, label0071"
label047E,3892,jmpi_eq,"r254, 0x00000001, label00F7"
label0479,3941,jmpi_eq,"r253, 0x00000001, label00A9"
label0479,3942,jmpi_eq,"r254, 0x00000001, label00C3"
label0065,4366,unequip_item,"... r60, 0x0 /* 0 */"
label0065,4369,unequip_item,"... r60, 0x1 /* 1 */"
label0065,4372,unequip_item,"... r60, 0x2 /* 2 */"
label0065,4377,equip_item,r60-r63
label0065,4382,equip_item,r60-r63
label0065,4387,equip_item,r60-r63
label006E,4394,unequip_item,"... r60, 0x0 /* 0 */"
label006E,4397,unequip_item,"... r60, 0x1 /* 1 */"
label006E,4400,unequip_item,"... r60, 0x2 /* 2 */"
label006E,4405,equip_item,r60-r63
label006E,4410,equip_item,r60-r63
label006E,4415,equip_item,r60-r63
label0039,4422,unequip_item,"... r60, 0x0 /* 0 */"
label0039,4425,unequip_item,"... r60, 0x1 /* 1 */"
label0039,4428,unequip_item,"... r60, 0x2 /* 2 */"
label0039,4433,equip_item,r60-r63
label0039,4438,equip_item,r60-r63
label0039,4443,equip_item,r60-r63
label007C,4450,unequip_item,"... r60, 0x0 /* 0 */"
label007C,4453,unequip_item,"... r60, 0x1 /* 1 */"
