floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,501,11,1,1,1,trigger_event(502); stop,7,"{""0x0042"": 2, ""0x0044"": 4, ""0x0040"": 1}"
1,502,11,2,1,1,trigger_event(503); stop,8,"{""0x0042"": 3, ""0x0040"": 3, ""0x0044"": 2}"
1,503,11,3,1,1,trigger_event(504); stop,8,"{""0x0042"": 5, ""0x0040"": 3}"
1,504,11,4,1,1,"construct_objects(room=11,group_or_wave=1); stop",11,"{""0x0040"": 4, ""0x0042"": 5, ""0x0044"": 2}"
2,601,60,1,1,1,trigger_event(602); stop,6,"{""0x0060"": 1, ""0x0061"": 2, ""0x0063"": 3}"
2,602,60,2,30,1,trigger_event(603); set_switch(5); stop,11,"{""0x0061"": 7, ""0x0063"": 4}"
2,603,60,3,25,1,"construct_objects(room=60,group_or_wave=1); stop",19,"{""0x0063"": 6, ""0x0061"": 11, ""0x0060"": 2}"
3,701,80,1,100,1,trigger_event(702); stop,13,"{""0x0080"": 6, ""0x0084"": 6, ""0x0085"": 1}"
3,702,80,2,50,1,trigger_event(703); stop,11,"{""0x0084"": 4, ""0x0080"": 4, ""0x0081"": 1, ""0x0083"": 1, ""0x0085"": 1}"
3,703,80,3,50,1,trigger_event(704); stop,27,"{""0x0082"": 6, ""0x0084"": 12, ""0x0081"": 2, ""0x0083"": 7}"
3,704,80,4,40,1,"construct_objects(room=80,group_or_wave=1); stop",25,"{""0x0082"": 8, ""0x0080"": 12, ""0x0084"": 4, ""0x0081"": 1}"
4,801,50,1,40,1,trigger_event(802); stop,6,"{""0x00A0"": 2, ""0x0040"": 4}"
4,802,50,2,50,1,trigger_event(803); stop,6,"{""0x0060"": 2, ""0x0082"": 4}"
4,803,50,3,50,1,"construct_objects(room=50,group_or_wave=1); stop",6,"{""0x00A4"": 3, ""0x00A0"": 3}"
5,730,80,1,100,1,trigger_event(731); stop,6,"{""0x00A1"": 4, ""0x00A6"": 2}"
5,731,80,2,50,1,trigger_event(732); stop,4,"{""0x00A4"": 2, ""0x00A1"": 2}"
5,732,80,3,75,1,set_switch(5); trigger_event(733); stop,10,"{""0x00A5"": 6, ""0x00A1"": 2, ""0x00A4"": 2}"
5,733,80,4,75,1,"construct_objects(room=80,group_or_wave=1); stop",14,"{""0x00A6"": 4, ""0x00A5"": 4, ""0x00A1"": 4, ""0x00A4"": 2}"
6,530,40,1,20,1,trigger_event(533); stop,4,"{""0x0040"": 4}"
6,533,40,4,45,1,trigger_event(534); stop,4,"{""0x0063"": 3, ""0x0060"": 1}"
6,534,40,5,50,1,trigger_event(535); stop,4,"{""0x0060"": 4}"
6,535,40,6,50,1,trigger_event(536); stop,6,"{""0x0082"": 6}"
6,536,40,7,50,1,trigger_event(537); stop,6,"{""0x00A4"": 4, ""0x00A0"": 2}"
6,537,40,8,50,1,trigger_event(538); stop,15,"{""0x00A4"": 7, ""0x0082"": 4, ""0x0040"": 2, ""0x0060"": 2}"
6,538,40,9,50,1,"construct_objects(room=40,group_or_wave=1); stop",12,"{""0x00A4"": 12}"
7,1,1,1,50,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00C1"": 1}"
