label,line,opcode,args
label003D,193,gettime,r47
label00C8,213,show_timer,
label0036,217,gettime,r47
label0036,220,winset_time,r48
label0060,235,gettime,r47
label0060,236,gettime,r49
label000F,255,show_timer,
label004E,259,gettime,r48
label004E,261,winset_time,r48
label002A,278,sync_register2,"... r241, 0x1 /* 1 */"
label0030,284,sync_register2,"... r242, 0x1 /* 1 */"
label0037,290,sync_register2,"... r243, 0x1 /* 1 */"
label003F,296,sync_register2,"... r244, 0x1 /* 1 */"
label0024,302,sync_register2,"... r241, 0x0 /* 0 */"
label002B,308,sync_register2,"... r242, 0x0 /* 0 */"
label0031,314,sync_register2,"... r243, 0x0 /* 0 */"
label0038,320,sync_register2,"... r244, 0x0 /* 0 */"
label0054,326,sync_register2,"... r236, 0x1 /* 1 */"
label0065,332,sync_register2,"... r237, 0x1 /* 1 */"
label0074,338,sync_register2,"... r238, 0x1 /* 1 */"
label0086,344,sync_register2,"... r239, 0x1 /* 1 */"
label0005,350,sync_register2,"... r236, 0x0 /* 0 */"
label0044,356,sync_register2,"... r237, 0x0 /* 0 */"
label0087,362,sync_register2,"... r238, 0x0 /* 0 */"
label00AB,368,sync_register2,"... r239, 0x0 /* 0 */"
label0056,374,sync_register2,"... r232, 0x1 /* 1 */"
label006B,380,sync_register2,"... r233, 0x1 /* 1 */"
label0078,386,sync_register2,"... r234, 0x1 /* 1 */"
label008B,392,sync_register2,"... r235, 0x1 /* 1 */"
label0059,398,sync_register2,"... r227, 0x1 /* 1 */"
label006E,405,sync_register2,"... r228, 0x1 /* 1 */"
label007C,411,sync_register2,"... r229, 0x1 /* 1 */"
label008F,417,sync_register2,"... r231, 0x1 /* 1 */"
label00B7,540,sync_register2,"... r230, 0x1 /* 1 */"
label00BA,546,sync_register2,"... r231, 0x1 /* 1 */"
label00BC,552,sync_register2,"... r232, 0x1 /* 1 */"
label00BF,558,sync_register2,"... r233, 0x1 /* 1 */"
label00A0,564,sync_register2,"... r230, 0x0 /* 0 */"
label00A2,570,sync_register2,"... r231, 0x0 /* 0 */"
label00A5,576,sync_register2,"... r232, 0x0 /* 0 */"
label00A8,582,sync_register2,"... r233, 0x0 /* 0 */"
label0020,588,sync_register2,"... r85, 0x1 /* 1 */"
label0025,594,sync_register2,"... r86, 0x1 /* 1 */"
label002C,600,sync_register2,"... r87, 0x1 /* 1 */"
label0032,606,sync_register2,"... r88, 0x1 /* 1 */"
label004F,646,set,r253
label00B2,778,switch_call,"r1, [label0057, label005A, label0063, label0068]"
label0045,807,switch_jmp,"r250, [label0095, label0097, label0098, label0099]"
label009E,948,item_create2,"r11-r22, r1"
label009E,950,item_delete_by_type,"r11-r13, r1-r12"
label0009,975,item_delete_by_type,"r11-r13, r24-r35"
label0009,977,item_create2,"r11-r22, r24"
label00B4,988,get_stackable_item_count,"r1-r4, r0"
label000A,1006,item_create2,"r11-r22, r11"
label0039,1109,set_quest_board_handler,"... 0x4 /* 4 */, label0021, ""ID関連デバック用"""
label0021,1120,switch_jmp,"r50, [label0052, label0004, label005C, label00A3, label000B]"
label007E,1141,switch_jmp,"r50, [label0058, label0001]"
label0004,1190,get_chosen_item_id,r100
label0004,1194,get_item_info,"... r100, r50-r61"
label0077,1267,item_create2,"r10-r21, r10"
label0016,1303,item_create2,"r10-r21, r10"
start,1351,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,1354,set_floor_handler,"... 0x5 /* 5 */, label009B"
label0096,1397,switch_jmp,"r10, [label00F0, label00F1]"
label0190,1445,switch_jmp,"r1, [label0191, label0195]"
label0191,1449,jmpi_eq,"r255, 0x00000001, label0193"
label0136,1514,switch_jmp,"r1, [label0140, label014A]"
label0140,1519,jmpi_eq,"r255, 0x00000001, label0148"
label0140,1520,switch_jmp,"r28, [label0141, label0143, label0143, label0144]"
label0141,1539,switch_jmp,"r100, [label010E, label010F]"
label0144,1627,item_create2,"r160-r171, r171"
label0145,1644,set,r255
label0145,1648,find_inventory_item,"r60-r62, r63"
label0146,1675,jmpi_eq,"r255, 0x00000001, label0001"
label0159,1720,switch_jmp,"r1, [label015A, label015B]"
label0154,1761,switch_jmp,"r1, [label0155, label0156]"
label0187,1814,find_inventory_item,"r60-r62, r63"
label0189,1840,find_inventory_item,"r60-r62, r63"
label0023,2004,get_chosen_item_id,r110
label0023,2008,get_item_info,"... r110, r120-r131"
label0029,2019,get_chosen_item_id,r111
label0029,2023,get_item_info,"... r111, r150-r161"
label0029,2057,item_delete_noreturn,... r110
label0029,2059,item_delete_noreturn,... r111
label003B,2066,item_create2,"r150-r161, r60"
label018C,2125,find_inventory_item,"r60-r62, r63"
label003C,2239,get_chosen_item_id,r111
label003C,2243,get_item_info,"... r111, r50-r61"
label0091,2273,item_delete_noreturn,... r111
label0091,2286,item_create2,"r10-r21, r10"
label01F4,2403,jmpi_eq,"r255, 0x00000001, label01F7"
label0226,2447,jmpi_eq,"r255, 0x00000001, label0229"
label023A,2505,set_quest_board_handler,"... 0x0 /* 0 */, label023B, ""White flower"""
label0244,2529,set_quest_board_handler,"... 0x1 /* 1 */, label0245, ""Gold flower"""
label024E,2553,set_quest_board_handler,"... 0x2 /* 2 */, label024F, ""Red flower"""
