floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
5,221,22,1,60,1,set_switch(28); set_switch(27); set_switch(23); stop,3,"{""0x0064"": 3}"
5,301,30,1,60,1,trigger_event(3011); stop,3,"{""0x0065"": 1, ""0x0064"": 2}"
5,3011,30,2,1,1,set_switch(10); stop,6,"{""0x0061"": 4, ""0x0064"": 2}"
5,501,50,1,60,1,trigger_event(5011); stop,6,"{""0x0063"": 6}"
5,5011,50,2,60,1,trigger_event(5012); stop,6,"{""0x0063"": 6}"
5,5012,50,3,60,1,set_switch(4); set_switch(5); set_switch(6); set_switch(7); set_switch(8); set_switch(9); stop,6,"{""0x0063"": 6}"
5,711,71,13,60,1,trigger_event(7111101); trigger_event(7111201); trigger_event(7111301); trigger_event(7111401); trigger_event(7111501); trigger_event(7111601); stop,6,"{""0x0063"": 6}"
5,7111101,71,1,1,1,trigger_event(7111102); stop,1,"{""0x0063"": 1}"
5,7111102,71,2,1,1,trigger_event(7111103); stop,1,"{""0x0063"": 1}"
5,7111201,71,3,1,1,trigger_event(7111202); stop,1,"{""0x0063"": 1}"
5,7111202,71,4,1,1,trigger_event(7111203); stop,1,"{""0x0063"": 1}"
5,7111301,71,5,1,1,trigger_event(7111302); stop,1,"{""0x0063"": 1}"
5,7111302,71,6,1,1,trigger_event(7111303); stop,1,"{""0x0063"": 1}"
5,7111401,71,7,1,1,trigger_event(7111402); stop,1,"{""0x0063"": 1}"
5,7111402,71,8,1,1,trigger_event(7111403); stop,1,"{""0x0063"": 1}"
5,7111501,71,9,1,1,trigger_event(7111502); stop,1,"{""0x0063"": 1}"
5,7111502,71,10,1,1,trigger_event(7111503); stop,1,"{""0x0063"": 1}"
5,7111601,71,11,1,1,trigger_event(7111602); stop,1,"{""0x0063"": 1}"
5,7111602,71,12,200,1,set_switch(16); set_switch(17); stop,1,"{""0x0063"": 1}"
5,521,52,13,60,1,trigger_event(5211101); trigger_event(5211201); trigger_event(5211301); trigger_event(5211401); trigger_event(5211501); trigger_event(5211601); stop,6,"{""0x0063"": 6}"
5,5211101,52,1,1,1,trigger_event(5211102); stop,1,"{""0x0063"": 1}"
5,5211102,52,2,1,1,trigger_event(5211103); stop,1,"{""0x0063"": 1}"
5,5211201,52,3,1,1,trigger_event(5211202); stop,1,"{""0x0063"": 1}"
5,5211202,52,4,1,1,trigger_event(5211203); stop,1,"{""0x0063"": 1}"
5,5211301,52,5,1,1,trigger_event(5211302); stop,1,"{""0x0063"": 1}"
5,5211302,52,6,1,1,trigger_event(5211303); stop,1,"{""0x0063"": 1}"
5,5211401,52,7,1,1,trigger_event(5211402); stop,1,"{""0x0063"": 1}"
5,5211402,52,8,1,1,trigger_event(5211403); stop,1,"{""0x0063"": 1}"
5,5211501,52,9,1,1,trigger_event(5211502); stop,1,"{""0x0063"": 1}"
5,5211502,52,10,1,1,trigger_event(5211503); stop,1,"{""0x0063"": 1}"
5,5211601,52,11,1,1,trigger_event(5211602); stop,1,"{""0x0063"": 1}"
5,5211602,52,12,200,1,set_switch(29); stop,1,"{""0x0063"": 1}"
5,531,53,13,60,1,trigger_event(5311101); trigger_event(5311201); trigger_event(5311301); trigger_event(5311401); trigger_event(5311501); trigger_event(5311601); stop,6,"{""0x0063"": 6}"
5,5311101,53,1,1,1,trigger_event(5311102); stop,1,"{""0x0063"": 1}"
5,5311102,53,2,1,1,trigger_event(5311103); stop,1,"{""0x0063"": 1}"
5,5311201,53,3,1,1,trigger_event(5311202); stop,1,"{""0x0063"": 1}"
5,5311202,53,4,1,1,trigger_event(5311203); stop,1,"{""0x0063"": 1}"
5,5311301,53,5,1,1,trigger_event(5311302); stop,1,"{""0x0063"": 1}"
5,5311302,53,6,1,1,trigger_event(5311303); stop,1,"{""0x0063"": 1}"
5,5311401,53,7,1,1,trigger_event(5311402); stop,1,"{""0x0063"": 1}"
5,5311402,53,8,1,1,trigger_event(5311403); stop,1,"{""0x0063"": 1}"
5,5311501,53,9,1,1,trigger_event(5311502); stop,1,"{""0x0063"": 1}"
5,5311502,53,10,1,1,trigger_event(5311503); stop,1,"{""0x0063"": 1}"
5,5311601,53,11,1,1,trigger_event(5311602); stop,1,"{""0x0063"": 1}"
5,5311602,53,12,1,1,set_switch(26); stop,1,"{""0x0063"": 1}"
5,601,60,1,1,1,set_switch(18); set_switch(12); set_switch(13); set_switch(14); stop,3,"{""0x0065"": 3}"
5,611,61,1,1,1,set_switch(15); stop,8,"{""0x0061"": 8}"
5,701,70,1,1,1,trigger_event(7011); stop,2,"{""0x0062"": 2}"
5,7011,70,2,100,1,set_switch(24); set_switch(25); set_switch(19); stop,5,"{""0x0061"": 2, ""0x0062"": 3}"
5,511,51,1,150,1,trigger_event(5111); stop,1,"{""0x0061"": 1}"
5,5111,51,2,1,1,trigger_event(5112); stop,1,"{""0x0061"": 1}"
5,512,51,3,100,1,trigger_event(5121); stop,1,"{""0x0061"": 1}"
5,5121,51,4,1,1,trigger_event(5122); stop,1,"{""0x0061"": 1}"
5,513,51,5,200,1,trigger_event(5131); stop,1,"{""0x0061"": 1}"
5,5131,51,6,1,1,trigger_event(5132); stop,1,"{""0x0061"": 1}"
5,514,51,7,130,1,trigger_event(5141); stop,1,"{""0x0061"": 1}"
5,5141,51,8,1,1,trigger_event(5142); stop,1,"{""0x0061"": 1}"
5,515,51,9,60,1,trigger_event(5151); stop,1,"{""0x0061"": 1}"
5,5151,51,10,1,1,trigger_event(5152); stop,1,"{""0x0061"": 1}"
5,516,51,11,100,1,trigger_event(5161); stop,1,"{""0x0061"": 1}"
5,5161,51,12,100,1,set_switch(21); set_switch(30); set_switch(31); stop,1,"{""0x0061"": 1}"
