floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,1,1,trigger_event(10101); stop,4,"{""0x0041"": 4}"
1,10101,10,2,100,1,trigger_event(10102); stop,4,"{""0x0041"": 4}"
1,10102,10,3,10,1,set_switch(3); set_switch(4); stop,0,{}
1,402,40,5,10,1,stop,1,"{""0x0041"": 1}"
1,403,40,6,40,1,stop,1,"{""0x0041"": 1}"
1,404,40,7,70,1,stop,1,"{""0x0041"": 1}"
1,401,40,1,130,1,trigger_event(4011); stop,1,"{""0x0041"": 1}"
1,4011,40,2,10,1,trigger_event(4012); stop,5,"{""0x0041"": 5}"
1,4012,40,3,10,1,trigger_event(4013); stop,3,"{""0x0041"": 3}"
1,4013,40,4,150,1,set_switch(7); set_switch(8); set_switch(9); set_switch(10); set_switch(17); set_switch(18); set_switch(22); stop,2,"{""0x0041"": 2}"
1,411,41,1,10,1,trigger_event(4111); stop,5,"{""0x0041"": 5}"
1,4111,41,2,10,1,trigger_event(4112); stop,5,"{""0x0041"": 5}"
1,4112,41,3,60,1,trigger_event(4113); stop,6,"{""0x0041"": 6}"
1,4113,41,4,100,1,trigger_event(4114); stop,5,"{""0x0041"": 5}"
1,4114,41,5,10,1,set_switch(11); set_switch(12); stop,5,"{""0x0041"": 5}"
1,601,60,1,30,1,trigger_event(6011); stop,4,"{""0x0041"": 4}"
1,6011,60,2,100,1,trigger_event(6012); stop,4,"{""0x0041"": 4}"
1,6012,60,3,10,1,set_switch(23); set_switch(24); set_switch(25); set_switch(13); set_switch(14); stop,0,{}
1,602,60,4,100,1,stop,0,{}
1,901,90,1,1,1,set_switch(15); set_switch(16); stop,4,"{""0x0041"": 4}"
1,911,91,1,1,1,set_switch(5); set_switch(6); stop,3,"{""0x0041"": 3}"
1,1011,101,1,1,1,stop,1,"{""0x0041"": 1}"
1,1601,160,1,1,1,stop,2,"{""0x0041"": 2}"
